datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_prop_sites_avail,OGI_cost,OGI_sites_visited,OGI_travel_time,OGI_survey_time,OGI_redund_tags,OGI_missed_leaks,OGI_sites_vis_w_leaks,OGI_eff_flags,OGI_n_tags,OGI_flags_redund1,OGI_flags_redund2,OGI_flag_wo_vent
2017-01-01,2472,3.0,3.0,6.596385542168675,6.0,10119.838702930105,6600.0,1200.0,0.0,0.0,6.0,0.714,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0
2017-01-02,2469,7.0,7.0,13.19277108433735,12.0,10125.207056150193,6600.0,1200.0,0.0,0.0,6.0,0.714,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0
2017-01-03,2470,6.0,6.0,19.989047097480835,19.0,10079.03401222319,6800.0,1400.0,0.0,0.0,6.0,0.37,5400.0,9.0,360.0,1080.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0
2017-01-04,2469,5.0,5.0,26.78532311062432,26.0,10143.442498467208,6800.0,1400.0,0.0,0.0,7.0,0.102,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0
2017-01-05,2467,10.0,10.0,33.78148959474261,34.0,10176.78020646016,7000.0,1600.0,0.0,0.0,8.0,0.352,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0
2017-01-06,2469,9.0,9.0,40.37787513691128,40.0,10176.482389232735,6600.0,1200.0,0.0,0.0,6.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0
2017-01-07,2472,5.0,5.0,47.77382256297919,50.0,10159.106621492652,7400.0,2000.0,0.0,0.0,10.0,0.898,5400.0,9.0,360.0,1080.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0
2017-01-08,2467,10.0,10.0,53.57064622124864,52.0,10165.93604901231,5800.0,400.0,0.0,0.0,2.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0
2017-01-09,2475,2.0,2.0,61.16648411829134,63.0,10158.402947198814,7600.0,2200.0,0.0,0.0,11.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0
2017-01-10,2466,14.0,14.0,68.56243154435926,73.0,10145.426313629128,7400.0,2000.0,0.0,0.0,9.0,0.286,5400.0,9.0,360.0,1080.0,0.0,0.0,9.0,0.0,16.0,0.0,0.0,0.0
2017-01-11,2470,9.0,9.0,75.35870755750274,80.0,10124.361944060398,6800.0,1400.0,0.0,0.0,7.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0
2017-01-12,2472,10.0,10.0,81.75520262869661,85.0,10273.336669135213,6400.0,1000.0,0.0,0.0,4.0,0.732,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0
2017-01-13,2477,6.0,6.0,88.35158817086527,91.0,10321.72110870669,6600.0,1200.0,0.0,0.0,6.0,0.084,5400.0,9.0,360.0,1080.0,0.0,0.0,8.0,0.0,18.0,0.0,0.0,0.0
2017-01-14,2477,4.0,4.0,94.34830230010952,94.0,10324.022105130707,6000.0,600.0,0.0,0.0,3.0,0.084,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0
2017-01-15,2478,10.0,10.0,101.144578313253,101.0,10349.679462929762,6800.0,1400.0,0.0,0.0,5.0,0.714,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0
