leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,OGI_sp_covered,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00003_0000000004,ABRAND00003,1,0.4832336732107765,55.25,-119.96,active,67,0,False,unknown,2021-10-24 00:00:00,,,,,,False,,,1.0,0.0,0.4832336732107765,0.09093617342360243
ABRAND00526_0000000006,ABRAND00526,3,0.35758604145042977,52.9,-115.62,active,30,0,False,unknown,2021-11-30 00:00:00,,,,,,False,,,0.0,0.0041841004184100415,0.8408197146612062,0.15822764767691322
ABRAND00889_0000000004,ABRAND00889,1,0.32958718148653343,52.51,-114.28,active,10,0,False,unknown,2021-12-20 00:00:00,,,,,,False,,,,0.008368200836820083,1.1704068961477396,0.22025022341075046
ABRAND00719_0000000003,ABRAND00719,4,0.22899243999668176,52.52,-114.86,active,2,0,False,unknown,2021-12-28 00:00:00,,,,,,False,,,,0.012552301255230124,1.3993993361444215,0.2633426182305735
ABRAND00550_0000000007,ABRAND00550,1,0.1837117352694427,54.11,-115.54,active,40,0,False,unknown,2021-11-20 00:00:00,,,,,,False,,,,0.016736401673640166,1.583111071413864,0.2979139718935169
ABRAND00621_0000000005,ABRAND00621,1,0.12727373502144188,52.9,-115.26,active,22,0,False,unknown,2021-12-08 00:00:00,,,,,,False,,,,0.02092050209205021,1.710384806435306,0.3218646754181267
ABRAND00496_0000000003,ABRAND00496,1,0.11377616758442964,52.78,-115.73,active,17,0,False,unknown,2021-12-13 00:00:00,,,,,,False,,,,0.025104602510460247,1.8241609740197355,0.3432753714861088
ABRAND00663_0000000006,ABRAND00663,2,0.10163815695005618,52.4,-115.13,active,37,0,False,unknown,2021-11-23 00:00:00,,,,,,False,,,,0.02928870292887029,1.9257991309697917,0.3624019050437862
ABRAND00304_0000000007,ABRAND00304,1,0.09390454335459672,54.19,-116.69,active,11,0,False,unknown,2021-12-19 00:00:00,,,,,,False,,,,0.03347280334728033,2.0197036743243886,0.3800731070173977
ABRAND00331_0000000009,ABRAND00331,1,0.09048239304704205,53.42,-116.24,active,4,0,False,unknown,2021-12-26 00:00:00,,,,,,False,,,,0.03765690376569037,2.1101860673714308,0.397100319817445
ABRAND00173_0000000003,ABRAND00173,4,0.08678735364796461,54.43,-118.94,active,10,0,False,unknown,2021-12-20 00:00:00,,,,,,False,,,,0.04184100418410042,2.196973421019395,0.41343219046269375
ABRAND00122_0000000004,ABRAND00122,3,0.0820004680006745,54.73,-119.3,active,112,0,False,unknown,2021-09-09 00:00:00,,,,,,False,,,0.0,0.046025104602510455,2.2789738890200697,0.42886325247743334
ABRAND00337_0000000003,ABRAND00337,3,0.08086561979222717,53.16,-116.21,active,76,0,False,unknown,2021-10-15 00:00:00,,,,,,False,,,1.0,0.050209205020920494,2.3598395088122968,0.4440807557953893
