datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_prop_sites_avail,OGI_cost,OGI_sites_visited,OGI_travel_time,OGI_survey_time,OGI_redund_tags,OGI_missed_leaks,OGI_sites_vis_w_leaks,OGI_eff_flags,OGI_n_tags,OGI_flags_redund1,OGI_flags_redund2,OGI_flag_wo_vent
2017-01-01,331,2.0,2.0,5.796823658269441,2.0,1378.1477697160512,5800.0,400.0,0.0,0.0,2.0,0.744,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
2017-01-02,331,4.0,4.0,11.193866374589266,2.0,1380.696980343986,5400.0,0.0,0.0,0.0,0.0,0.744,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,335,2.0,2.0,16.790799561883897,3.0,1366.9863240007046,5600.0,200.0,0.0,0.0,1.0,0.324,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-04,336,2.0,2.0,22.187842278203725,3.0,1379.7793083122624,5400.0,0.0,0.0,0.0,0.0,0.082,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-05,338,1.0,1.0,27.784775465498356,4.0,1381.05119048816,5600.0,200.0,0.0,0.0,1.0,0.31,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-06,338,1.0,1.0,33.38170865279299,5.0,1382.20253290528,5600.0,200.0,0.0,0.0,1.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-07,338,0.0,0.0,38.77875136911282,5.0,1382.20253290528,5400.0,0.0,0.0,0.0,0.0,0.918,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-08,338,2.0,2.0,44.37568455640745,6.0,1385.7978619373787,5600.0,200.0,0.0,0.0,1.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-09,339,2.0,2.0,50.17250821467689,8.0,1387.2721649693833,5800.0,400.0,0.0,0.0,2.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10,339,1.0,1.0,55.56955093099671,8.0,1405.5675622547753,5400.0,0.0,0.0,0.0,0.0,0.256,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-11,340,2.0,2.0,61.566265060240966,11.0,1408.0245052844261,6000.0,600.0,0.0,0.0,3.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-12,339,1.0,1.0,66.96330777656078,11.0,1411.5217669025888,5400.0,0.0,0.0,0.0,0.0,0.758,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,340,0.0,0.0,72.36035049288061,11.0,1411.5217669025888,5400.0,0.0,0.0,0.0,0.0,0.068,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-14,340,3.0,3.0,77.95728368017525,12.0,1404.6430559524001,5600.0,200.0,0.0,0.0,1.0,0.068,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-15,342,2.0,2.0,83.55421686746988,13.0,1520.388231251764,5600.0,200.0,0.0,0.0,1.0,0.744,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-01-16,343,1.0,1.0,89.15115005476451,14.0,1516.366402709216,5600.0,200.0,0.0,0.0,1.0,0.744,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-17,343,2.0,2.0,95.54764512595838,19.0,1465.4748743220193,6400.0,1000.0,0.0,0.0,2.0,0.068,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-18,340,3.0,3.0,101.54435925520264,22.0,1462.877345997549,6000.0,600.0,0.0,0.0,3.0,0.068,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0
2017-01-19,340,2.0,2.0,107.54107338444688,25.0,1454.2249137410167,6000.0,600.0,0.0,0.0,1.0,0.934,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-20,339,1.0,1.0,113.33789704271632,27.0,1452.7507061543422,5800.0,400.0,0.0,0.0,1.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-21,338,2.0,2.0,119.13472070098577,29.0,1438.3750278184957,5800.0,400.0,0.0,0.0,1.0,0.002,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-22,338,2.0,2.0,125.33132530120481,33.0,1406.9923013170169,6200.0,800.0,0.0,0.0,2.0,0.002,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-23,336,1.0,1.0,131.12814895947426,35.0,1398.4634511827774,5800.0,400.0,0.0,0.0,2.0,0.068,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-24,335,0.0,0.0,136.9249726177437,37.0,1393.4893511629334,5800.0,400.0,0.0,0.0,1.0,0.244,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-25,333,2.0,2.0,142.32201533406354,37.0,1394.5038445966952,5400.0,0.0,0.0,0.0,0.0,0.744,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-26,335,1.0,1.0,147.91894852135817,38.0,1392.0345706313587,5600.0,200.0,0.0,0.0,0.0,0.678,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-27,335,2.0,2.0,153.9156626506024,41.0,1355.1613163568038,6000.0,600.0,0.0,0.0,1.0,0.744,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-28,334,3.0,3.0,159.31270536692224,41.0,1358.8407476918449,5400.0,0.0,0.0,0.0,0.0,0.986,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-29,337,2.0,2.0,165.50930996714126,45.0,1387.097814366356,6200.0,800.0,0.0,0.0,2.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-30,335,4.0,4.0,171.30613362541072,47.0,1394.450156954347,5800.0,400.0,0.0,0.0,1.0,0.742,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0
2017-01-31,337,2.0,2.0,177.7026286966046,52.0,1362.8651238573632,6400.0,1000.0,0.0,0.0,1.0,0.932,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-02-01,334,1.0,1.0,183.69934282584887,55.0,1348.3292743506875,6000.0,600.0,0.0,0.0,1.0,0.002,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-02-02,332,0.0,0.0,190.2957283680175,61.0,1326.613054711954,6600.0,1200.0,0.0,0.0,4.0,0.324,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-02-03,326,0.0,0.0,197.092004381161,68.0,1136.0080758672243,6800.0,1400.0,0.0,0.0,1.0,0.324,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-02-04,319,3.0,3.0,202.88882803943045,70.0,1139.2906989398036,5800.0,400.0,0.0,0.0,1.0,0.676,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-02-05,320,0.0,0.0,208.8855421686747,73.0,1112.8693443232517,6000.0,600.0,0.0,0.0,1.0,0.068,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
2017-02-06,317,0.0,0.0,215.2820372398686,78.0,1106.7021610230656,6400.0,1000.0,0.0,0.0,4.0,0.986,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-07,312,3.0,3.0,221.078860898138,80.0,1081.4072176096856,5800.0,400.0,0.0,0.0,1.0,0.986,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2017-02-08,313,2.0,2.0,227.47535596933187,85.0,1057.886828278292,6400.0,1000.0,0.0,0.0,5.0,0.986,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-02-09,310,3.0,3.0,233.27217962760133,87.0,1055.3939407161838,5800.0,400.0,0.0,0.0,1.0,0.984,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,311,3.0,3.0,239.06900328587074,89.0,1035.5205371191669,5800.0,400.0,0.0,0.0,1.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-11,312,1.0,1.0,245.065717415115,92.0,1029.5387226234648,6000.0,600.0,0.0,0.0,2.0,0.256,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-12,310,2.0,2.0,250.66265060240963,93.0,1000.9361040668464,5600.0,200.0,0.0,0.0,0.0,0.744,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-02-13,311,2.0,2.0,256.2595837897043,94.0,1004.0774787664852,5600.0,200.0,0.0,0.0,1.0,0.742,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-02-14,312,1.0,1.0,262.65607886089816,99.0,994.7872719666757,6400.0,1000.0,0.0,0.0,3.0,0.256,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2017-02-15,308,1.0,1.0,269.2524644030668,105.0,925.706058304631,6600.0,1200.0,0.0,0.0,1.0,0.068,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-02-16,303,2.0,2.0,275.04928806133626,107.0,928.2442047126206,5800.0,400.0,0.0,0.0,1.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-02-17,303,0.0,0.0,280.84611171960574,109.0,896.5641624627197,5800.0,400.0,0.0,0.0,0.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-02-18,301,0.0,0.0,287.04271631982476,113.0,872.70356891499,6200.0,800.0,0.0,0.0,2.0,0.932,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-02-19,297,1.0,1.0,292.8395399780942,115.0,861.546239579926,5800.0,400.0,0.0,0.0,0.0,0.984,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-02-20,296,2.0,2.0,299.43592552026286,121.0,804.336475067557,6600.0,1200.0,0.0,0.0,2.0,0.984,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-02-21,292,0.0,0.0,305.6325301204819,125.0,753.7971947705862,6200.0,800.0,0.0,0.0,1.0,0.258,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-22,288,1.0,1.0,311.4293537787514,127.0,752.6018947845974,5800.0,400.0,0.0,0.0,2.0,0.242,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-02-23,287,0.0,0.0,317.82584884994526,132.0,725.3974129091129,6400.0,1000.0,0.0,0.0,1.0,0.068,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-02-24,282,1.0,1.0,323.6226725082147,134.0,718.7490466366422,5800.0,400.0,0.0,0.0,0.0,0.31,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-02-25,281,3.0,3.0,326.6210295728368,134.0,726.88483521421,3000.0,0.0,0.0,0.0,0.0,0.998,3000.0,5.0,210.0,600.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-02-26,284,0.0,0.0,326.8209200438116,135.0,724.1155393867768,200.0,200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,283,0.0,0.0,327.02081051478643,136.0,723.7360256043584,200.0,200.0,0.0,0.0,1.0,0.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,282,3.0,3.0,327.420591456736,138.0,698.1053982874182,400.0,400.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,283,0.0,0.0,328.2201533406353,142.0,645.0663387319308,800.0,800.0,0.0,0.0,2.0,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,279,2.0,2.0,334.4167579408544,146.0,606.8401964960036,6200.0,800.0,0.0,0.0,1.0,0.986,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-03,277,1.0,1.0,340.2135815991238,148.0,595.1775182506495,5800.0,400.0,0.0,0.0,1.0,0.324,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-03-04,276,0.0,0.0,346.0104052573932,150.0,579.0156524683,5800.0,400.0,0.0,0.0,0.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-03-05,274,0.0,0.0,351.60733844468785,151.0,575.5183908501375,5600.0,200.0,0.0,0.0,0.0,0.002,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-06,273,2.0,2.0,357.6040525739321,154.0,575.015370239578,6000.0,600.0,0.0,0.0,2.0,0.92,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-07,272,2.0,2.0,363.40087623220154,156.0,585.8859769178504,5800.0,400.0,0.0,0.0,0.0,0.744,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-08,272,0.0,0.0,369.39759036144574,159.0,577.7310382492922,6000.0,600.0,0.0,0.0,2.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-09,269,0.0,0.0,375.1944140197153,161.0,573.6723181851711,5800.0,400.0,0.0,0.0,1.0,0.068,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-03-10,267,1.0,1.0,381.39101861993424,165.0,561.103896612255,6200.0,800.0,0.0,0.0,1.0,0.068,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-11,264,0.0,0.0,387.38773274917855,168.0,554.9610953091519,6000.0,600.0,0.0,0.0,2.0,0.066,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-03-12,261,4.0,4.0,392.98466593647316,169.0,585.719476978993,5600.0,200.0,0.0,0.0,1.0,0.744,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-13,264,0.0,0.0,398.58159912376783,170.0,577.0426228050087,5600.0,200.0,0.0,0.0,0.0,0.002,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
