datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,340,2.0,2.0,0.1998904709748083,1.0,1680.1357794521798,200.0,200.0,0.0,0.0,1.0
2017-01-02,341,1.0,1.0,0.7995618838992332,4.0,1678.3477060568175,600.0,600.0,0.0,0.0,3.0
2017-01-03,339,2.0,2.0,0.7995618838992332,4.0,1683.0968639413204,0.0,0.0,0.0,0.0,0.0
2017-01-04,341,2.0,2.0,1.1993428258488499,6.0,1681.724596595579,400.0,400.0,0.0,0.0,2.0
2017-01-05,341,1.0,1.0,1.1993428258488499,6.0,1684.1349196093968,0.0,0.0,0.0,0.0,0.0
2017-01-06,342,1.0,1.0,2.198795180722892,11.0,1673.8188581410152,1000.0,1000.0,0.0,0.0,5.0
2017-01-07,338,1.0,1.0,2.3986856516976998,12.0,1666.0131687470373,200.0,200.0,0.0,0.0,1.0
2017-01-08,338,5.0,5.0,2.3986856516976998,12.0,1671.7674381438194,0.0,0.0,0.0,0.0,0.0
2017-01-09,343,2.0,2.0,2.598576122672508,13.0,1671.2229862583638,200.0,200.0,0.0,0.0,1.0
2017-01-10,344,0.0,0.0,2.7984665936473165,14.0,1665.2391814758973,200.0,200.0,0.0,0.0,1.0
2017-01-11,343,1.0,1.0,2.998357064622125,15.0,1666.2143382600127,200.0,200.0,0.0,0.0,1.0
2017-01-12,343,2.0,2.0,3.198247535596933,16.0,1681.8203248943971,200.0,200.0,0.0,0.0,1.0
2017-01-13,344,2.0,2.0,3.5980284775465496,18.0,1683.815467176436,400.0,400.0,0.0,0.0,2.0
2017-01-14,344,1.0,1.0,3.797918948521358,19.0,1688.4224950169805,200.0,200.0,0.0,0.0,1.0
2017-01-15,344,1.0,1.0,3.797918948521358,19.0,1708.1438930308814,0.0,0.0,0.0,0.0,0.0
2017-01-16,345,2.0,2.0,4.397590361445784,22.0,1712.172379005653,600.0,600.0,0.0,0.0,3.0
2017-01-17,344,3.0,3.0,4.997261774370209,25.0,1716.3747223404134,600.0,600.0,0.0,0.0,3.0
2017-01-18,344,4.0,4.0,4.997261774370209,25.0,1732.440896264358,0.0,0.0,0.0,0.0,0.0
2017-01-19,348,2.0,2.0,5.397042716319825,27.0,1739.263308283179,400.0,400.0,0.0,0.0,2.0
2017-01-20,348,1.0,1.0,5.397042716319825,27.0,1740.7547844677515,0.0,0.0,0.0,0.0,0.0
2017-01-21,349,0.0,0.0,5.397042716319825,27.0,1740.7547844677515,0.0,0.0,0.0,0.0,0.0
2017-01-22,349,1.0,1.0,5.397042716319825,27.0,1741.778963624438,0.0,0.0,0.0,0.0,0.0
2017-01-23,350,2.0,2.0,5.397042716319825,27.0,1745.9468922398228,0.0,0.0,0.0,0.0,0.0
