leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00057_0000000004,ABRAND00057,1,1.1696481996773493,56.03,-119.68,active,89,0,False,unknown,2021-10-02,,,,,,False,,,0.0,1.1696481996773493,0.06873760659260403
ABRAND00876_0000000008,ABRAND00876,2,0.8201448711330317,52.52,-114.31,active,168,0,False,unknown,2021-07-15,,,,,,False,,,0.002849002849002849,1.989793070810381,0.11693568488352551
ABRAND00715_0000000004,ABRAND00715,1,0.5816528329970873,52.8,-114.88,active,56,0,False,unknown,2021-11-04,,,,,,False,,,0.005698005698005698,2.571445903807468,0.15111811992600782
ABRAND00429_0000000006,ABRAND00429,3,0.5221570344596074,52.98,-115.91,active,68,0,False,unknown,2021-10-23,,,,,,False,,,0.008547008547008548,3.0936029382670753,0.18180412006190008
ABRAND00983_0000000003,ABRAND00983,1,0.5135116216609666,52.83,-114.04,active,201,0,False,unknown,2021-06-12,,,,,,False,,,0.011396011396011397,3.607114559928042,0.21198204863922662
ABRAND00403_0000000006,ABRAND00403,1,0.41971986603434863,54.24,-115.98,active,196,0,False,unknown,2021-06-17,,,,,,False,,,0.014245014245014245,4.026834425962391,0.23664804567878778
ABRAND00206_0000000008,ABRAND00206,2,0.3502221665439396,54.2,-118.74,active,24,0,False,unknown,2021-12-06,,,,,,False,,,0.017094017094017096,4.377056592506331,0.25722981848068455
ABRAND00400_0000000007,ABRAND00400,3,0.31114527728268376,52.77,-115.98,active,206,0,False,unknown,2021-06-07,,,,,,False,,,0.019943019943019943,4.688201869789014,0.27551512996913347
ABRAND00571_0000000007,ABRAND00571,1,0.30137457584444133,52.85,-115.45,active,68,0,False,unknown,2021-10-23,,,,,,False,,,0.022792022792022793,4.989576445633456,0.2932262392044767
ABRAND00180_0000000006,ABRAND00180,1,0.2982703267040819,54.53,-118.89,active,24,0,False,unknown,2021-12-06,,,,,,False,,,0.025641025641025644,5.287846772337538,0.31075491866629124
ABRAND00283_0000000004,ABRAND00283,3,0.295231264537631,54.11,-117.41,active,33,0,False,unknown,2021-11-27,,,,,,False,,,0.02849002849002849,5.583078036875169,0.32810499924712117
ABRAND00467_0000000009,ABRAND00467,2,0.28712259677321567,53.5,-115.82,active,22,0,False,unknown,2021-12-08,,,,,,False,,,0.03133903133903134,5.870200633648385,0.34497855157361423
ABRAND00747_0000000007,ABRAND00747,1,0.2649473034788981,52.21,-114.69,active,28,0,False,unknown,2021-12-02,,,,,,False,,,0.03418803418803419,6.135147937127283,0.36054891154965457
ABRAND00525_0000000003,ABRAND00525,4,0.2469405082353705,53.94,-115.62,active,80,0,False,unknown,2021-10-11,,,,,,False,,,0.03703703703703704,6.382088445362654,0.37506105247505667
ABRAND01096_0000000003,ABRAND01096,2,0.24674863602794794,49.12,-111.35,active,40,0,False,unknown,2021-11-20,,,,,,False,,,0.039886039886039885,6.628837081390602,0.3895619175003091
ABRAND00268_0000000003,ABRAND00268,2,0.23743268240323423,54.26,-117.58,active,119,0,False,unknown,2021-09-02,,,,,,False,,,0.042735042735042736,6.866269763793836,0.40351530478356423
ABRAND00668_0000000004,ABRAND00668,3,0.21412008532308796,52.95,-115.1,active,29,0,False,unknown,2021-12-01,,,,,,False,,,0.045584045584045586,7.080389849116924,0.41609866291857717
ABRAND00867_0000000005,ABRAND00867,5,0.2117546324471405,52.52,-114.33,active,103,0,False,unknown,2021-09-18,,,,,,False,,,0.04843304843304844,7.292144481564065,0.4285430086828234
ABRAND00806_0000000008,ABRAND00806,1,0.20680612298181406,52.36,-114.49,active,143,0,False,unknown,2021-08-09,,,,,,False,,,0.05128205128205129,7.498950604545879,0.44069654162237476
ABRAND00913_0000000003,ABRAND00913,1,0.18398520611576338,52.85,-114.23,active,200,0,False,unknown,2021-06-13,,,,,,False,,,0.05413105413105413,7.682935810661642,0.4515089403593054
ABRAND00620_0000000003,ABRAND00620,1,0.1830860198760745,52.82,-115.27,active,27,0,False,unknown,2021-12-03,,,,,,False,,,0.05698005698005698,7.866021830537717,0.4622684959336386
ABRAND00209_0000000006,ABRAND00209,2,0.1812164596748062,54.25,-118.72,active,156,0,False,unknown,2021-07-27,,,,,,False,,,0.05982905982905983,8.047238290212523,0.472918181639706
ABRAND00464_0000000006,ABRAND00464,2,0.1624450485247727,52.96,-115.83,active,166,0,False,unknown,2021-07-17,,,,,,False,,,0.06267806267806268,8.209683338737296,0.4824647135298013
ABRAND00914_0000000002,ABRAND00914,3,0.15873206747368457,52.49,-114.23,active,178,0,False,unknown,2021-07-05,,,,,,False,,,0.06552706552706553,8.36841540621098,0.49179304183453987
ABRAND00944_0000000003,ABRAND00944,5,0.1415074007953563,52.45,-114.16,active,142,0,False,unknown,2021-08-10,,,,,,False,,,0.06837606837606838,8.509922807006337,0.500109115033726
ABRAND00921_0000000004,ABRAND00921,2,0.1342355020991627,52.82,-114.22,active,13,0,False,unknown,2021-12-17,,,,,,False,,,0.07122507122507123,8.6441583091055,0.5079978350237181
ABRAND00551_0000000006,ABRAND00551,3,0.1340712745561411,52.78,-115.54,active,128,0,False,unknown,2021-08-24,,,,,,False,,,0.07407407407407408,8.778229583661641,0.5158769037286084
ABRAND00754_0000000004,ABRAND00754,1,0.12328641983189362,52.46,-114.66,active,105,0,False,unknown,2021-09-16,,,,,,False,,,0.07692307692307693,8.901516003493535,0.5231221706618222
ABRAND00048_0000000007,ABRAND00048,1,0.1230185886906112,55.26,-119.71,active,65,0,False,unknown,2021-10-26,,,,,,False,,,0.07977207977207977,9.024534592184146,0.5303516977583673
ABRAND00548_0000000009,ABRAND00548,1,0.11526116423181414,52.68,-115.55,active,198,0,False,unknown,2021-06-15,,,,,,False,,,0.08262108262108263,9.13979575641596,0.5371253383834351
ABRAND00719_0000000004,ABRAND00719,1,0.11112998515916828,52.52,-114.86,active,134,0,False,unknown,2021-08-18,,,,,,False,,,0.08547008547008547,9.250925741575129,0.5436561988615003
ABRAND01065_0000000009,ABRAND01065,1,0.11086407990521077,51.69,-112.69,active,124,0,False,unknown,2021-08-28,,,,,,False,,,0.08831908831908833,9.36178982148034,0.550171432682984
ABRAND00012_0000000007,ABRAND00012,1,0.10963383877370089,54.75,-119.91,active,93,0,False,unknown,2021-09-28,,,,,,False,,,0.09116809116809117,9.471423660254041,0.5566143679869006
ABRAND00166_0000000008,ABRAND00166,2,0.10923121323179319,55.25,-119.0,active,116,0,False,unknown,2021-09-05,,,,,,False,,,0.09401709401709402,9.580654873485834,0.5630336418889431
ABRAND01002_0000000003,ABRAND01002,1,0.1063094988180274,53.06,-113.92,active,10,0,False,unknown,2021-12-20,,,,,,False,,,0.09686609686609687,9.686964372303862,0.569281213174759
ABRAND00574_0000000005,ABRAND00574,2,0.10336706460963022,52.87,-115.44,active,235,0,False,unknown,2021-05-09,,,,,,False,,,0.09971509971509972,9.790331436913492,0.5753558641883963
ABRAND00066_0000000005,ABRAND00066,3,0.10332555834582022,54.94,-119.61,active,219,0,False,unknown,2021-05-25,,,,,,False,,,0.10256410256410257,9.893656995259313,0.5814280759718158
