datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,4938,12.0,12.0,2.598576122672508,13.0,20503.506819187645,2600.0,2600.0,0.0,0.0,13.0
2017-01-02,4937,15.0,15.0,5.796823658269441,29.0,20440.859318357336,3200.0,3200.0,0.0,0.0,16.0
2017-01-03,4936,15.0,15.0,8.195509309967141,41.0,20425.542731601054,2400.0,2400.0,0.0,0.0,12.0
2017-01-04,4939,20.0,20.0,10.594194961664842,53.0,20449.93444789047,2400.0,2400.0,0.0,0.0,12.0
2017-01-05,4947,18.0,18.0,13.39266155531216,67.0,20524.933096336692,2800.0,2800.0,0.0,0.0,14.0
2017-01-06,4951,18.0,18.0,15.591456736035049,78.0,20610.156617112818,2200.0,2200.0,0.0,0.0,11.0
2017-01-07,4958,12.0,12.0,18.190032858707557,91.0,20617.456641770128,2600.0,2600.0,0.0,0.0,13.0
2017-01-08,4957,13.0,13.0,20.988499452354876,105.0,20634.04457010146,2800.0,2800.0,0.0,0.0,14.0
2017-01-09,4956,17.0,17.0,23.78696604600219,119.0,20627.963361537608,2800.0,2800.0,0.0,0.0,14.0
2017-01-10,4959,14.0,14.0,25.785870755750274,129.0,20659.873531049558,2000.0,2000.0,0.0,0.0,10.0
2017-01-11,4963,13.0,13.0,28.18455640744797,141.0,20654.714296757687,2400.0,2400.0,0.0,0.0,12.0
2017-01-12,4964,10.0,10.0,31.182913472070098,156.0,20680.12592384822,3000.0,3000.0,0.0,0.0,15.0
2017-01-13,4959,14.0,14.0,34.181270536692224,171.0,20684.613263898053,3000.0,3000.0,0.0,0.0,15.0
2017-01-14,4958,10.0,10.0,36.57995618838992,183.0,20399.138623249884,2400.0,2400.0,0.0,0.0,12.0
2017-01-15,4956,16.0,16.0,38.179079956188396,191.0,20392.663769708437,1600.0,1600.0,0.0,0.0,8.0
2017-01-16,4964,11.0,11.0,40.17798466593647,201.0,20265.734738602747,2000.0,2000.0,0.0,0.0,10.0
2017-01-17,4965,12.0,12.0,43.97590361445783,220.0,20267.2133802601,3800.0,3800.0,0.0,0.0,19.0
2017-01-18,4958,11.0,11.0,46.374589266155525,232.0,20251.105845609854,2400.0,2400.0,0.0,0.0,12.0
2017-01-19,4957,14.0,14.0,48.973165388828036,245.0,20131.65030538429,2600.0,2600.0,0.0,0.0,13.0
2017-01-20,4958,20.0,20.0,50.372398685651696,252.0,20199.981194277996,1400.0,1400.0,0.0,0.0,7.0
2017-01-21,4971,8.0,8.0,54.9698795180723,275.0,20202.84651514612,4600.0,4600.0,0.0,0.0,23.0
2017-01-22,4956,12.0,12.0,58.168127053669224,291.0,20079.265689014006,3200.0,3200.0,0.0,0.0,16.0
2017-01-23,4952,12.0,12.0,62.96549835706462,315.0,19987.88277056332,4800.0,4800.0,0.0,0.0,24.0
