datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,4967,16.0,16.0,2.7984665936473165,14.0,21349.73682079296,2800.0,2800.0,0.0,0.0,14.0
2017-01-02,4969,11.0,11.0,5.397042716319825,27.0,21369.9287255828,2600.0,2600.0,0.0,0.0,13.0
2017-01-03,4967,10.0,10.0,8.195509309967141,41.0,21335.98248943837,2800.0,2800.0,0.0,0.0,14.0
2017-01-04,4963,18.0,18.0,10.993975903614457,55.0,21370.74392095311,2800.0,2800.0,0.0,0.0,14.0
2017-01-05,4967,12.0,12.0,13.19277108433735,66.0,21296.525866763608,2200.0,2200.0,0.0,0.0,11.0
2017-01-06,4968,13.0,13.0,14.791894852135815,74.0,21294.062031136098,1600.0,1600.0,0.0,0.0,8.0
2017-01-07,4973,21.0,21.0,17.190580503833516,86.0,21347.818117814306,2400.0,2400.0,0.0,0.0,12.0
2017-01-08,4982,14.0,14.0,20.38882803943045,102.0,21392.822842545746,3200.0,3200.0,0.0,0.0,16.0
2017-01-09,4980,14.0,14.0,22.387732749178532,112.0,21360.905860929117,2000.0,2000.0,0.0,0.0,10.0
2017-01-10,4984,16.0,16.0,24.386637458926614,122.0,21373.332522340846,2000.0,2000.0,0.0,0.0,10.0
2017-01-11,4990,16.0,16.0,27.984665936473167,140.0,21418.39735733007,3600.0,3600.0,0.0,0.0,18.0
2017-01-12,4988,15.0,15.0,32.58214676889375,163.0,21380.877465820926,4600.0,4600.0,0.0,0.0,23.0
2017-01-13,4980,9.0,9.0,34.78094194961665,174.0,21327.665784379104,2200.0,2200.0,0.0,0.0,11.0
2017-01-14,4978,12.0,12.0,37.37951807228916,187.0,21342.67319433125,2600.0,2600.0,0.0,0.0,13.0
2017-01-15,4977,17.0,17.0,41.177437020810515,206.0,21478.0020994855,3800.0,3800.0,0.0,0.0,19.0
2017-01-16,4975,16.0,16.0,44.57557502738226,223.0,21402.57664906712,3400.0,3400.0,0.0,0.0,17.0
2017-01-17,4974,14.0,14.0,46.97426067907996,235.0,21361.210809975397,2400.0,2400.0,0.0,0.0,12.0
2017-01-18,4976,11.0,11.0,48.77327491785323,244.0,21334.87452382638,1800.0,1800.0,0.0,0.0,9.0
2017-01-19,4978,14.0,14.0,51.37185104052573,257.0,21338.562923882695,2600.0,2600.0,0.0,0.0,13.0
2017-01-20,4979,15.0,15.0,54.9698795180723,275.0,21321.48771544615,3600.0,3600.0,0.0,0.0,18.0
2017-01-21,4976,17.0,17.0,57.568455640744794,288.0,21345.906431847467,2600.0,2600.0,0.0,0.0,13.0
2017-01-22,4980,10.0,10.0,60.56681270536692,303.0,21365.070771579525,3000.0,3000.0,0.0,0.0,15.0
2017-01-23,4975,14.0,14.0,64.16484118291348,321.0,21384.864306291376,3600.0,3600.0,0.0,0.0,18.0
2017-01-24,4971,15.0,15.0,68.96221248630887,345.0,21196.86800294908,4800.0,4800.0,0.0,0.0,24.0
2017-01-25,4962,14.0,14.0,71.76067907995619,359.0,21184.576658608898,2800.0,2800.0,0.0,0.0,14.0
2017-01-26,4962,11.0,11.0,75.15881708652792,376.0,21160.55364851761,3400.0,3400.0,0.0,0.0,17.0
2017-01-27,4956,15.0,15.0,77.55750273822564,388.0,21183.921837380818,2400.0,2400.0,0.0,0.0,12.0
2017-01-28,4959,13.0,13.0,81.35542168674698,407.0,21073.5708805529,3800.0,3800.0,0.0,0.0,19.0
2017-01-29,4953,8.0,8.0,83.55421686746988,418.0,21076.082087409708,2200.0,2200.0,0.0,0.0,11.0
2017-01-30,4950,12.0,12.0,85.35323110624314,427.0,21098.353855714424,1800.0,1800.0,0.0,0.0,9.0
2017-01-31,4953,17.0,17.0,87.95180722891565,440.0,21154.814454799798,2600.0,2600.0,0.0,0.0,13.0
2017-02-01,4957,13.0,13.0,90.55038335158817,453.0,21154.982568287982,2600.0,2600.0,0.0,0.0,13.0
2017-02-02,4957,13.0,13.0,92.34939759036143,462.0,21299.13070536358,1800.0,1800.0,0.0,0.0,9.0
2017-02-03,4961,15.0,15.0,97.14676889375686,486.0,21265.690526565366,4800.0,4800.0,0.0,0.0,24.0
2017-02-04,4952,15.0,15.0,99.74534501642937,499.0,21261.94346276242,2600.0,2600.0,0.0,0.0,13.0
2017-02-05,4954,12.0,12.0,101.74424972617744,509.0,21301.02167897104,2000.0,2000.0,0.0,0.0,10.0
2017-02-06,4956,18.0,18.0,104.34282584884994,522.0,21268.44620162986,2600.0,2600.0,0.0,0.0,13.0
2017-02-07,4961,17.0,17.0,107.54107338444688,538.0,21293.460002332613,3200.0,3200.0,0.0,0.0,16.0
2017-02-08,4962,13.0,13.0,109.34008762322016,547.0,21229.55780273133,1800.0,1800.0,0.0,0.0,9.0
2017-02-09,4966,17.0,17.0,111.53888280394305,558.0,21209.379691972637,2200.0,2200.0,0.0,0.0,11.0
2017-02-10,4972,12.0,12.0,113.93756845564076,570.0,21203.11122892209,2400.0,2400.0,0.0,0.0,12.0
2017-02-11,4972,15.0,15.0,117.93537787513691,590.0,21206.528053077152,4000.0,4000.0,0.0,0.0,20.0
2017-02-12,4967,13.0,13.0,120.53395399780942,603.0,21229.475145785356,2600.0,2600.0,0.0,0.0,13.0
