datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,5001,16.0,16.0,3.797918948521358,19.0,21180.39048324456,3800.0,3800.0,0.0,0.0,19.0
2017-01-02,4998,15.0,15.0,6.396495071193866,32.0,21143.928626777444,2600.0,2600.0,0.0,0.0,13.0
2017-01-03,5000,12.0,12.0,8.595290251916758,43.0,21009.014266571103,2200.0,2200.0,0.0,0.0,11.0
2017-01-04,5001,9.0,9.0,10.194414019715225,51.0,21008.40291801629,1600.0,1600.0,0.0,0.0,8.0
2017-01-05,5002,16.0,16.0,12.593099671412924,63.0,21005.12582001161,2400.0,2400.0,0.0,0.0,12.0
2017-01-06,5006,11.0,11.0,14.991785323110626,75.0,20988.44710821386,2400.0,2400.0,0.0,0.0,12.0
2017-01-07,5005,15.0,15.0,17.590361445783135,88.0,21013.888778716126,2600.0,2600.0,0.0,0.0,13.0
2017-01-08,5007,9.0,9.0,19.989047097480835,100.0,21015.08052856033,2400.0,2400.0,0.0,0.0,12.0
2017-01-09,5004,14.0,14.0,21.38828039430449,107.0,21038.60222315046,1400.0,1400.0,0.0,0.0,7.0
2017-01-10,5011,12.0,12.0,23.986856516977,120.0,21019.552130833665,2600.0,2600.0,0.0,0.0,13.0
2017-01-11,5010,21.0,21.0,27.784775465498356,139.0,21003.878925302044,3800.0,3800.0,0.0,0.0,19.0
2017-01-12,5012,15.0,15.0,30.783132530120483,154.0,21017.04127588376,3000.0,3000.0,0.0,0.0,15.0
2017-01-13,5012,10.0,10.0,34.181270536692224,171.0,20964.11836538048,3400.0,3400.0,0.0,0.0,17.0
2017-01-14,5005,16.0,16.0,35.9802847754655,180.0,20933.13272518219,1800.0,1800.0,0.0,0.0,9.0
2017-01-15,5012,11.0,11.0,39.378422782037234,197.0,20906.867648534444,3400.0,3400.0,0.0,0.0,17.0
2017-01-16,5006,9.0,9.0,41.377327491785316,207.0,20927.526283827312,2000.0,2000.0,0.0,0.0,10.0
2017-01-17,5005,20.0,20.0,43.77601314348303,219.0,20887.160294255464,2400.0,2400.0,0.0,0.0,12.0
2017-01-18,5013,21.0,21.0,47.17415115005476,236.0,20881.185498972667,3400.0,3400.0,0.0,0.0,17.0
2017-01-19,5017,13.0,13.0,48.77327491785323,244.0,20871.17757055463,1600.0,1600.0,0.0,0.0,8.0
