leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,OGI_sp_covered,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00033_0000000012,ABRAND00033,1,0.4373318237462295,57.85,-119.83,active,45,0,False,unknown,2021-11-15 00:00:00,,,,,,False,,,0.0,0.0,0.4373318237462295,0.10923591020403634
ABRAND00047_0000000007,ABRAND00047,1,0.3044606577224439,55.23,-119.71,active,15,0,False,unknown,2021-12-15 00:00:00,,,,,,False,,,,0.0064516129032258064,0.7417924814686734,0.1852835135609998
ABRAND01089_0000000006,ABRAND01089,4,0.22355377008962085,51.04,-111.48,active,54,0,True,unknown,2021-11-06 00:00:00,2021-12-16 10:30:00,OGI,2.0,OGI,2021-12-16 10:30:00,False,,,1.0,0.012903225806451613,0.9653462515582942,0.2411223485812792
ABRAND00914_0000000009,ABRAND00914,2,0.1493334468135086,52.49,-114.23,active,36,0,True,unknown,2021-11-24 00:00:00,2021-12-15 10:30:00,OGI,3.0,OGI,2021-12-15 10:30:00,False,,,1.0,0.01935483870967742,1.1146796983718028,0.27842257257788766
ABRAND00117_0000000006,ABRAND00117,1,0.146549132406443,55.4,-119.34,active,10,0,False,unknown,2021-12-20 00:00:00,,,,,,False,,,,0.025806451612903226,1.2612288307782458,0.31502733582356185
ABRAND00798_0000000003,ABRAND00798,4,0.14222811906709992,52.61,-114.51,active,51,0,False,unknown,2021-11-09 00:00:00,,,,,,False,,,1.0,0.03225806451612903,1.4034569498453457,0.3505528045850532
ABRAND00306_0000000007,ABRAND00306,1,0.1004469428078527,54.19,-116.55,active,11,0,False,unknown,2021-12-19 00:00:00,,,,,,False,,,,0.03870967741935484,1.5039038926531985,0.37564225069678997
ABRAND00033_0000000011,ABRAND00033,1,0.08675410014875361,57.85,-119.83,active,85,0,True,unknown,2021-10-06 00:00:00,2021-12-15 10:30:00,OGI,1.0,OGI,2021-12-15 10:30:00,False,,,1.0,0.04516129032258064,1.590657992801952,0.39731152464192193
ABRAND00953_0000000002,ABRAND00953,2,0.07775871844647671,52.56,-114.14,active,18,0,False,unknown,2021-12-12 00:00:00,,,,,,False,,,,0.05161290322580645,1.6684167112484287,0.4167339492737253
ABRAND00833_0000000002,ABRAND00833,1,0.07385497471665667,52.33,-114.42,active,52,0,False,unknown,2021-11-08 00:00:00,,,,,,False,,,0.0,0.05806451612903226,1.7422716859650853,0.43518130422988205
ABRAND00172_0000000006,ABRAND00172,1,0.062086144073143765,54.44,-118.94,active,41,0,False,unknown,2021-11-19 00:00:00,,,,,,False,,,,0.06451612903225806,1.804357830038229,0.45068906307714174
ABRAND00169_0000000002,ABRAND00169,1,0.05169410670856147,54.69,-118.97,active,25,0,False,unknown,2021-12-05 00:00:00,,,,,,False,,,,0.07096774193548387,1.8560519367467905,0.46360111861913905
ABRAND00821_0000000004,ABRAND00821,3,0.05004491772199751,52.46,-114.44,active,83,0,False,unknown,2021-10-08 00:00:00,,,,,,False,,,1.0,0.07741935483870968,1.906096854468788,0.47610124287632244
ABRAND00361_0000000005,ABRAND00361,2,0.049692422910230516,53.42,-116.11,active,0,0,False,unknown,2021-12-30 00:00:00,,,,,,False,,,,0.08387096774193549,1.9557892773790184,0.48851332165061434
ABRAND00124_0000000007,ABRAND00124,2,0.048436728020316566,54.83,-119.3,active,80,0,False,unknown,2021-10-11 00:00:00,,,,,,False,,,1.0,0.09032258064516129,2.004226005399335,0.5006117553462944
ABRAND00357_0000000006,ABRAND00357,3,0.04797399700622954,53.23,-116.12,active,20,0,False,unknown,2021-12-10 00:00:00,,,,,,False,,,,0.0967741935483871,2.052200002405564,0.5125946089703702
ABRAND00915_0000000011,ABRAND00915,5,0.045357868121022896,52.64,-114.23,active,12,0,False,unknown,2021-12-18 00:00:00,,,,,,False,,,1.0,0.1032258064516129,2.097557870526587,0.5239240109029166
ABRAND00723_0000000014,ABRAND00723,2,0.04289727750583919,53.01,-114.83,active,53,0,False,unknown,2021-11-07 00:00:00,,,,,,False,,,,0.10967741935483871,2.140455148032426,0.5346388111968567
ABRAND00055_0000000002,ABRAND00055,5,0.040372532390459466,54.81,-119.68,active,43,0,False,unknown,2021-11-17 00:00:00,,,,,,False,,,,0.11612903225806452,2.1808276804228854,0.5447229854632893
ABRAND00754_0000000005,ABRAND00754,1,0.03819551750446753,52.46,-114.66,active,20,0,False,unknown,2021-12-10 00:00:00,,,,,,False,,,,0.12258064516129032,2.219023197927353,0.5542633890967916
ABRAND01020_0000000008,ABRAND01020,2,0.037466893920612934,50.2,-113.55,active,52,0,False,unknown,2021-11-08 00:00:00,,,,,,False,,,0.0,0.12903225806451613,2.256490091847966,0.5636217985189038
ABRAND00287_0000000006,ABRAND00287,5,0.03508397851516226,54.15,-117.37,active,31,0,False,unknown,2021-11-29 00:00:00,,,,,,False,,,1.0,0.13548387096774195,2.2915740703631284,0.5723850078683942
ABRAND00210_0000000007,ABRAND00210,1,0.03495624949750856,54.19,-118.72,active,62,0,False,unknown,2021-10-29 00:00:00,,,,,,False,,,1.0,0.14193548387096774,2.326530319860637,0.581116313307066
ABRAND00449_0000000003,ABRAND00449,3,0.03420509373831028,53.17,-115.87,active,35,0,False,unknown,2021-11-25 00:00:00,,,,,,False,,,,0.14838709677419354,2.3607354135989476,0.5896599964904945
ABRAND00400_0000000008,ABRAND00400,3,0.033832069532463545,52.77,-115.98,active,6,0,False,unknown,2021-12-24 00:00:00,,,,,,False,,,,0.15483870967741936,2.394567483131411,0.5981105063980684
ABRAND00410_0000000007,ABRAND00410,1,0.03352780897950378,53.04,-115.96,active,3,0,False,unknown,2021-12-27 00:00:00,,,,,,False,,,,0.16129032258064516,2.428095292110915,0.606485018684072
ABRAND00486_0000000007,ABRAND00486,5,0.032317387280027095,53.15,-115.76,active,38,0,False,unknown,2021-11-22 00:00:00,,,,,,False,,,,0.16774193548387098,2.460412679390942,0.6145571941427658
ABRAND00182_0000000006,ABRAND00182,1,0.03228587449382019,54.95,-118.88,active,38,0,False,unknown,2021-11-22 00:00:00,,,,,,False,,,,0.17419354838709677,2.4926985538847624,0.622621498397725
ABRAND01106_0000000004,ABRAND01106,2,0.030773942358177757,55.03,-111.09,active,104,0,False,unknown,2021-09-17 00:00:00,,,,,,False,,,1.0,0.18064516129032257,2.52347249624294,0.6303081551227401
ABRAND01062_0000000005,ABRAND01062,1,0.030587505845422237,50.46,-112.78,active,52,0,False,unknown,2021-11-08 00:00:00,,,,,,False,,,1.0,0.1870967741935484,2.554060002088362,0.6379482440905961
ABRAND00998_0000000004,ABRAND00998,2,0.029229273643612514,52.77,-113.94,active,61,0,False,unknown,2021-10-30 00:00:00,,,,,,False,,,1.0,0.1935483870967742,2.5832892757319748,0.6452490764053184
ABRAND00560_0000000003,ABRAND00560,3,0.02753579035425143,53.21,-115.51,active,81,0,False,unknown,2021-10-10 00:00:00,,,,,,False,,,1.0,0.2,2.610825066086226,0.6521269136886155
ABRAND00635_0000000005,ABRAND00635,4,0.027495865308896632,52.98,-115.2,active,107,0,False,unknown,2021-09-14 00:00:00,,,,,,False,,,1.0,0.2064516129032258,2.6383209313951226,0.658994778570106
ABRAND00822_0000000006,ABRAND00822,1,0.027386895253688377,52.48,-114.44,active,81,0,False,unknown,2021-10-10 00:00:00,,,,,,False,,,1.0,0.2129032258064516,2.665707826648811,0.6658354251186984
ABRAND00514_0000000006,ABRAND00514,1,0.02722192817578592,54.13,-115.65,active,65,0,False,unknown,2021-10-26 00:00:00,,,,,,False,,,1.0,0.21935483870967742,2.692929754824597,0.6726348665046891
ABRAND00724_0000000008,ABRAND00724,2,0.02715598109932146,52.95,-114.83,active,73,0,False,unknown,2021-10-18 00:00:00,,,,,,False,,,1.0,0.22580645161290322,2.7200857359239183,0.6794178357554914
ABRAND01018_0000000008,ABRAND01018,1,0.026950860610483594,50.22,-113.66,active,90,0,False,unknown,2021-10-01 00:00:00,,,,,,False,,,1.0,0.23225806451612904,2.747036596534402,0.6861495704011653
ABRAND00221_0000000003,ABRAND00221,1,0.02583210338306123,54.4,-118.68,active,52,0,False,unknown,2021-11-08 00:00:00,,,,,,False,,,1.0,0.23870967741935484,2.772868699917463,0.6926018639968192
ABRAND00969_0000000006,ABRAND00969,1,0.02578313104339936,52.6,-114.09,active,70,0,False,unknown,2021-10-21 00:00:00,,,,,,False,,,1.0,0.24516129032258063,2.7986518309608623,0.6990419253747215
ABRAND00827_0000000007,ABRAND00827,3,0.024779640790073443,52.68,-114.43,active,111,0,False,unknown,2021-09-10 00:00:00,,,,,,False,,,1.0,0.25161290322580643,2.823431471750936,0.7052313368679118
ABRAND00486_0000000008,ABRAND00486,1,0.024710236034867168,53.15,-115.76,active,19,0,False,unknown,2021-12-11 00:00:00,,,,,,False,,,,0.25806451612903225,2.848141707785803,0.7114034125735014
ABRAND00502_0000000003,ABRAND00502,4,0.02441416434857941,53.1,-115.71,active,68,0,False,unknown,2021-10-23 00:00:00,,,,,,False,,,1.0,0.2645161290322581,2.8725558721343822,0.7175015360570454
ABRAND00114_0000000005,ABRAND00114,1,0.02349526615489025,55.12,-119.37,active,10,0,False,unknown,2021-12-20 00:00:00,,,,,,False,,,,0.2709677419354839,2.8960511382892724,0.72337013889946
ABRAND00312_0000000006,ABRAND00312,1,0.022683966607319778,53.14,-116.38,active,115,0,False,unknown,2021-09-06 00:00:00,,,,,,False,,,0.0,0.27741935483870966,2.918735104896592,0.7290360968856924
ABRAND00882_0000000007,ABRAND00882,4,0.02263446738279941,52.56,-114.29,active,20,0,False,unknown,2021-12-10 00:00:00,,,,,,False,,,1.0,0.2838709677419355,2.9413695722793918,0.7346896910498766
ABRAND00969_0000000005,ABRAND00969,1,0.022544322516270886,52.6,-114.09,active,83,0,False,unknown,2021-10-08 00:00:00,,,,,,False,,,1.0,0.2903225806451613,2.9639138947956627,0.7403207690009456
ABRAND00036_0000000007,ABRAND00036,2,0.02249150161257884,54.89,-119.82,active,2,0,False,unknown,2021-12-28 00:00:00,,,,,,False,,,,0.2967741935483871,2.9864053964082413,0.7459386534472676
ABRAND00864_0000000006,ABRAND00864,1,0.02192725107595263,53.07,-114.33,active,35,0,False,unknown,2021-11-25 00:00:00,,,,,,False,,,,0.3032258064516129,3.008332647484194,0.7514156004689506
ABRAND00173_0000000003,ABRAND00173,1,0.021341136201048504,54.43,-118.94,active,61,0,False,unknown,2021-10-30 00:00:00,,,,,,False,,,1.0,0.3096774193548387,3.0296737836852428,0.7567461488332119
ABRAND00212_0000000006,ABRAND00212,3,0.021195796252712812,54.53,-118.71,active,53,0,False,unknown,2021-11-07 00:00:00,,,,,,False,,,1.0,0.3161290322580645,3.0508695799379555,0.7620403944619223
ABRAND00828_0000000004,ABRAND00828,4,0.021107054240733135,52.4,-114.42,active,50,0,False,unknown,2021-11-10 00:00:00,,,,,,False,,,1.0,0.3225806451612903,3.0719766341786885,0.7673124742798555
