datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,3305,11.0,11.0,2.598576122672508,13.0,14401.971488668365,2600.0,2600.0,0.0,0.0,13.0
2017-01-02,3303,12.0,12.0,4.7973713033953995,24.0,14423.625963669174,2200.0,2200.0,0.0,0.0,11.0
2017-01-03,3304,15.0,15.0,6.596385542168675,33.0,14451.525030510207,1800.0,1800.0,0.0,0.0,9.0
2017-01-04,3310,11.0,11.0,9.994523548740418,50.0,14444.996058797038,3400.0,3400.0,0.0,0.0,17.0
2017-01-05,3304,8.0,8.0,12.593099671412924,63.0,14482.300193876088,2600.0,2600.0,0.0,0.0,13.0
2017-01-06,3299,12.0,12.0,16.191128148959475,81.0,14403.440195010691,3600.0,3600.0,0.0,0.0,18.0
2017-01-07,3293,14.0,14.0,18.589813800657176,93.0,14428.336515826795,2400.0,2400.0,0.0,0.0,12.0
2017-01-08,3295,8.0,8.0,21.78806133625411,109.0,14521.394460748379,3200.0,3200.0,0.0,0.0,16.0
2017-01-09,3287,13.0,13.0,26.585432639649508,133.0,14569.309241522675,4800.0,4800.0,0.0,0.0,24.0
2017-01-10,3276,12.0,12.0,28.984118291347208,145.0,14486.659621961517,2400.0,2400.0,0.0,0.0,12.0
2017-01-11,3276,18.0,18.0,31.182913472070098,156.0,14478.862353982147,2200.0,2200.0,0.0,0.0,11.0
2017-01-12,3283,16.0,16.0,34.58105147864184,173.0,14474.807739225795,3400.0,3400.0,0.0,0.0,17.0
2017-01-13,3282,14.0,14.0,37.97918948521358,190.0,14530.799834287754,3400.0,3400.0,0.0,0.0,17.0
2017-01-14,3279,17.0,17.0,41.377327491785316,207.0,14589.165036747661,3400.0,3400.0,0.0,0.0,17.0
2017-01-15,3279,13.0,13.0,44.37568455640745,222.0,14590.345276039425,3000.0,3000.0,0.0,0.0,15.0
2017-01-16,3277,16.0,16.0,46.374589266155525,232.0,14591.064810901513,2000.0,2000.0,0.0,0.0,10.0
2017-01-17,3283,12.0,12.0,49.572836801752466,248.0,14653.837877977956,3200.0,3200.0,0.0,0.0,16.0
2017-01-18,3279,14.0,14.0,52.97097480832421,265.0,14643.641999543957,3400.0,3400.0,0.0,0.0,17.0
2017-01-19,3276,19.0,19.0,55.369660460021905,277.0,14694.078238914084,2400.0,2400.0,0.0,0.0,12.0
2017-01-20,3283,18.0,18.0,57.368565169769994,287.0,14715.67056865964,2000.0,2000.0,0.0,0.0,10.0
2017-01-21,3291,8.0,8.0,59.767250821467684,299.0,14711.413855095689,2400.0,2400.0,0.0,0.0,12.0
2017-01-22,3287,12.0,12.0,62.76560788608981,314.0,14679.083140117265,3000.0,3000.0,0.0,0.0,15.0
2017-01-23,3284,19.0,19.0,65.96385542168674,330.0,14757.658178458685,3200.0,3200.0,0.0,0.0,16.0
2017-01-24,3287,19.0,19.0,69.36199342825849,347.0,14778.795111085874,3400.0,3400.0,0.0,0.0,17.0
2017-01-25,3289,10.0,10.0,71.76067907995619,359.0,14778.364413172054,2400.0,2400.0,0.0,0.0,12.0
2017-01-26,3287,15.0,15.0,74.5591456736035,373.0,14820.962103399386,2800.0,2800.0,0.0,0.0,14.0
2017-01-27,3288,15.0,15.0,77.15772179627601,386.0,14816.500596309066,2600.0,2600.0,0.0,0.0,13.0
2017-01-28,3290,7.0,7.0,78.95673603504929,395.0,14802.697700782468,1800.0,1800.0,0.0,0.0,9.0
2017-01-29,3288,17.0,17.0,82.35487404162103,412.0,14760.998068748766,3400.0,3400.0,0.0,0.0,17.0
2017-01-30,3288,9.0,9.0,85.75301204819277,429.0,14721.640348457688,3400.0,3400.0,0.0,0.0,17.0
2017-01-31,3280,5.0,5.0,89.15115005476451,446.0,14676.325703224153,3400.0,3400.0,0.0,0.0,17.0
2017-02-01,3268,12.0,12.0,91.34994523548741,457.0,14673.632792048156,2200.0,2200.0,0.0,0.0,11.0
2017-02-02,3269,14.0,14.0,95.34775465498356,477.0,14567.357470252879,4000.0,4000.0,0.0,0.0,20.0
2017-02-03,3263,19.0,19.0,97.74644030668127,489.0,14575.358040111612,2400.0,2400.0,0.0,0.0,12.0
2017-02-04,3270,12.0,12.0,99.94523548740418,500.0,14563.223884829484,2200.0,2200.0,0.0,0.0,11.0
2017-02-05,3271,10.0,10.0,102.14403066812706,511.0,14597.110009772208,2200.0,2200.0,0.0,0.0,11.0
2017-02-06,3270,17.0,17.0,104.54271631982476,523.0,14679.808815132885,2400.0,2400.0,0.0,0.0,12.0
2017-02-07,3275,18.0,18.0,108.54052573932091,543.0,14545.23591690628,4000.0,4000.0,0.0,0.0,20.0
2017-02-08,3273,9.0,9.0,111.93866374589267,560.0,14529.482561124467,3400.0,3400.0,0.0,0.0,17.0
2017-02-09,3265,12.0,12.0,115.3368017524644,577.0,14480.030080600009,3400.0,3400.0,0.0,0.0,17.0
2017-02-10,3260,13.0,13.0,118.33515881708652,592.0,14511.948112869915,3000.0,3000.0,0.0,0.0,15.0
2017-02-11,3258,11.0,11.0,121.13362541073384,606.0,14510.37999226122,2800.0,2800.0,0.0,0.0,14.0
2017-02-12,3255,9.0,9.0,123.13253012048193,616.0,14485.797045512885,2000.0,2000.0,0.0,0.0,10.0
2017-02-13,3254,9.0,9.0,125.33132530120481,627.0,14462.65915815841,2200.0,2200.0,0.0,0.0,11.0
2017-02-14,3252,13.0,13.0,128.72946330777657,644.0,14387.201598978483,3400.0,3400.0,0.0,0.0,17.0
2017-02-15,3248,8.0,8.0,132.1276013143483,661.0,14360.953092169328,3400.0,3400.0,0.0,0.0,17.0
2017-02-16,3239,13.0,13.0,134.526286966046,673.0,14422.056892261391,2400.0,2400.0,0.0,0.0,12.0
2017-02-17,3240,12.0,12.0,137.52464403066813,688.0,14408.79891679224,3000.0,3000.0,0.0,0.0,15.0
2017-02-18,3237,19.0,19.0,140.12322015334064,701.0,14403.813400471252,2600.0,2600.0,0.0,0.0,13.0
2017-02-19,3243,17.0,17.0,143.12157721796277,716.0,14388.626885423078,3000.0,3000.0,0.0,0.0,15.0
2017-02-20,3245,6.0,6.0,145.32037239868566,727.0,14361.264269718877,2200.0,2200.0,0.0,0.0,11.0
2017-02-21,3240,13.0,13.0,148.3187294633078,742.0,14356.708936188266,3000.0,3000.0,0.0,0.0,15.0
2017-02-22,3238,10.0,10.0,150.31763417305584,752.0,14334.993773986314,2000.0,2000.0,0.0,0.0,10.0
2017-02-23,3238,20.0,20.0,152.91621029572835,765.0,14317.684685379143,2600.0,2600.0,0.0,0.0,13.0
2017-02-24,3245,8.0,8.0,154.91511500547645,775.0,14296.418650828024,2000.0,2000.0,0.0,0.0,10.0
2017-02-25,3243,19.0,19.0,157.51369112814893,788.0,14289.027520667792,2600.0,2600.0,0.0,0.0,13.0
2017-02-26,3249,17.0,17.0,159.71248630887186,799.0,14346.059206037915,2200.0,2200.0,0.0,0.0,11.0
2017-02-27,3255,18.0,18.0,162.91073384446878,815.0,14325.237223597689,3200.0,3200.0,0.0,0.0,16.0
2017-02-28,3257,13.0,13.0,167.10843373493975,836.0,14233.174828629526,4200.0,4200.0,0.0,0.0,21.0
2017-03-01,3249,10.0,10.0,170.7064622124863,854.0,14208.106578044113,3600.0,3600.0,0.0,0.0,18.0
2017-03-02,3241,16.0,16.0,173.70481927710844,869.0,14178.994661948223,3000.0,3000.0,0.0,0.0,15.0
2017-03-03,3242,11.0,11.0,177.10295728368015,886.0,14189.288954673175,3400.0,3400.0,0.0,0.0,17.0
2017-03-04,3236,16.0,16.0,180.10131434830228,901.0,14167.866964413832,3000.0,3000.0,0.0,0.0,15.0
2017-03-05,3237,17.0,17.0,183.29956188389923,917.0,14165.764463153107,3200.0,3200.0,0.0,0.0,16.0
2017-03-06,3238,8.0,8.0,187.4972617743702,938.0,14127.409285382611,4200.0,4200.0,0.0,0.0,21.0
2017-03-07,3225,10.0,10.0,189.8959474260679,950.0,14131.322637592753,2400.0,2400.0,0.0,0.0,12.0
2017-03-08,3223,16.0,16.0,193.69386637458928,969.0,14109.105677593514,3800.0,3800.0,0.0,0.0,19.0
2017-03-09,3220,10.0,10.0,195.69277108433735,979.0,14089.886879800611,2000.0,2000.0,0.0,0.0,10.0
