datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_prop_sites_avail,OGI_cost,OGI_sites_visited,OGI_travel_time,OGI_survey_time,OGI_redund_tags,OGI_missed_leaks,OGI_sites_vis_w_leaks,OGI_eff_flags,OGI_n_tags,OGI_flags_redund1,OGI_flags_redund2,OGI_flag_wo_vent
2017-01-01,807,4.0,4.0,6.796276013143483,7.0,3517.812024418068,6800.0,1400.0,0.0,0.0,7.0,0.738,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
2017-01-02,804,9.0,9.0,12.593099671412924,9.0,3539.4536622846613,5800.0,400.0,0.0,0.0,2.0,0.738,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-03,811,8.0,8.0,18.78970427163198,13.0,3540.964357876962,6200.0,800.0,0.0,0.0,4.0,0.332,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-04,815,7.0,7.0,26.3855421686747,24.0,3530.519079715428,7600.0,2200.0,0.0,0.0,11.0,0.084,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-05,811,4.0,4.0,33.18181818181819,31.0,3507.1940199857445,6800.0,1400.0,0.0,0.0,7.0,0.318,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0
2017-01-06,808,6.0,6.0,39.778203723986856,37.0,3501.5815162369254,6600.0,1200.0,0.0,0.0,6.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-07,808,8.0,8.0,46.57447973713034,44.0,3507.536433216494,6800.0,1400.0,0.0,0.0,7.0,0.916,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-01-08,809,9.0,9.0,53.170865279299015,50.0,3522.699794229287,6600.0,1200.0,0.0,0.0,6.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2017-01-09,812,5.0,5.0,60.56681270536692,60.0,3456.775610599644,7400.0,2000.0,0.0,0.0,10.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
2017-01-10,807,6.0,6.0,68.16265060240964,71.0,3434.5973040524273,7600.0,2200.0,0.0,0.0,11.0,0.262,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-11,802,4.0,4.0,74.95892661555312,78.0,3426.2829934414663,6800.0,1400.0,0.0,0.0,6.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-12,799,9.0,9.0,81.35542168674698,83.0,3440.015674442968,6400.0,1000.0,0.0,0.0,5.0,0.752,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,803,9.0,9.0,88.15169769989048,90.0,3458.834451807399,6800.0,1400.0,0.0,0.0,7.0,0.07,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-14,805,4.0,4.0,95.54764512595838,100.0,3318.583845203148,7400.0,2000.0,0.0,0.0,10.0,0.07,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
2017-01-15,799,5.0,5.0,102.54381161007666,108.0,3322.431885156121,7000.0,1600.0,0.0,0.0,8.0,0.738,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
2017-01-16,796,8.0,8.0,108.94030668127054,113.0,3328.2079106143406,6400.0,1000.0,0.0,0.0,5.0,0.738,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0
2017-01-17,799,3.0,3.0,115.93647316538883,121.0,3306.3291630840054,7000.0,1600.0,0.0,0.0,5.0,0.07,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-18,794,3.0,3.0,123.13253012048193,130.0,3204.982352610231,7200.0,1800.0,0.0,0.0,7.0,0.07,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-01-19,788,12.0,12.0,129.7289156626506,136.0,3257.6742132918553,6600.0,1200.0,0.0,0.0,4.0,0.93,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-01-20,794,5.0,5.0,136.7250821467689,144.0,3205.2419607803677,7000.0,1600.0,0.0,0.0,4.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-21,791,11.0,11.0,144.3209200438116,155.0,3180.410472053028,7600.0,2200.0,0.0,0.0,6.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
2017-01-22,791,7.0,7.0,152.11664841182915,167.0,3165.5034228138916,7800.0,2400.0,0.0,0.0,11.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
2017-01-23,786,7.0,7.0,159.71248630887186,178.0,3060.234400669782,7600.0,2200.0,0.0,0.0,6.0,0.07,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-24,782,8.0,8.0,167.10843373493975,188.0,3035.7342164357087,7400.0,2000.0,0.0,0.0,8.0,0.248,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0
2017-01-25,780,8.0,8.0,174.30449069003288,197.0,2945.0537350328586,7200.0,1800.0,0.0,0.0,4.0,0.738,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-26,779,4.0,4.0,180.70098576122672,202.0,2904.9531087608343,6400.0,1000.0,0.0,0.0,3.0,0.668,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-27,778,11.0,11.0,188.29682365826946,213.0,2945.9835821509223,7600.0,2200.0,0.0,0.0,10.0,0.738,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-01-28,778,7.0,7.0,196.09255202628697,225.0,2913.233638261128,7800.0,2400.0,0.0,0.0,12.0,0.986,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-29,773,6.0,6.0,202.289156626506,229.0,2915.807021752958,6200.0,800.0,0.0,0.0,2.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-30,775,6.0,6.0,209.08543263964953,236.0,2900.0124110055244,6800.0,1400.0,0.0,0.0,7.0,0.738,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-31,774,5.0,5.0,216.48138006571742,246.0,2587.0095109991485,7400.0,2000.0,0.0,0.0,7.0,0.93,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2017-02-01,769,7.0,7.0,223.47754654983572,254.0,2586.4723103985284,7000.0,1600.0,0.0,0.0,4.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
