datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_prop_sites_avail,OGI_cost,OGI_sites_visited,OGI_travel_time,OGI_survey_time,OGI_redund_tags,OGI_missed_leaks,OGI_sites_vis_w_leaks,OGI_eff_flags,OGI_n_tags,OGI_flags_redund1,OGI_flags_redund2,OGI_flag_wo_vent
2017-01-01,775,7.0,7.0,6.796276013143483,7.0,3748.7681977964016,6800.0,1400.0,0.0,0.0,7.0,0.716,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0
2017-01-02,775,7.0,7.0,12.792990142387731,10.0,3728.5079537831916,6000.0,600.0,0.0,0.0,3.0,0.716,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
2017-01-03,779,4.0,4.0,18.98959474260679,14.0,3720.4068505993923,6200.0,800.0,0.0,0.0,3.0,0.37,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-04,779,5.0,5.0,24.586527929901422,15.0,3729.167061785874,5600.0,200.0,0.0,0.0,1.0,0.106,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-05,783,6.0,6.0,31.382803943044905,22.0,3745.10971823525,6800.0,1400.0,0.0,0.0,7.0,0.35,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-06,782,5.0,5.0,37.37951807228916,25.0,3678.68031196539,6000.0,600.0,0.0,0.0,3.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-07,784,12.0,12.0,43.1763417305586,27.0,3693.9995464714852,5800.0,400.0,0.0,0.0,1.0,0.894,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2017-01-08,794,7.0,7.0,50.372398685651696,36.0,3669.4747801581307,7200.0,1800.0,0.0,0.0,9.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-09,792,4.0,4.0,57.16867469879517,43.0,3617.202872347015,6800.0,1400.0,0.0,0.0,6.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0
2017-01-10,789,4.0,4.0,64.36473165388828,52.0,3583.297981930803,7200.0,1800.0,0.0,0.0,8.0,0.284,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-11,784,11.0,11.0,70.56133625410733,56.0,3556.3536594341977,6200.0,800.0,0.0,0.0,4.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-12,791,10.0,10.0,77.55750273822564,64.0,3542.263816372058,7000.0,1600.0,0.0,0.0,8.0,0.736,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2017-01-13,793,9.0,9.0,84.3537787513691,71.0,3481.0140679386463,6800.0,1400.0,0.0,0.0,7.0,0.086,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
2017-01-14,795,2.0,2.0,90.95016429353778,77.0,3462.381050638995,6600.0,1200.0,0.0,0.0,6.0,0.086,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-15,791,7.0,7.0,97.54654983570646,83.0,3434.377407202729,6600.0,1200.0,0.0,0.0,6.0,0.716,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-16,792,11.0,11.0,103.74315443592552,87.0,3488.350351206627,6200.0,800.0,0.0,0.0,4.0,0.716,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-17,799,6.0,6.0,110.539430449069,94.0,3503.6783601169745,6800.0,1400.0,0.0,0.0,4.0,0.086,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-18,798,11.0,11.0,118.33515881708652,106.0,3482.2284126494847,7800.0,2400.0,0.0,0.0,8.0,0.086,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-01-19,797,4.0,4.0,125.73110624315443,116.0,3451.4527394803476,7400.0,2000.0,0.0,0.0,8.0,0.914,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2017-01-20,791,19.0,19.0,132.9271631982475,125.0,3377.787937186034,7200.0,1800.0,0.0,0.0,8.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-21,801,5.0,5.0,139.5235487404162,131.0,3349.5508143635534,6600.0,1200.0,0.0,0.0,5.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-01-22,800,9.0,9.0,146.5197152245345,139.0,3339.663443264521,7000.0,1600.0,0.0,0.0,5.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-23,801,6.0,6.0,152.51642935377876,142.0,3326.27675423961,6000.0,600.0,0.0,0.0,0.0,0.086,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
2017-01-24,804,5.0,5.0,159.91237677984668,152.0,3272.313484568425,7400.0,2000.0,0.0,0.0,7.0,0.264,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0
