leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,OGI_sp_covered,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00320_0000000020,ABRAND00320,2,3.239361853901134,53.06,-116.3,active,55,0,False,unknown,2021-11-05 00:00:00,,,,,,False,,,0.0,0.0,3.239361853901134,0.12671912876066083
ABRAND00456_0000000027,ABRAND00456,3,1.0848713105861842,53.34,-115.84,active,1,0,False,unknown,2021-12-29 00:00:00,,,,,,False,,,,0.0014814814814814814,4.324233164487318,0.16915771805545016
ABRAND01087_0000000025,ABRAND01087,4,0.835035037678422,51.04,-111.52,active,29,0,False,unknown,2021-12-01 00:00:00,,,,,,False,,,,0.002962962962962963,5.15926820216574,0.20182307537939445
ABRAND00059_0000000023,ABRAND00059,4,0.5872023024246523,55.1,-119.66,active,28,0,True,unknown,2021-12-02 00:00:00,2021-12-22 10:30:00,OGI,3.0,OGI,2021-12-22 10:30:00,False,,,1.0,0.0044444444444444444,5.746470504590392,0.22479357621427185
ABRAND00729_0000000027,ABRAND00729,1,0.5604028009620856,52.94,-114.81,active,18,0,False,unknown,2021-12-12 00:00:00,,,,,,False,,,,0.005925925925925926,6.306873305552478,0.24671571949302545
ABRAND00094_0000000025,ABRAND00094,2,0.44900433430714476,54.65,-119.51,active,42,0,False,unknown,2021-11-18 00:00:00,,,,,,False,,,,0.007407407407407407,6.755877639859623,0.26428011662409645
ABRAND01016_0000000025,ABRAND01016,1,0.44578354989973684,53.74,-113.8,active,30,0,True,unknown,2021-11-30 00:00:00,2021-12-23 10:30:00,OGI,1.0,OGI,2021-12-23 10:30:00,False,,,1.0,0.008888888888888889,7.20166118975936,0.28171852134911957
ABRAND00721_0000000037,ABRAND00721,1,0.4267943895553187,52.33,-114.83,active,1,0,False,unknown,2021-12-29 00:00:00,,,,,,False,,,,0.01037037037037037,7.628455579314679,0.2984140977137225
ABRAND00356_0000000026,ABRAND00356,2,0.3294740603634744,53.25,-116.12,active,23,0,False,unknown,2021-12-07 00:00:00,,,,,,False,,,,0.011851851851851851,7.957929639678153,0.3113026442119215
ABRAND00898_0000000023,ABRAND00898,3,0.28922840335594113,52.88,-114.26,active,14,0,False,unknown,2021-12-16 00:00:00,,,,,,False,,,,0.013333333333333332,8.247158043034094,0.32261683908705213
ABRAND00753_0000000025,ABRAND00753,1,0.2776106803928939,53.22,-114.67,active,32,0,True,unknown,2021-11-28 00:00:00,2021-12-19 08:00:00,OGI,3.0,OGI,2021-12-19 08:00:00,False,,,1.0,0.014814814814814814,8.524768723426988,0.3334765655210337
ABRAND00876_0000000026,ABRAND00876,3,0.2397016844370231,52.52,-114.31,active,52,0,False,unknown,2021-11-08 00:00:00,,,,,,False,,,1.0,0.016296296296296295,8.76447040786401,0.342853347116996
ABRAND00701_0000000032,ABRAND00701,3,0.2331651620065733,52.99,-114.98,active,31,0,False,unknown,2021-11-29 00:00:00,,,,,,False,,,,0.017777777777777778,8.997635569870583,0.3519744294533916
ABRAND01035_0000000024,ABRAND01035,2,0.22209093129053414,56.1,-113.23,active,19,0,False,unknown,2021-12-11 00:00:00,,,,,,False,,,,0.019259259259259257,9.219726501161118,0.3606623039756181
ABRAND00530_0000000024,ABRAND00530,1,0.21661977060992754,52.83,-115.61,active,71,0,True,unknown,2021-10-20 00:00:00,2021-12-23 08:00:00,OGI,2.0,OGI,2021-12-23 08:00:00,False,,,1.0,0.02074074074074074,9.436346271771045,0.3691361546419049
ABRAND00803_0000000022,ABRAND00803,2,0.21279647004462718,52.34,-114.49,active,25,0,False,unknown,2021-12-05 00:00:00,,,,,,False,,,,0.02222222222222222,9.649142741815671,0.3774604433455349
ABRAND00839_0000000034,ABRAND00839,1,0.21277826766163396,53.02,-114.39,active,1,0,False,unknown,2021-12-29 00:00:00,,,,,,False,,,,0.023703703703703703,9.861921009477305,0.38578401999839124
ABRAND00712_0000000027,ABRAND00712,1,0.19185703270242518,52.95,-114.9,active,32,0,False,unknown,2021-11-28 00:00:00,,,,,,False,,,0.0,0.025185185185185185,10.05377804217973,0.39328918833930326
ABRAND00310_0000000039,ABRAND00310,4,0.17978358088510393,53.2,-116.39,active,1,0,False,unknown,2021-12-29 00:00:00,,,,,,False,,,,0.026666666666666665,10.233561623064833,0.4003220607884852
