datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,2514,4.0,4.0,2.3986856516976998,12.0,11045.61223669704,2400.0,2400.0,0.0,0.0,12.0
2017-01-02,2506,10.0,10.0,3.9978094194961664,20.0,11184.683520514434,1600.0,1600.0,0.0,0.0,8.0
2017-01-03,2508,9.0,9.0,5.596933187294633,28.0,11122.699811312628,1600.0,1600.0,0.0,0.0,8.0
2017-01-04,2509,9.0,9.0,7.196056955093099,36.0,11125.037449844995,1600.0,1600.0,0.0,0.0,8.0
2017-01-05,2510,11.0,11.0,7.7957283680175244,39.0,11155.818371307207,600.0,600.0,0.0,0.0,3.0
2017-01-06,2518,10.0,10.0,8.995071193866375,45.0,11163.038035920774,1200.0,1200.0,0.0,0.0,6.0
2017-01-07,2522,6.0,6.0,10.194414019715225,51.0,11149.00131767683,1200.0,1200.0,0.0,0.0,6.0
2017-01-08,2522,10.0,10.0,11.193866374589266,56.0,11154.18288978464,1000.0,1000.0,0.0,0.0,5.0
2017-01-09,2527,9.0,9.0,11.79353778751369,59.0,11210.496424236295,600.0,600.0,0.0,0.0,3.0
2017-01-10,2533,5.0,5.0,13.39266155531216,67.0,11235.379227935095,1600.0,1600.0,0.0,0.0,8.0
2017-01-11,2530,8.0,8.0,14.991785323110626,75.0,11233.303550218396,1600.0,1600.0,0.0,0.0,8.0
2017-01-12,2530,6.0,6.0,15.791347207009858,79.0,11242.566068632395,800.0,800.0,0.0,0.0,4.0
2017-01-13,2532,5.0,5.0,16.790799561883897,84.0,11224.041748653906,1000.0,1000.0,0.0,0.0,5.0
2017-01-14,2532,4.0,4.0,18.190032858707557,91.0,11228.066689496061,1400.0,1400.0,0.0,0.0,7.0
2017-01-15,2529,8.0,8.0,19.38937568455641,97.0,11223.426908252177,1200.0,1200.0,0.0,0.0,6.0
2017-01-16,2531,9.0,9.0,20.988499452354876,105.0,11270.448792565538,1600.0,1600.0,0.0,0.0,8.0
2017-01-17,2532,10.0,10.0,22.58762322015334,113.0,11265.80461906282,1600.0,1600.0,0.0,0.0,8.0
2017-01-18,2534,5.0,5.0,23.58707557502738,118.0,11271.858891333548,1000.0,1000.0,0.0,0.0,5.0
2017-01-19,2534,7.0,7.0,24.586527929901422,123.0,11299.001147921232,1000.0,1000.0,0.0,0.0,5.0
2017-01-20,2536,7.0,7.0,26.985213581599123,135.0,11263.761980780298,2400.0,2400.0,0.0,0.0,12.0
2017-01-21,2531,1.0,1.0,28.784227820372397,144.0,11161.876764621553,1800.0,1800.0,0.0,0.0,9.0
2017-01-22,2523,4.0,4.0,30.18346111719606,151.0,11161.328498453415,1400.0,1400.0,0.0,0.0,7.0
2017-01-23,2520,4.0,4.0,31.98247535596933,160.0,11141.636678979485,1800.0,1800.0,0.0,0.0,9.0
2017-01-24,2515,3.0,3.0,34.181270536692224,171.0,11136.610055111434,2200.0,2200.0,0.0,0.0,11.0
2017-01-25,2507,5.0,5.0,35.38061336254107,177.0,11132.710790563657,1200.0,1200.0,0.0,0.0,6.0
2017-01-26,2506,7.0,7.0,36.57995618838992,183.0,11196.819554970387,1200.0,1200.0,0.0,0.0,6.0
2017-01-27,2507,5.0,5.0,38.179079956188396,191.0,11211.763753663077,1600.0,1600.0,0.0,0.0,8.0
2017-01-28,2504,5.0,5.0,39.778203723986856,199.0,11214.41311608575,1600.0,1600.0,0.0,0.0,8.0
2017-01-29,2501,6.0,6.0,40.97754654983571,205.0,11260.523967770074,1200.0,1200.0,0.0,0.0,6.0
2017-01-30,2501,3.0,3.0,41.97699890470975,210.0,11302.526073732737,1000.0,1000.0,0.0,0.0,5.0
2017-01-31,2499,6.0,6.0,43.97590361445783,220.0,11282.225815935491,2000.0,2000.0,0.0,0.0,10.0
2017-02-01,2495,6.0,6.0,45.17524644030668,226.0,11295.230405930168,1200.0,1200.0,0.0,0.0,6.0
2017-02-02,2495,4.0,4.0,46.374589266155525,232.0,11331.019290117234,1200.0,1200.0,0.0,0.0,6.0
2017-02-03,2493,5.0,5.0,48.373493975903614,242.0,11281.47390315666,2000.0,2000.0,0.0,0.0,10.0
2017-02-04,2488,5.0,5.0,49.173055859802844,246.0,11287.133656806564,800.0,800.0,0.0,0.0,4.0
2017-02-05,2489,7.0,7.0,52.17141292442497,261.0,11219.881953599215,3000.0,3000.0,0.0,0.0,15.0
2017-02-06,2481,7.0,7.0,53.170865279299015,266.0,11234.239639177855,1000.0,1000.0,0.0,0.0,5.0
2017-02-07,2483,10.0,10.0,54.37020810514787,272.0,11261.712148526136,1200.0,1200.0,0.0,0.0,6.0
2017-02-08,2487,7.0,7.0,55.369660460021905,277.0,11251.091356151775,1000.0,1000.0,0.0,0.0,5.0
2017-02-09,2489,7.0,7.0,56.36911281489594,282.0,11271.70481853434,1000.0,1000.0,0.0,0.0,5.0
2017-02-10,2491,7.0,7.0,58.56790799561883,293.0,11185.48489258788,2200.0,2200.0,0.0,0.0,11.0
2017-02-11,2487,7.0,7.0,60.56681270536692,303.0,10803.429041701127,2000.0,2000.0,0.0,0.0,10.0
2017-02-12,2484,7.0,7.0,62.165936473165395,311.0,10837.544010743395,1600.0,1600.0,0.0,0.0,8.0
2017-02-13,2483,9.0,9.0,63.765060240963855,319.0,10865.058958298758,1600.0,1600.0,0.0,0.0,8.0
2017-02-14,2484,12.0,12.0,64.36473165388828,322.0,10881.984355611507,600.0,600.0,0.0,0.0,3.0
2017-02-15,2493,9.0,9.0,65.36418400876232,327.0,10872.481410768109,1000.0,1000.0,0.0,0.0,5.0
2017-02-16,2497,10.0,10.0,66.36363636363637,332.0,10901.577374689505,1000.0,1000.0,0.0,0.0,5.0
2017-02-17,2502,4.0,4.0,66.76341730558597,334.0,10899.6072272657,400.0,400.0,0.0,0.0,2.0
2017-02-18,2504,4.0,4.0,68.76232201533406,344.0,10852.169153484652,2000.0,2000.0,0.0,0.0,10.0
2017-02-19,2498,3.0,3.0,69.7617743702081,349.0,10851.46873295052,1000.0,1000.0,0.0,0.0,5.0
2017-02-20,2496,8.0,8.0,70.36144578313254,352.0,10891.923212356813,600.0,600.0,0.0,0.0,3.0
2017-02-21,2501,11.0,11.0,71.960569550931,360.0,10915.529137872061,1600.0,1600.0,0.0,0.0,8.0
2017-02-22,2504,8.0,8.0,74.1593647316539,371.0,10864.461847973307,2200.0,2200.0,0.0,0.0,11.0
2017-02-23,2501,6.0,6.0,75.55859802847755,378.0,10879.459763638735,1400.0,1400.0,0.0,0.0,7.0
2017-02-24,2500,7.0,7.0,76.75794085432639,384.0,10825.160748857536,1200.0,1200.0,0.0,0.0,6.0
2017-02-25,2501,9.0,9.0,78.35706462212485,392.0,10849.403447765773,1600.0,1600.0,0.0,0.0,8.0
2017-02-26,2502,4.0,4.0,79.3565169769989,397.0,10906.453186941744,1000.0,1000.0,0.0,0.0,5.0
2017-02-27,2501,8.0,8.0,80.35596933187294,402.0,10894.671028536457,1000.0,1000.0,0.0,0.0,5.0
2017-02-28,2504,6.0,6.0,81.35542168674698,407.0,10896.835096759365,1000.0,1000.0,0.0,0.0,5.0
2017-03-01,2505,5.0,5.0,82.95454545454545,415.0,10890.101439524055,1600.0,1600.0,0.0,0.0,8.0
2017-03-02,2502,6.0,6.0,84.75355969331873,424.0,10839.472728552917,1800.0,1800.0,0.0,0.0,9.0
2017-03-03,2499,7.0,7.0,86.15279299014239,431.0,10834.759277180343,1400.0,1400.0,0.0,0.0,7.0
2017-03-04,2499,10.0,10.0,87.55202628696605,438.0,10876.272997757631,1400.0,1400.0,0.0,0.0,7.0
2017-03-05,2502,9.0,9.0,88.35158817086527,442.0,10889.885955562597,800.0,800.0,0.0,0.0,4.0
2017-03-06,2507,7.0,7.0,90.95016429353778,455.0,10889.594779257115,2600.0,2600.0,0.0,0.0,13.0
2017-03-07,2501,3.0,3.0,91.94961664841183,460.0,10878.360293600288,1000.0,1000.0,0.0,0.0,5.0
2017-03-08,2499,7.0,7.0,93.7486308871851,469.0,10862.339516082702,1800.0,1800.0,0.0,0.0,9.0
2017-03-09,2497,5.0,5.0,96.1473165388828,481.0,10840.877415447027,2400.0,2400.0,0.0,0.0,12.0
2017-03-10,2490,6.0,6.0,97.14676889375686,486.0,10844.30102308957,1000.0,1000.0,0.0,0.0,5.0
2017-03-11,2491,4.0,4.0,99.34556407447974,497.0,10830.078761059396,2200.0,2200.0,0.0,0.0,11.0
2017-03-12,2484,10.0,10.0,100.34501642935378,502.0,10846.549836218916,1000.0,1000.0,0.0,0.0,5.0
2017-03-13,2489,7.0,7.0,101.144578313253,506.0,10817.451977390087,800.0,800.0,0.0,0.0,4.0
2017-03-14,2492,2.0,2.0,103.1434830230011,516.0,10801.766407644718,2000.0,2000.0,0.0,0.0,10.0
2017-03-15,2484,7.0,7.0,104.54271631982476,523.0,10808.710502961545,1400.0,1400.0,0.0,0.0,7.0
2017-03-16,2484,10.0,10.0,106.14184008762322,531.0,10836.343804296177,1600.0,1600.0,0.0,0.0,8.0
2017-03-17,2486,8.0,8.0,106.94140197152245,535.0,10881.455689598526,800.0,800.0,0.0,0.0,4.0
2017-03-18,2490,5.0,5.0,109.14019715224535,546.0,10987.967442515139,2200.0,2200.0,0.0,0.0,11.0
2017-03-19,2484,14.0,14.0,110.3395399780942,552.0,11278.45871910843,1200.0,1200.0,0.0,0.0,6.0
2017-03-20,2492,7.0,7.0,111.53888280394305,558.0,11321.795847836283,1200.0,1200.0,0.0,0.0,6.0
2017-03-21,2493,7.0,7.0,112.53833515881708,563.0,11335.270458047984,1000.0,1000.0,0.0,0.0,5.0
2017-03-22,2495,4.0,4.0,113.13800657174151,566.0,11351.719485662368,600.0,600.0,0.0,0.0,3.0
2017-03-23,2496,8.0,8.0,115.13691128148959,576.0,11331.280915009715,2000.0,2000.0,0.0,0.0,10.0
2017-03-24,2494,2.0,2.0,117.13581599123766,586.0,11302.370571167914,2000.0,2000.0,0.0,0.0,10.0
2017-03-25,2486,5.0,5.0,118.33515881708652,592.0,11294.855544844359,1200.0,1200.0,0.0,0.0,6.0
2017-03-26,2485,7.0,7.0,119.33461117196057,597.0,11304.526398300819,1000.0,1000.0,0.0,0.0,5.0
2017-03-27,2487,4.0,4.0,120.33406352683461,602.0,11304.271363645308,1000.0,1000.0,0.0,0.0,5.0
2017-03-28,2486,10.0,10.0,120.73384446878424,604.0,11353.016245497081,400.0,400.0,0.0,0.0,2.0
2017-03-29,2494,7.0,7.0,122.13307776560788,611.0,11357.349696917709,1400.0,1400.0,0.0,0.0,7.0
2017-03-30,2494,6.0,6.0,123.53231106243155,618.0,11359.469115005397,1400.0,1400.0,0.0,0.0,7.0
2017-03-31,2493,6.0,6.0,124.5317634173056,623.0,11352.588091185915,1000.0,1000.0,0.0,0.0,5.0
2017-04-01,2494,14.0,14.0,126.13088718510404,631.0,11406.392725438955,1600.0,1600.0,0.0,0.0,8.0
2017-04-02,2500,6.0,6.0,127.53012048192771,638.0,11397.389953958032,1400.0,1400.0,0.0,0.0,7.0
2017-04-03,2499,7.0,7.0,129.32913472070098,647.0,11372.169011979458,1800.0,1800.0,0.0,0.0,9.0
2017-04-04,2497,8.0,8.0,130.328587075575,652.0,11404.425263210165,1000.0,1000.0,0.0,0.0,5.0
2017-04-05,2500,6.0,6.0,132.52738225629793,663.0,11363.303324065264,2200.0,2200.0,0.0,0.0,11.0
2017-04-06,2495,2.0,2.0,133.72672508214677,669.0,11346.876887518278,1200.0,1200.0,0.0,0.0,6.0
2017-04-07,2491,6.0,6.0,135.72562979189487,679.0,11274.302356549779,2000.0,2000.0,0.0,0.0,10.0
2017-04-08,2487,11.0,11.0,137.52464403066813,688.0,11246.973735440095,1800.0,1800.0,0.0,0.0,9.0
2017-04-09,2489,4.0,4.0,138.72398685651697,694.0,11226.61133086982,1200.0,1200.0,0.0,0.0,6.0
2017-04-10,2487,4.0,4.0,140.92278203723984,705.0,11209.359630639545,2200.0,2200.0,0.0,0.0,11.0
