datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,2561,9.0,9.0,1.3992332968236583,7.0,11280.36034470189,1400.0,1400.0,0.0,0.0,7.0
2017-01-02,2563,8.0,8.0,2.998357064622125,15.0,11361.6530050601,1600.0,1600.0,0.0,0.0,8.0
2017-01-03,2563,8.0,8.0,4.197699890470974,21.0,11388.317424352605,1200.0,1200.0,0.0,0.0,6.0
2017-01-04,2565,9.0,9.0,5.397042716319825,27.0,11413.080402415873,1200.0,1200.0,0.0,0.0,6.0
2017-01-05,2568,9.0,9.0,7.395947426067908,37.0,11398.394216438872,2000.0,2000.0,0.0,0.0,10.0
2017-01-06,2567,8.0,8.0,8.595290251916758,43.0,11400.426399198146,1200.0,1200.0,0.0,0.0,6.0
2017-01-07,2569,4.0,4.0,9.594742606790799,48.0,11393.595106570969,1000.0,1000.0,0.0,0.0,5.0
2017-01-08,2568,9.0,9.0,10.993975903614457,55.0,11457.526816446738,1400.0,1400.0,0.0,0.0,7.0
2017-01-09,2570,6.0,6.0,13.19277108433735,66.0,11405.268347915755,2200.0,2200.0,0.0,0.0,11.0
2017-01-10,2565,6.0,6.0,14.592004381161008,73.0,11395.470584316161,1400.0,1400.0,0.0,0.0,7.0
2017-01-11,2564,4.0,4.0,16.790799561883897,84.0,11355.714510265158,2200.0,2200.0,0.0,0.0,11.0
2017-01-12,2557,8.0,8.0,18.589813800657176,93.0,11367.420947968578,1800.0,1800.0,0.0,0.0,9.0
2017-01-13,2556,8.0,8.0,20.588718510405258,103.0,11356.776356424622,2000.0,2000.0,0.0,0.0,10.0
2017-01-14,2554,12.0,12.0,21.5881708652793,108.0,11372.72848285711,1000.0,1000.0,0.0,0.0,5.0
2017-01-15,2561,8.0,8.0,24.186746987951807,121.0,11383.389077392807,2600.0,2600.0,0.0,0.0,13.0
2017-01-16,2556,6.0,6.0,25.985761226725085,130.0,11414.642736781803,1800.0,1800.0,0.0,0.0,9.0
2017-01-17,2553,2.0,2.0,27.185104052573934,136.0,11396.816205571557,1200.0,1200.0,0.0,0.0,6.0
2017-01-18,2549,3.0,3.0,28.18455640744797,141.0,11394.108190642826,1000.0,1000.0,0.0,0.0,5.0
2017-01-19,2547,4.0,4.0,29.58378970427163,148.0,11385.360574706929,1400.0,1400.0,0.0,0.0,7.0
2017-01-20,2544,4.0,4.0,31.182913472070098,156.0,11444.194129744197,1600.0,1600.0,0.0,0.0,8.0
2017-01-21,2540,7.0,7.0,32.38225629791895,162.0,11420.968010815765,1200.0,1200.0,0.0,0.0,6.0
2017-01-22,2541,8.0,8.0,34.181270536692224,171.0,11423.520738289826,1800.0,1800.0,0.0,0.0,9.0
2017-01-23,2540,5.0,5.0,35.580503833515884,178.0,11461.840960922098,1400.0,1400.0,0.0,0.0,7.0
