datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,775,11.0,11.0,0.9994523548740416,5.0,3228.21507438668,1000.0,1000.0,0.0,0.0,5.0
2017-01-02,781,6.0,6.0,1.7990142387732748,9.0,3231.287148469221,800.0,800.0,0.0,0.0,4.0
2017-01-03,783,7.0,7.0,2.598576122672508,13.0,3224.006005111917,800.0,800.0,0.0,0.0,4.0
2017-01-04,786,6.0,6.0,4.197699890470974,21.0,3226.803682375946,1600.0,1600.0,0.0,0.0,8.0
2017-01-05,784,4.0,4.0,5.796823658269441,29.0,3156.6745185601526,1600.0,1600.0,0.0,0.0,8.0
2017-01-06,780,3.0,3.0,7.395947426067908,37.0,3148.7111993848216,1600.0,1600.0,0.0,0.0,8.0
2017-01-07,775,2.0,2.0,7.995618838992333,40.0,3149.206633877579,600.0,600.0,0.0,0.0,3.0
2017-01-08,774,6.0,6.0,8.595290251916758,43.0,3162.9892184931464,600.0,600.0,0.0,0.0,3.0
2017-01-09,777,7.0,7.0,9.794633077765607,49.0,3172.062292453921,1200.0,1200.0,0.0,0.0,6.0
2017-01-10,778,3.0,3.0,10.79408543263965,54.0,3166.9671407736896,1000.0,1000.0,0.0,0.0,5.0
2017-01-11,776,6.0,6.0,13.19277108433735,66.0,3145.995900670784,2400.0,2400.0,0.0,0.0,12.0
2017-01-12,770,3.0,3.0,14.392113910186199,72.0,3080.3183971856793,1200.0,1200.0,0.0,0.0,6.0
2017-01-13,767,6.0,6.0,16.391018619934282,82.0,3076.8508719957704,2000.0,2000.0,0.0,0.0,10.0
2017-01-14,763,4.0,4.0,17.590361445783135,88.0,3073.7418416196188,1200.0,1200.0,0.0,0.0,6.0
2017-01-15,761,11.0,11.0,19.189485213581598,96.0,3095.936350465908,1600.0,1600.0,0.0,0.0,8.0
2017-01-16,764,11.0,11.0,19.589266155531213,98.0,3124.4631209819695,400.0,400.0,0.0,0.0,2.0
2017-01-17,773,7.0,7.0,20.38882803943045,102.0,3132.9141551813873,800.0,800.0,0.0,0.0,4.0
2017-01-18,776,6.0,6.0,21.38828039430449,107.0,3092.974313896874,1000.0,1000.0,0.0,0.0,5.0
2017-01-19,777,10.0,10.0,22.58762322015334,113.0,3093.962778818937,1200.0,1200.0,0.0,0.0,6.0
2017-01-20,781,8.0,8.0,23.986856516977,120.0,3116.026575050435,1400.0,1400.0,0.0,0.0,7.0
2017-01-21,782,5.0,5.0,25.186199342825848,126.0,3120.6788539855534,1200.0,1200.0,0.0,0.0,6.0
2017-01-22,781,5.0,5.0,26.185651697699893,131.0,3106.854506490636,1000.0,1000.0,0.0,0.0,5.0
2017-01-23,781,2.0,2.0,28.584337349397586,143.0,3053.2905105623963,2400.0,2400.0,0.0,0.0,12.0
2017-01-24,771,7.0,7.0,29.78368017524644,149.0,3122.7795610350377,1200.0,1200.0,0.0,0.0,6.0
2017-01-25,772,5.0,5.0,31.582694414019716,158.0,3124.671695334811,1800.0,1800.0,0.0,0.0,9.0
2017-01-26,768,6.0,6.0,34.181270536692224,171.0,3106.986013542763,2600.0,2600.0,0.0,0.0,13.0
2017-01-27,761,4.0,4.0,36.18017524644031,181.0,3088.861806130159,2000.0,2000.0,0.0,0.0,10.0
2017-01-28,755,11.0,11.0,36.979737130339544,185.0,3081.223199571058,800.0,800.0,0.0,0.0,4.0
2017-01-29,762,12.0,12.0,37.779299014238774,189.0,3118.4687429127093,800.0,800.0,0.0,0.0,4.0
2017-01-30,770,1.0,1.0,39.57831325301205,198.0,3080.0156406266638,1800.0,1800.0,0.0,0.0,9.0
