leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00325_0000000023,ABRAND00325,2,1.7411728830500488,53.18,-116.28,active,74,0,False,unknown,2021-10-17,,,,,,False,,,0.0,1.7411728830500488,0.04305634105374139
ABRAND00338_0000000026,ABRAND00338,2,1.5041037706222755,53.05,-116.21,active,90,0,False,unknown,2021-10-01,,,,,,False,,,0.001221001221001221,3.2452766536723243,0.08025035295144999
ABRAND00817_0000000021,ABRAND00817,2,0.9364657734395295,53.01,-114.45,active,40,0,False,unknown,2021-11-20,,,,,,False,,,0.002442002442002442,4.181742427111854,0.10340761098072583
ABRAND00943_0000000028,ABRAND00943,1,0.7325217383455647,52.68,-114.17,active,116,0,False,unknown,2021-09-05,,,,,,False,,,0.003663003663003663,4.914264165457419,0.12152166852349974
ABRAND00718_0000000028,ABRAND00718,2,0.665403208278502,52.94,-114.87,active,41,0,False,unknown,2021-11-19,,,,,,False,,,0.004884004884004884,5.579667373735921,0.13797599523211837
ABRAND01105_0000000022,ABRAND01105,4,0.608546954076361,50.74,-111.21,active,18,0,False,unknown,2021-12-12,,,,,,False,,,0.006105006105006105,6.188214327812282,0.1530243603066014
ABRAND01140_0000000022,ABRAND01140,2,0.474481739479922,50.42,-110.66,active,34,0,False,unknown,2021-11-26,,,,,,False,,,0.007326007326007326,6.662696067292203,0.16475751317022358
ABRAND00064_0000000022,ABRAND00064,1,0.4541176223934942,54.71,-119.63,active,117,0,False,unknown,2021-09-04,,,,,,False,,,0.008547008547008548,7.1168136896856975,0.17598709491861245
ABRAND00675_0000000014,ABRAND00675,1,0.43827947405027856,52.96,-115.08,active,71,0,False,unknown,2021-10-20,,,,,,False,,,0.009768009768009768,7.555093163735976,0.1868250253132709
ABRAND00740_0000000023,ABRAND00740,1,0.3715457122904339,52.29,-114.75,active,47,0,False,unknown,2021-11-13,,,,,,False,,,0.010989010989010988,7.92663887602641,0.19601273956104232
ABRAND00008_0000000023,ABRAND00008,1,0.36175647550520457,55.28,-119.92,active,51,0,False,unknown,2021-11-09,,,,,,False,,,0.01221001221001221,8.288395351531614,0.20495838208705436
ABRAND01014_0000000034,ABRAND01014,4,0.35746284748277896,52.88,-113.8,active,6,0,False,unknown,2021-12-24,,,,,,False,,,0.013431013431013432,8.645858199014393,0.21379785025537276
ABRAND00010_0000000025,ABRAND00010,4,0.3514597795261157,55.12,-119.92,active,38,0,False,unknown,2021-11-22,,,,,,False,,,0.014652014652014652,8.997317978540508,0.22248887242856508
ABRAND00323_0000000025,ABRAND00323,4,0.34081809821972564,53.31,-116.29,active,32,0,False,unknown,2021-11-28,,,,,,False,,,0.015873015873015872,9.338136076760234,0.23091674332931714
ABRAND00020_0000000021,ABRAND00020,1,0.330270891018701,55.03,-119.89,active,115,0,False,unknown,2021-09-06,,,,,,False,,,0.017094017094017096,9.668406967778935,0.23908379914683844
ABRAND01076_0000000029,ABRAND01076,5,0.327906690870133,52.95,-112.2,active,69,0,False,unknown,2021-10-22,,,,,,False,,,0.018315018315018316,9.996313658649068,0.24719239218395064
ABRAND01081_0000000026,ABRAND01081,3,0.3201746035332363,51.11,-111.93,active,44,0,False,unknown,2021-11-16,,,,,,False,,,0.019536019536019536,10.316488262182304,0.25510978342101437
ABRAND01140_0000000021,ABRAND01140,3,0.31594322588696727,50.42,-110.66,active,64,0,False,unknown,2021-10-27,,,,,,False,,,0.020757020757020756,10.63243148806927,0.2629225396497808
ABRAND00554_0000000020,ABRAND00554,1,0.31079719202450584,52.85,-115.53,active,25,0,False,unknown,2021-12-05,,,,,,False,,,0.021978021978021976,10.943228680093776,0.27060804292669327
ABRAND00694_0000000026,ABRAND00694,5,0.28901038679002106,52.1,-115.0,active,70,0,False,unknown,2021-10-21,,,,,,False,,,0.0231990231990232,11.232239066883798,0.2777547943508867
ABRAND00504_0000000039,ABRAND00504,3,0.2835972763743943,53.28,-115.7,active,45,0,False,unknown,2021-11-15,,,,,,False,,,0.02442002442002442,11.515836343258192,0.2847676884594248
ABRAND00523_0000000024,ABRAND00523,2,0.28089476541235975,52.84,-115.63,active,72,0,False,unknown,2021-10-19,,,,,,False,,,0.02564102564102564,11.796731108670551,0.2917137539176804
ABRAND00397_0000000024,ABRAND00397,4,0.278887921429036,52.95,-115.99,active,115,0,False,unknown,2021-09-06,,,,,,False,,,0.026862026862026864,12.075619030099586,0.2986101934256189
ABRAND00523_0000000026,ABRAND00523,3,0.27703668085904354,52.84,-115.63,active,12,0,False,unknown,2021-12-18,,,,,,False,,,0.028083028083028084,12.35265571095863,0.3054608547996742
ABRAND00480_0000000037,ABRAND00480,1,0.2690333969019509,53.0,-115.78,active,11,0,False,unknown,2021-12-19,,,,,,False,,,0.029304029304029304,12.62168910786058,0.3121136081273999
ABRAND00130_0000000027,ABRAND00130,1,0.26140569405351494,54.61,-119.26,active,47,0,False,unknown,2021-11-13,,,,,,False,,,0.030525030525030524,12.883094801914096,0.31857774091175745
ABRAND00036_0000000032,ABRAND00036,1,0.23930574703204374,54.89,-119.82,active,32,0,False,unknown,2021-11-28,,,,,,False,,,0.031746031746031744,13.122400548946139,0.32449537836214254
ABRAND00290_0000000024,ABRAND00290,2,0.23888720876319397,54.07,-117.29,active,82,0,False,unknown,2021-10-09,,,,,,False,,,0.03296703296703297,13.361287757709333,0.33040266604966206
ABRAND00740_0000000022,ABRAND00740,2,0.2374027392443642,52.29,-114.75,active,48,0,False,unknown,2021-11-12,,,,,,False,,,0.03418803418803419,13.598690496953697,0.33627324524803104
ABRAND00312_0000000019,ABRAND00312,2,0.23672841291739655,53.14,-116.38,active,86,0,False,unknown,2021-10-05,,,,,,False,,,0.03540903540903541,13.835418909871095,0.3421271494656454
ABRAND00770_0000000022,ABRAND00770,2,0.23452655083695684,52.68,-114.61,active,25,0,False,unknown,2021-12-05,,,,,,False,,,0.03663003663003663,14.069945460708052,0.3479266052562186
ABRAND00208_0000000023,ABRAND00208,1,0.22226564057274809,54.34,-118.72,active,43,0,False,unknown,2021-11-17,,,,,,False,,,0.03785103785103785,14.2922111012808,0.353422868905963
ABRAND00093_0000000021,ABRAND00093,2,0.22142300447376798,54.84,-119.51,active,55,0,False,unknown,2021-11-05,,,,,,False,,,0.03907203907203907,14.51363410575457,0.3588982955511714
ABRAND01001_0000000030,ABRAND01001,1,0.21901414427428464,52.42,-113.92,active,116,0,False,unknown,2021-09-05,,,,,,False,,,0.040293040293040296,14.732648250028854,0.3643141550463804
ABRAND00514_0000000026,ABRAND00514,1,0.2181736662054952,54.13,-115.65,active,96,0,False,unknown,2021-09-25,,,,,,False,,,0.04151404151404151,14.950821916234348,0.3697092309015899
ABRAND00907_0000000028,ABRAND00907,1,0.21606804824531342,52.53,-114.24,active,5,0,False,unknown,2021-12-25,,,,,,False,,,0.042735042735042736,15.166889964479662,0.3750522382885244
ABRAND00981_0000000022,ABRAND00981,1,0.21193947512219863,52.69,-114.04,active,33,0,False,unknown,2021-11-27,,,,,,False,,,0.04395604395604395,15.37882943960186,0.38029315285389903
ABRAND00419_0000000017,ABRAND00419,3,0.20698651821951417,52.96,-115.92,active,37,0,False,unknown,2021-11-23,,,,,,False,,,0.045177045177045176,15.585815957821374,0.38541158894301064
ABRAND00178_0000000020,ABRAND00178,1,0.20349714040586991,54.22,-118.91,active,56,0,False,unknown,2021-11-04,,,,,,False,,,0.0463980463980464,15.789313098227245,0.3904437384590472
ABRAND01065_0000000030,ABRAND01065,3,0.19982754178761294,51.69,-112.69,active,27,0,False,unknown,2021-12-03,,,,,,False,,,0.047619047619047616,15.989140640014858,0.39538514483798565
ABRAND00524_0000000031,ABRAND00524,1,0.19974906553142643,53.74,-115.63,active,93,0,False,unknown,2021-09-28,,,,,,False,,,0.04884004884004884,16.188889705546284,0.40032461062820723
ABRAND00620_0000000027,ABRAND00620,1,0.1962560918371094,52.82,-115.27,active,56,0,False,unknown,2021-11-04,,,,,,False,,,0.050061050061050064,16.385145797383394,0.4051777009251402
ABRAND00164_0000000026,ABRAND00164,1,0.19625017815589332,54.52,-119.01,active,4,0,False,unknown,2021-12-26,,,,,,False,,,0.05128205128205128,16.581395975539287,0.4100306449864651
ABRAND00498_0000000021,ABRAND00498,1,0.1943960658286068,53.05,-115.72,active,38,0,False,unknown,2021-11-22,,,,,,False,,,0.052503052503052504,16.775792041367893,0.41483773990007305
ABRAND01054_0000000027,ABRAND01054,1,0.19414335363798912,51.68,-112.88,active,7,0,False,unknown,2021-12-23,,,,,,False,,,0.05372405372405373,16.969935395005884,0.4196385856569353
ABRAND00907_0000000025,ABRAND00907,1,0.1835868763738027,52.53,-114.24,active,108,0,False,unknown,2021-09-13,,,,,,False,,,0.054945054945054944,17.153522271379686,0.42417838709715466
ABRAND00949_0000000025,ABRAND00949,1,0.18304012420906815,52.58,-114.15,active,18,0,False,unknown,2021-12-12,,,,,,False,,,0.05616605616605617,17.336562395588754,0.42870466825578346
ABRAND01038_0000000035,ABRAND01038,4,0.1797133991340708,53.72,-113.16,active,86,0,False,unknown,2021-10-05,,,,,,False,,,0.057387057387057384,17.516275794722823,0.4331486849759894
ABRAND00891_0000000023,ABRAND00891,2,0.17934819590403409,52.65,-114.28,active,58,0,False,unknown,2021-11-02,,,,,,False,,,0.05860805860805861,17.695623990626856,0.43758367082109995
ABRAND01030_0000000026,ABRAND01030,1,0.17727768725290932,50.11,-113.36,active,37,0,False,unknown,2021-11-23,,,,,,False,,,0.05982905982905983,17.872901677879767,0.44196745639339136
ABRAND01077_0000000033,ABRAND01077,3,0.17556497833977652,52.15,-112.13,active,13,0,False,unknown,2021-12-17,,,,,,False,,,0.06105006105006105,18.048466656219542,0.4463088894917799
ABRAND00740_0000000024,ABRAND00740,1,0.17541825486715287,52.29,-114.75,active,21,0,False,unknown,2021-12-09,,,,,,False,,,0.06227106227106227,18.223884911086696,0.4506466943600603
ABRAND00401_0000000029,ABRAND00401,4,0.17267640314324906,53.42,-115.98,active,53,0,False,unknown,2021-11-07,,,,,,False,,,0.06349206349206349,18.396561314229945,0.45491669774573523
ABRAND00004_0000000021,ABRAND00004,5,0.1718618398271853,55.32,-119.96,active,24,0,False,unknown,2021-12-06,,,,,,False,,,0.06471306471306472,18.56842315405713,0.45916655832061415
ABRAND00299_0000000028,ABRAND00299,1,0.1713347169926879,53.85,-117.08,active,87,0,False,unknown,2021-10-04,,,,,,False,,,0.06593406593406594,18.739757871049818,0.46340338401494785
ABRAND00063_0000000018,ABRAND00063,1,0.16841227651785123,54.79,-119.63,active,105,0,False,unknown,2021-09-16,,,,,,False,,,0.06715506715506715,18.90817014756767,0.46756794256394585
ABRAND00543_0000000026,ABRAND00543,2,0.1650395855887445,52.98,-115.59,active,15,0,False,unknown,2021-12-15,,,,,,False,,,0.06837606837606838,19.073209733156414,0.47164910001456584
ABRAND01041_0000000028,ABRAND01041,2,0.16392139239787892,56.11,-113.12,active,41,0,False,unknown,2021-11-19,,,,,,False,,,0.0695970695970696,19.237131125554292,0.47570260638707706
ABRAND00400_0000000023,ABRAND00400,3,0.16317055857206056,52.77,-115.98,active,7,0,False,unknown,2021-12-23,,,,,,False,,,0.07081807081807082,19.40030168412635,0.47973754587424694
ABRAND01091_0000000017,ABRAND01091,1,0.15994281817993866,50.8,-111.46,active,112,0,False,unknown,2021-09-09,,,,,,False,,,0.07203907203907203,19.56024450230629,0.4836926686513653
ABRAND00663_0000000023,ABRAND00663,3,0.15882359334972992,52.4,-115.13,active,32,0,False,unknown,2021-11-28,,,,,,False,,,0.07326007326007326,19.71906809565602,0.4876201148396311
ABRAND00003_0000000021,ABRAND00003,1,0.1586601758140654,55.25,-119.96,active,25,0,False,unknown,2021-12-05,,,,,,False,,,0.07448107448107448,19.877728271470087,0.49154351998107254
ABRAND01092_0000000020,ABRAND01092,1,0.15796054414915953,55.24,-111.44,active,79,0,False,unknown,2021-10-12,,,,,,False,,,0.0757020757020757,20.035688815619245,0.495449624382381
ABRAND00239_0000000025,ABRAND00239,3,0.15523652804585455,54.36,-118.42,active,37,0,False,unknown,2021-11-23,,,,,,False,,,0.07692307692307693,20.1909253436651,0.4992883683466407
ABRAND00675_0000000015,ABRAND00675,1,0.14529403921333575,52.96,-115.08,active,39,0,False,unknown,2021-11-21,,,,,,False,,,0.07814407814407814,20.336219382878436,0.5028812509181213
ABRAND00075_0000000025,ABRAND00075,3,0.14200769598916996,57.6,-119.57,active,111,0,False,unknown,2021-09-10,,,,,,False,,,0.07936507936507936,20.478227078867608,0.5063928676279194
ABRAND00486_0000000031,ABRAND00486,5,0.1411741173056378,53.15,-115.76,active,86,0,False,unknown,2021-10-05,,,,,,False,,,0.08058608058608059,20.619401196173246,0.5098838713081655
ABRAND00716_0000000022,ABRAND00716,1,0.1407041834386645,52.13,-114.88,active,108,0,False,unknown,2021-09-13,,,,,,False,,,0.08180708180708181,20.76010537961191,0.5133632542969534
ABRAND00995_0000000030,ABRAND00995,1,0.13507907365097424,52.89,-113.99,active,93,0,False,unknown,2021-09-28,,,,,,False,,,0.08302808302808302,20.895184453262885,0.516703537574368
ABRAND00187_0000000031,ABRAND00187,2,0.13053224008316383,54.65,-118.85,active,72,0,False,unknown,2021-10-19,,,,,,False,,,0.08424908424908426,21.025716693346048,0.5199313851374914
ABRAND00829_0000000025,ABRAND00829,1,0.12523751309583986,52.47,-114.42,active,115,0,False,unknown,2021-09-06,,,,,,False,,,0.08547008547008547,21.150954206441888,0.5230283028123929
ABRAND00093_0000000020,ABRAND00093,1,0.12409475440065262,54.84,-119.51,active,108,0,False,unknown,2021-09-13,,,,,,False,,,0.08669108669108669,21.27504896084254,0.5260969619446757
ABRAND00561_0000000019,ABRAND00561,1,0.12337253939961162,53.12,-115.51,active,36,0,False,unknown,2021-11-24,,,,,,False,,,0.0879120879120879,21.39842150024215,0.529147761888074
