leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00224_0000000027,ABRAND00224,3,2.0767846845767863,54.44,-118.67,active,109,0,False,unknown,2021-09-12,,,,,,False,,,0.0,2.0767846845767863,0.04961274830436116
ABRAND00893_0000000036,ABRAND00893,1,1.0205584366087257,52.79,-114.27,active,76,0,False,unknown,2021-10-15,,,,,,False,,,0.0012239902080783353,3.097343121185512,0.07399308451416862
ABRAND00167_0000000019,ABRAND00167,3,1.004639326953382,54.36,-118.99,active,68,0,False,unknown,2021-10-23,,,,,,False,,,0.0024479804161566705,4.101982448138894,0.09799312574856268
ABRAND00990_0000000024,ABRAND00990,4,0.936673901442349,52.97,-114.01,active,25,0,False,unknown,2021-12-05,,,,,,False,,,0.003671970624235006,5.038656349581243,0.12036952656692353
ABRAND00774_0000000018,ABRAND00774,3,0.9359324859220857,51.68,-114.6,active,33,0,False,unknown,2021-11-27,,,,,,False,,,0.004895960832313341,5.9745888355033285,0.14272821555320617
ABRAND00416_0000000028,ABRAND00416,1,0.8340938103073815,53.75,-115.94,active,40,0,False,unknown,2021-11-20,,,,,,False,,,0.006119951040391676,6.80868264581071,0.16265405889186627
ABRAND00865_0000000031,ABRAND00865,1,0.7576885764394589,52.1,-114.33,active,2,0,False,unknown,2021-12-28,,,,,,False,,,0.007343941248470012,7.566371222250169,0.18075464144871473
ABRAND00463_0000000026,ABRAND00463,4,0.6403825582161288,53.61,-115.83,active,40,0,False,unknown,2021-11-20,,,,,,False,,,0.008567931456548347,8.206753780466297,0.19605287574099722
ABRAND00752_0000000024,ABRAND00752,1,0.621827100557212,52.64,-114.68,active,23,0,False,unknown,2021-12-07,,,,,,False,,,0.009791921664626682,8.828580881023509,0.21090783478315833
ABRAND00121_0000000030,ABRAND00121,1,0.5898040665925852,55.44,-119.3,active,93,0,False,unknown,2021-09-28,,,,,,False,,,0.011015911872705017,9.418384947616094,0.22499778879815996
ABRAND00960_0000000021,ABRAND00960,1,0.5322730559084728,52.22,-114.11,active,5,0,False,unknown,2021-12-25,,,,,,False,,,0.012239902080783353,9.950658003524566,0.23771337233847367
ABRAND00685_0000000021,ABRAND00685,3,0.4714474758550037,53.14,-115.05,active,52,0,False,unknown,2021-11-08,,,,,,False,,,0.013463892288861688,10.422105479379569,0.24897588074005458
ABRAND00626_0000000025,ABRAND00626,3,0.46433196024284906,53.28,-115.24,active,56,0,False,unknown,2021-11-04,,,,,,False,,,0.014687882496940023,10.886437439622418,0.2600684050851547
ABRAND00037_0000000024,ABRAND00037,1,0.44299579183311755,54.95,-119.82,active,21,0,False,unknown,2021-12-09,,,,,,False,,,0.015911872705018357,11.329433231455535,0.27065122519324236
ABRAND00956_0000000020,ABRAND00956,1,0.4199332713106524,52.85,-114.12,active,59,0,False,unknown,2021-11-01,,,,,,False,,,0.017135862913096694,11.749366502766188,0.28068309987379353
ABRAND00299_0000000027,ABRAND00299,1,0.41757383187224895,53.85,-117.08,active,119,0,False,unknown,2021-09-02,,,,,,False,,,0.01835985312117503,12.166940334638436,0.2906586094068809
ABRAND00928_0000000032,ABRAND00928,2,0.41498710781799625,52.72,-114.19,active,101,0,False,unknown,2021-09-20,,,,,,False,,,0.019583843329253364,12.581927442456433,0.3005723241422747
ABRAND01032_0000000028,ABRAND01032,2,0.40968513667326095,51.68,-113.26,active,38,0,False,unknown,2021-11-22,,,,,,False,,,0.020807833537331698,12.991612579129693,0.3103593789683027
ABRAND01084_0000000024,ABRAND01084,1,0.395793237849186,51.02,-111.72,active,98,0,False,unknown,2021-09-23,,,,,,False,,,0.022031823745410035,13.38740581697888,0.31981456728696145
