datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,842,6.0,6.0,0.7995618838992332,4.0,3211.239644913541,800.0,800.0,0.0,0.0,4.0
2017-01-02,844,10.0,10.0,2.7984665936473165,14.0,3224.12444256751,2000.0,2000.0,0.0,0.0,10.0
2017-01-03,844,7.0,7.0,4.197699890470974,21.0,3203.4538175265566,1400.0,1400.0,0.0,0.0,7.0
2017-01-04,844,9.0,9.0,5.99671412924425,30.0,3192.4342947651235,1800.0,1800.0,0.0,0.0,9.0
2017-01-05,844,10.0,10.0,7.395947426067908,37.0,3319.2150373644095,1400.0,1400.0,0.0,0.0,7.0
2017-01-06,847,8.0,8.0,8.195509309967141,41.0,3328.376700501623,800.0,800.0,0.0,0.0,4.0
2017-01-07,851,5.0,5.0,9.39485213581599,47.0,3364.054041846004,1200.0,1200.0,0.0,0.0,6.0
2017-01-08,850,4.0,4.0,11.193866374589266,56.0,3340.9668510897977,1800.0,1800.0,0.0,0.0,9.0
2017-01-09,845,13.0,13.0,12.593099671412924,63.0,3447.9311820798994,1400.0,1400.0,0.0,0.0,7.0
2017-01-10,851,6.0,6.0,14.392113910186199,72.0,3401.906943655614,1800.0,1800.0,0.0,0.0,9.0
2017-01-11,848,4.0,4.0,15.791347207009858,79.0,3404.716916783502,1400.0,1400.0,0.0,0.0,7.0
2017-01-12,845,9.0,9.0,17.590361445783135,88.0,3399.672643124776,1800.0,1800.0,0.0,0.0,9.0
2017-01-13,845,3.0,3.0,18.389923329682365,92.0,3402.3650906807893,800.0,800.0,0.0,0.0,4.0
2017-01-14,844,8.0,8.0,19.789156626506024,99.0,3406.49224541684,1400.0,1400.0,0.0,0.0,7.0
2017-01-15,845,7.0,7.0,20.588718510405258,103.0,3371.962548637241,800.0,800.0,0.0,0.0,4.0
2017-01-16,848,7.0,7.0,21.987951807228914,110.0,3368.032472361916,1400.0,1400.0,0.0,0.0,7.0
2017-01-17,848,6.0,6.0,23.387185104052573,117.0,3359.1980330823126,1400.0,1400.0,0.0,0.0,7.0
2017-01-18,847,12.0,12.0,24.186746987951807,121.0,3404.092876264362,800.0,800.0,0.0,0.0,4.0
2017-01-19,855,8.0,8.0,24.986308871851044,125.0,3439.218252639889,800.0,800.0,0.0,0.0,4.0
2017-01-20,859,7.0,7.0,26.3855421686747,132.0,3457.572012167769,1400.0,1400.0,0.0,0.0,7.0
2017-01-21,859,5.0,5.0,28.384446878422782,142.0,3428.05331942646,2000.0,2000.0,0.0,0.0,10.0
