datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,782,4.0,4.0,1.9989047097480832,10.0,3107.8790430372665,2000.0,2000.0,0.0,0.0,10.0
2017-01-02,776,3.0,3.0,3.198247535596933,16.0,3140.731825588602,1200.0,1200.0,0.0,0.0,6.0
2017-01-03,773,6.0,6.0,3.5980284775465496,18.0,3130.8329939778987,400.0,400.0,0.0,0.0,2.0
2017-01-04,777,7.0,7.0,4.597480832420591,23.0,3136.446350115036,1000.0,1000.0,0.0,0.0,5.0
2017-01-05,779,6.0,6.0,6.396495071193866,32.0,3117.277364793689,1800.0,1800.0,0.0,0.0,9.0
2017-01-06,776,8.0,8.0,7.995618838992333,40.0,3117.618574180516,1600.0,1600.0,0.0,0.0,8.0
2017-01-07,776,4.0,4.0,8.795180722891567,44.0,3106.9979156461814,800.0,800.0,0.0,0.0,4.0
2017-01-08,776,5.0,5.0,9.794633077765607,49.0,3101.817832666493,1000.0,1000.0,0.0,0.0,5.0
2017-01-09,776,5.0,5.0,10.394304490690033,52.0,3104.3826544462354,600.0,600.0,0.0,0.0,3.0
2017-01-10,778,8.0,8.0,11.79353778751369,59.0,3158.325407987881,1400.0,1400.0,0.0,0.0,7.0
2017-01-11,779,10.0,10.0,13.592552026286967,68.0,3120.1863531031076,1800.0,1800.0,0.0,0.0,9.0
2017-01-12,780,9.0,9.0,16.391018619934282,82.0,3087.213056342299,2800.0,2800.0,0.0,0.0,14.0
2017-01-13,775,5.0,5.0,16.790799561883897,84.0,3100.6396656627176,400.0,400.0,0.0,0.0,2.0
2017-01-14,778,3.0,3.0,18.389923329682365,92.0,3091.616863891873,1600.0,1600.0,0.0,0.0,8.0
2017-01-15,773,8.0,8.0,20.18893756845564,101.0,3106.0782297829483,1800.0,1800.0,0.0,0.0,9.0
2017-01-16,772,8.0,8.0,20.788608981380065,104.0,3117.17479951277,600.0,600.0,0.0,0.0,3.0
2017-01-17,777,8.0,8.0,21.38828039430449,107.0,3154.5906181797195,600.0,600.0,0.0,0.0,3.0
2017-01-18,782,6.0,6.0,23.387185104052573,117.0,3084.561089173915,2000.0,2000.0,0.0,0.0,10.0
2017-01-19,778,9.0,9.0,23.58707557502738,118.0,3118.955220915039,200.0,200.0,0.0,0.0,1.0
2017-01-20,786,6.0,6.0,25.585980284775463,128.0,3160.931361285653,2000.0,2000.0,0.0,0.0,10.0
2017-01-21,782,5.0,5.0,27.38499452354874,137.0,3177.089407637178,1800.0,1800.0,0.0,0.0,9.0
2017-01-22,778,7.0,7.0,27.984665936473167,140.0,3238.270041987884,600.0,600.0,0.0,0.0,3.0
2017-01-23,782,6.0,6.0,29.38389923329682,147.0,3208.612914686817,1400.0,1400.0,0.0,0.0,7.0
2017-01-24,781,6.0,6.0,30.983023001095294,155.0,3161.0138263535277,1600.0,1600.0,0.0,0.0,8.0
2017-01-25,779,7.0,7.0,32.38225629791895,162.0,3146.9152177326578,1400.0,1400.0,0.0,0.0,7.0
2017-01-26,779,6.0,6.0,33.78148959474261,169.0,3158.8180555880854,1400.0,1400.0,0.0,0.0,7.0
2017-01-27,778,8.0,8.0,35.18072289156627,176.0,3152.221584675506,1400.0,1400.0,0.0,0.0,7.0
2017-01-28,779,8.0,8.0,36.18017524644031,181.0,3193.357106756428,1000.0,1000.0,0.0,0.0,5.0
2017-01-29,782,6.0,6.0,37.57940854326396,188.0,3150.753253643902,1400.0,1400.0,0.0,0.0,7.0
2017-01-30,781,6.0,6.0,39.178532311062426,196.0,3147.4125611484146,1600.0,1600.0,0.0,0.0,8.0
2017-01-31,779,6.0,6.0,40.37787513691128,202.0,3218.9585698740275,1200.0,1200.0,0.0,0.0,6.0
2017-02-01,779,9.0,9.0,41.77710843373494,209.0,3267.245213351505,1400.0,1400.0,0.0,0.0,7.0
2017-02-02,781,5.0,5.0,42.77656078860898,214.0,3238.269933576636,1000.0,1000.0,0.0,0.0,5.0
2017-02-03,781,5.0,5.0,43.97590361445783,220.0,3258.356267486779,1200.0,1200.0,0.0,0.0,6.0
2017-02-04,780,8.0,8.0,44.97535596933188,225.0,3270.9877390144607,1000.0,1000.0,0.0,0.0,5.0
2017-02-05,783,6.0,6.0,45.575027382256295,228.0,3281.0607859154916,600.0,600.0,0.0,0.0,3.0
2017-02-06,786,11.0,11.0,46.374589266155525,232.0,3292.2142900329827,800.0,800.0,0.0,0.0,4.0
2017-02-07,793,8.0,8.0,47.17415115005476,236.0,3284.6793274312704,800.0,800.0,0.0,0.0,4.0
2017-02-08,797,8.0,8.0,48.57338444687843,243.0,3300.5271038653054,1400.0,1400.0,0.0,0.0,7.0
2017-02-09,798,11.0,11.0,50.372398685651696,252.0,3333.3543876349713,1800.0,1800.0,0.0,0.0,9.0
2017-02-10,800,8.0,8.0,53.37075575027382,267.0,3336.575496860007,3000.0,3000.0,0.0,0.0,15.0
2017-02-11,793,3.0,3.0,53.77053669222344,269.0,3359.5517478473143,400.0,400.0,0.0,0.0,2.0
2017-02-12,794,5.0,5.0,54.570098576122675,273.0,3374.1438271880975,800.0,800.0,0.0,0.0,4.0
2017-02-13,795,9.0,9.0,55.369660460021905,277.0,3400.5043400510194,800.0,800.0,0.0,0.0,4.0
2017-02-14,800,7.0,7.0,56.768893756845564,284.0,3390.78579459973,1400.0,1400.0,0.0,0.0,7.0
2017-02-15,800,6.0,6.0,57.368565169769994,287.0,3465.1027296319717,600.0,600.0,0.0,0.0,3.0
2017-02-16,803,6.0,6.0,58.36801752464403,292.0,3464.2143353738766,1000.0,1000.0,0.0,0.0,5.0
2017-02-17,804,8.0,8.0,58.967688937568454,295.0,3468.0052665588864,600.0,600.0,0.0,0.0,3.0
2017-02-18,809,7.0,7.0,60.56681270536692,303.0,3478.3833148053036,1600.0,1600.0,0.0,0.0,8.0
2017-02-19,808,4.0,4.0,62.165936473165395,311.0,3467.017021408924,1600.0,1600.0,0.0,0.0,8.0
2017-02-20,804,9.0,9.0,64.36473165388828,322.0,3535.8203980767835,2200.0,2200.0,0.0,0.0,11.0
2017-02-21,802,6.0,6.0,66.16374589266157,331.0,3614.025379279593,1800.0,1800.0,0.0,0.0,9.0
2017-02-22,799,8.0,8.0,67.56297918948522,338.0,3625.846523954614,1400.0,1400.0,0.0,0.0,7.0
2017-02-23,800,7.0,7.0,68.36254107338445,342.0,3621.421465786103,800.0,800.0,0.0,0.0,4.0
2017-02-24,803,9.0,9.0,69.7617743702081,349.0,3656.295804276642,1400.0,1400.0,0.0,0.0,7.0
2017-02-25,805,11.0,11.0,70.56133625410733,353.0,3665.374703635159,800.0,800.0,0.0,0.0,4.0
2017-02-26,812,6.0,6.0,71.36089813800658,357.0,3661.308196302497,800.0,800.0,0.0,0.0,4.0
2017-02-27,814,5.0,5.0,73.15991237677984,366.0,3686.0281106304883,1800.0,1800.0,0.0,0.0,9.0
2017-02-28,810,4.0,4.0,73.95947426067909,370.0,3688.5867978974766,800.0,800.0,0.0,0.0,4.0
2017-03-01,810,5.0,5.0,75.15881708652792,376.0,3642.1055810789812,1200.0,1200.0,0.0,0.0,6.0
2017-03-02,809,6.0,6.0,75.55859802847755,378.0,3655.1306462585817,400.0,400.0,0.0,0.0,2.0
2017-03-03,813,3.0,3.0,75.55859802847755,378.0,3663.166799757586,0.0,0.0,0.0,0.0,0.0
2017-03-04,816,6.0,6.0,77.55750273822564,388.0,3652.703682332577,2000.0,2000.0,0.0,0.0,10.0
2017-03-05,812,6.0,6.0,78.95673603504929,395.0,3629.4743983282096,1400.0,1400.0,0.0,0.0,7.0
2017-03-06,811,5.0,5.0,79.55640744797371,398.0,3628.70271939521,600.0,600.0,0.0,0.0,3.0
2017-03-07,813,4.0,4.0,80.95564074479736,405.0,3578.007422599684,1400.0,1400.0,0.0,0.0,7.0
2017-03-08,810,6.0,6.0,81.75520262869661,409.0,3558.2411465630207,800.0,800.0,0.0,0.0,4.0
2017-03-09,812,3.0,3.0,83.15443592552026,416.0,3475.9151399006773,1400.0,1400.0,0.0,0.0,7.0
2017-03-10,808,9.0,9.0,85.15334063526834,426.0,3435.9031346602574,2000.0,2000.0,0.0,0.0,10.0
2017-03-11,807,7.0,7.0,86.552573932092,433.0,3394.548997796062,1400.0,1400.0,0.0,0.0,7.0
2017-03-12,807,7.0,7.0,87.55202628696605,438.0,3457.61990737497,1000.0,1000.0,0.0,0.0,5.0
2017-03-13,809,7.0,7.0,88.15169769989048,441.0,3490.1660901374194,600.0,600.0,0.0,0.0,3.0
2017-03-14,813,9.0,9.0,89.75082146768895,449.0,3544.9653730917994,1600.0,1600.0,0.0,0.0,8.0
2017-03-15,814,4.0,4.0,91.54983570646222,458.0,3551.9080223113247,1800.0,1800.0,0.0,0.0,9.0
2017-03-16,809,3.0,3.0,92.94906900328587,465.0,3515.6673545483,1400.0,1400.0,0.0,0.0,7.0
