datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,836,5.0,5.0,2.198795180722892,11.0,3905.8673408002223,2200.0,2200.0,0.0,0.0,11.0
2017-01-02,830,9.0,9.0,3.198247535596933,16.0,3954.441763572578,1000.0,1000.0,0.0,0.0,5.0
2017-01-03,834,3.0,3.0,3.9978094194961664,20.0,3935.5566109809397,800.0,800.0,0.0,0.0,4.0
2017-01-04,833,7.0,7.0,4.597480832420591,23.0,3954.417038862528,600.0,600.0,0.0,0.0,3.0
2017-01-05,837,3.0,3.0,6.996166484118292,35.0,3929.3997591958046,2400.0,2400.0,0.0,0.0,12.0
2017-01-06,828,8.0,8.0,8.395399780941949,42.0,3913.952367611899,1400.0,1400.0,0.0,0.0,7.0
2017-01-07,829,4.0,4.0,9.794633077765607,49.0,3885.138621904465,1400.0,1400.0,0.0,0.0,7.0
2017-01-08,826,7.0,7.0,11.9934282584885,60.0,3837.567021189004,2200.0,2200.0,0.0,0.0,11.0
2017-01-09,822,4.0,4.0,13.39266155531216,67.0,3842.275604710666,1400.0,1400.0,0.0,0.0,7.0
2017-01-10,819,6.0,6.0,14.991785323110626,75.0,3818.0751839682002,1600.0,1600.0,0.0,0.0,8.0
2017-01-11,817,6.0,6.0,16.391018619934282,82.0,3827.5415444245173,1400.0,1400.0,0.0,0.0,7.0
2017-01-12,816,9.0,9.0,17.590361445783135,88.0,3841.931077332004,1200.0,1200.0,0.0,0.0,6.0
2017-01-13,819,6.0,6.0,18.98959474260679,95.0,3846.081049830794,1400.0,1400.0,0.0,0.0,7.0
2017-01-14,818,3.0,3.0,20.588718510405258,103.0,3845.4907802463686,1600.0,1600.0,0.0,0.0,8.0
2017-01-15,813,7.0,7.0,21.188389923329684,106.0,3925.8874998205533,600.0,600.0,0.0,0.0,3.0
2017-01-16,817,7.0,7.0,21.78806133625411,109.0,3924.7545541030468,600.0,600.0,0.0,0.0,3.0
2017-01-17,821,7.0,7.0,23.187294633077762,116.0,3946.4196766936084,1400.0,1400.0,0.0,0.0,7.0
2017-01-18,821,6.0,6.0,25.186199342825848,126.0,3881.918536228871,2000.0,2000.0,0.0,0.0,10.0
2017-01-19,817,6.0,6.0,27.784775465498356,139.0,3891.4097717182335,2600.0,2600.0,0.0,0.0,13.0
2017-01-20,810,10.0,10.0,28.784227820372397,144.0,3879.241732915596,1000.0,1000.0,0.0,0.0,5.0
2017-01-21,815,5.0,5.0,30.18346111719606,151.0,3918.2175635579156,1400.0,1400.0,0.0,0.0,7.0
2017-01-22,813,7.0,7.0,33.18181818181819,166.0,3809.239816947109,3000.0,3000.0,0.0,0.0,15.0
2017-01-23,805,9.0,9.0,34.181270536692224,171.0,3798.2847659205113,1000.0,1000.0,0.0,0.0,5.0
2017-01-24,809,8.0,8.0,34.78094194961665,174.0,3800.275592374932,600.0,600.0,0.0,0.0,3.0
2017-01-25,814,11.0,11.0,36.18017524644031,181.0,3809.586217674741,1400.0,1400.0,0.0,0.0,7.0
2017-01-26,818,5.0,5.0,37.37951807228916,187.0,3817.5732177374557,1200.0,1200.0,0.0,0.0,6.0
2017-01-27,817,6.0,6.0,38.179079956188396,191.0,3823.993408755337,800.0,800.0,0.0,0.0,4.0
2017-01-28,819,7.0,7.0,39.97809419496167,200.0,3796.29845658798,1800.0,1800.0,0.0,0.0,9.0
2017-01-29,817,5.0,5.0,40.7776560788609,204.0,3764.4308197596297,800.0,800.0,0.0,0.0,4.0
2017-01-30,818,2.0,2.0,42.57667031763417,213.0,3752.764830455956,1800.0,1800.0,0.0,0.0,9.0
2017-01-31,811,8.0,8.0,43.376232201533405,217.0,3792.2050773262768,800.0,800.0,0.0,0.0,4.0
2017-02-01,815,4.0,4.0,44.57557502738226,223.0,3782.2666530097003,1200.0,1200.0,0.0,0.0,6.0
2017-02-02,813,6.0,6.0,45.77491785323111,229.0,3756.3366469149323,1200.0,1200.0,0.0,0.0,6.0
2017-02-03,813,2.0,2.0,46.77437020810515,234.0,3744.3713043241187,1000.0,1000.0,0.0,0.0,5.0
2017-02-04,810,5.0,5.0,47.57393209200438,238.0,3737.7110192717,800.0,800.0,0.0,0.0,4.0
2017-02-05,811,8.0,8.0,48.973165388828036,245.0,3743.0294693747746,1400.0,1400.0,0.0,0.0,7.0
2017-02-06,812,4.0,4.0,50.17250821467689,251.0,3735.931923819532,1200.0,1200.0,0.0,0.0,6.0
2017-02-07,810,5.0,5.0,52.571193866374585,263.0,3714.922642840356,2400.0,2400.0,0.0,0.0,12.0
2017-02-08,803,9.0,9.0,53.57064622124864,268.0,3784.9270089228958,1000.0,1000.0,0.0,0.0,5.0
2017-02-09,807,5.0,5.0,54.76998904709748,274.0,3765.555530786849,1200.0,1200.0,0.0,0.0,6.0
2017-02-10,806,4.0,4.0,55.969331872946334,280.0,3804.528844522488,1200.0,1200.0,0.0,0.0,6.0
2017-02-11,804,11.0,11.0,57.568455640744794,288.0,3851.5274985808805,1600.0,1600.0,0.0,0.0,8.0
2017-02-12,807,5.0,5.0,58.76779846659364,294.0,3856.711625077001,1200.0,1200.0,0.0,0.0,6.0
