datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,840,8.0,8.0,0.9994523548740416,5.0,3377.311383138712,1000.0,1000.0,0.0,0.0,5.0
2017-01-02,843,8.0,8.0,2.198795180722892,11.0,3370.973717265308,1200.0,1200.0,0.0,0.0,6.0
2017-01-03,845,7.0,7.0,4.197699890470974,21.0,3387.883038057245,2000.0,2000.0,0.0,0.0,10.0
2017-01-04,842,7.0,7.0,5.197152245345016,26.0,3379.7281305039446,1000.0,1000.0,0.0,0.0,5.0
2017-01-05,844,6.0,6.0,7.995618838992333,40.0,3325.2452188967663,2800.0,2800.0,0.0,0.0,14.0
2017-01-06,836,4.0,4.0,10.194414019715225,51.0,3262.1092569525345,2200.0,2200.0,0.0,0.0,11.0
2017-01-07,829,3.0,3.0,11.193866374589266,56.0,3260.034425845761,1000.0,1000.0,0.0,0.0,5.0
2017-01-08,827,11.0,11.0,11.9934282584885,60.0,3291.757058121601,800.0,800.0,0.0,0.0,4.0
2017-01-09,834,7.0,7.0,13.19277108433735,66.0,3275.6739222024075,1200.0,1200.0,0.0,0.0,6.0
2017-01-10,835,10.0,10.0,14.192223439211391,71.0,3268.6572455194673,1000.0,1000.0,0.0,0.0,5.0
2017-01-11,840,7.0,7.0,14.791894852135815,74.0,3292.308796637529,600.0,600.0,0.0,0.0,3.0
2017-01-12,844,15.0,15.0,16.191128148959475,81.0,3408.8312228433115,1400.0,1400.0,0.0,0.0,7.0
2017-01-13,852,7.0,7.0,17.99014238773275,90.0,3375.346630847669,1800.0,1800.0,0.0,0.0,9.0
2017-01-14,850,8.0,8.0,19.38937568455641,97.0,3404.4852538507266,1400.0,1400.0,0.0,0.0,7.0
2017-01-15,851,8.0,8.0,21.5881708652793,108.0,3389.279391366495,2200.0,2200.0,0.0,0.0,11.0
2017-01-16,848,5.0,5.0,23.78696604600219,119.0,3301.822757442311,2200.0,2200.0,0.0,0.0,11.0
2017-01-17,842,9.0,9.0,26.185651697699893,131.0,3284.452273934425,2400.0,2400.0,0.0,0.0,12.0
2017-01-18,839,12.0,12.0,27.38499452354874,137.0,3281.1404510840257,1200.0,1200.0,0.0,0.0,6.0
2017-01-19,845,6.0,6.0,28.584337349397586,143.0,3279.372577479376,1200.0,1200.0,0.0,0.0,6.0
2017-01-20,845,7.0,7.0,30.983023001095294,155.0,3264.353401904064,2400.0,2400.0,0.0,0.0,12.0
2017-01-21,840,3.0,3.0,31.782584884994527,159.0,3219.5329378363103,800.0,800.0,0.0,0.0,4.0
2017-01-22,839,7.0,7.0,33.581599123767795,168.0,3148.1002375375324,1800.0,1800.0,0.0,0.0,9.0
2017-01-23,837,7.0,7.0,35.18072289156627,176.0,3150.9289715285126,1600.0,1600.0,0.0,0.0,8.0
2017-01-24,836,5.0,5.0,35.9802847754655,180.0,3143.7817739518036,800.0,800.0,0.0,0.0,4.0
2017-01-25,837,6.0,6.0,36.979737130339544,185.0,3159.166475595452,1000.0,1000.0,0.0,0.0,5.0
