leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00890_0000000003,ABRAND00890,1,1.5728968687036768,52.57,-114.28,active,111,0,False,unknown,2021-09-10,,,,,,False,,,0.0,1.5728968687036768,0.20420001062218734
ABRAND00141_0000000004,ABRAND00141,1,0.8889579819930851,54.52,-119.18,active,91,0,False,unknown,2021-09-30,,,,,,False,,,0.00625,2.4618548506967617,0.3196082315790213
ABRAND00908_0000000008,ABRAND00908,3,0.34032200649187816,52.45,-114.24,active,84,0,False,unknown,2021-10-07,,,,,,False,,,0.0125,2.80217685718864,0.36379024930907106
ABRAND00477_0000000012,ABRAND00477,1,0.26228475147665264,53.33,-115.79,active,4,0,False,unknown,2021-12-26,,,,,,False,,,0.018750000000000003,3.0644616086652925,0.3978411461626653
ABRAND00129_0000000005,ABRAND00129,4,0.24520548534762068,54.66,-119.26,active,89,0,False,unknown,2021-10-02,,,,,,False,,,0.025,3.309667094012913,0.42967474168242076
ABRAND00317_0000000013,ABRAND00317,1,0.1706899054396231,53.27,-116.32,active,20,0,False,unknown,2021-12-10,,,,,,False,,,0.03125,3.4803569994525363,0.45183441482907616
ABRAND00329_0000000010,ABRAND00329,1,0.13790868576588688,53.16,-116.26,active,107,0,False,unknown,2021-09-14,,,,,,False,,,0.037500000000000006,3.6182656852184234,0.46973829375376064
ABRAND00422_0000000005,ABRAND00422,2,0.13140735937651074,53.14,-115.92,active,97,0,False,unknown,2021-09-24,,,,,,False,,,0.043750000000000004,3.749673044594934,0.48679814345810407
ABRAND00849_0000000006,ABRAND00849,2,0.12572343675544032,52.37,-114.36,active,62,0,False,unknown,2021-10-29,,,,,,False,,,0.05,3.8753964813503745,0.5031200826975644
ABRAND01026_0000000006,ABRAND01026,4,0.1110625498659449,50.76,-113.43,active,23,0,False,unknown,2021-12-07,,,,,,False,,,0.05625,3.9864590312163193,0.5175386846501796
ABRAND00590_0000000007,ABRAND00590,1,0.10358779086185518,52.87,-115.38,active,90,0,False,unknown,2021-10-01,,,,,,False,,,0.0625,4.0900468220781745,0.5309868823134841
ABRAND00641_0000000005,ABRAND00641,2,0.10331702196060233,52.42,-115.18,active,95,0,False,unknown,2021-09-26,,,,,,False,,,0.06875,4.193363844038776,0.5443999276323391
ABRAND00641_0000000004,ABRAND00641,2,0.09983759627668326,52.42,-115.18,active,116,0,False,unknown,2021-09-05,,,,,,False,,,0.07500000000000001,4.2932014403154595,0.5573612594436196
ABRAND01048_0000000005,ABRAND01048,3,0.09935291622538311,51.84,-112.95,active,69,0,False,unknown,2021-10-22,,,,,,False,,,0.08125,4.392554356540843,0.570259668075642
ABRAND01150_0000000005,ABRAND01150,1,0.09292045257500052,50.58,-110.53,active,116,0,False,unknown,2021-09-05,,,,,,False,,,0.08750000000000001,4.485474809115844,0.5823229875343879
ABRAND00915_0000000004,ABRAND00915,4,0.08691013902896431,52.64,-114.23,active,57,0,False,unknown,2021-11-03,,,,,,False,,,0.09375,4.572384948144808,0.5936060231014412
ABRAND00510_0000000005,ABRAND00510,1,0.08675264586281203,53.87,-115.69,active,11,0,False,unknown,2021-12-19,,,,,,False,,,0.1,4.659137594007619,0.6048686122509058
ABRAND01131_0000000004,ABRAND01131,2,0.0861662379861654,55.1,-110.73,active,56,0,False,unknown,2021-11-04,,,,,,False,,,0.10625000000000001,4.745303831993785,0.6160550714919051
ABRAND00200_0000000004,ABRAND00200,1,0.0843585867327572,54.45,-118.76,active,87,0,False,unknown,2021-10-04,,,,,,False,,,0.1125,4.829662418726542,0.627006853932097
ABRAND00788_0000000005,ABRAND00788,3,0.08296440112232613,52.56,-114.54,active,94,0,False,unknown,2021-09-27,,,,,,False,,,0.11875000000000001,4.912626819848868,0.6377776374001859
ABRAND00908_0000000009,ABRAND00908,1,0.0781848418525152,52.45,-114.24,active,11,0,False,unknown,2021-12-19,,,,,,False,,,0.125,4.990811661701383,0.6479279186134327
ABRAND00331_0000000009,ABRAND00331,2,0.07544797828913768,53.42,-116.24,active,37,0,False,unknown,2021-11-23,,,,,,False,,,0.13125,5.066259639990521,0.657722888820705
ABRAND00587_0000000006,ABRAND00587,3,0.07362873380365477,52.83,-115.39,active,18,0,False,unknown,2021-12-12,,,,,,False,,,0.1375,5.139888373794175,0.6672816771455846
ABRAND00040_0000000002,ABRAND00040,1,0.07303153916936302,55.03,-119.79,active,43,0,False,unknown,2021-11-17,,,,,,False,,,0.14375000000000002,5.212919912963538,0.6767629351802765
ABRAND01031_0000000009,ABRAND01031,1,0.0701534880921582,50.43,-113.26,active,112,0,False,unknown,2021-09-09,,,,,,False,,,0.15000000000000002,5.283073401055696,0.6858705526589791
ABRAND00552_0000000005,ABRAND00552,2,0.06978290510612849,52.69,-115.54,active,9,0,False,unknown,2021-12-21,,,,,,False,,,0.15625,5.352856306161825,0.6949300595137818
ABRAND00588_0000000008,ABRAND00588,1,0.0685807435416431,52.85,-115.38,active,57,0,False,unknown,2021-11-03,,,,,,False,,,0.1625,5.421437049703468,0.7038334967564427
ABRAND00077_0000000006,ABRAND00077,1,0.06840385925086145,57.41,-119.56,active,50,0,False,unknown,2021-11-10,,,,,,False,,,0.16875,5.48984090895433,0.7127139701450995
ABRAND00727_0000000006,ABRAND00727,2,0.06506512849548407,52.24,-114.81,active,72,0,False,unknown,2021-10-19,,,,,,False,,,0.17500000000000002,5.554906037449814,0.7211609956267269
ABRAND00635_0000000005,ABRAND00635,2,0.06492846938332826,52.98,-115.2,active,87,0,False,unknown,2021-10-04,,,,,,False,,,0.18125000000000002,5.619834506833142,0.7295902794542705
ABRAND00648_0000000005,ABRAND00648,2,0.060020789824495345,52.74,-115.16,active,65,0,False,unknown,2021-10-26,,,,,,False,,,0.1875,5.679855296657637,0.7373824279184067
ABRAND01011_0000000010,ABRAND01011,2,0.05742359828475786,55.66,-113.86,active,46,0,False,unknown,2021-11-14,,,,,,False,,,0.19375,5.737278894942395,0.7448373981793468
ABRAND00972_0000000005,ABRAND00972,3,0.05587615461742302,53.04,-114.08,active,66,0,False,unknown,2021-10-25,,,,,,False,,,0.2,5.793155049559818,0.752091472870085
ABRAND01036_0000000009,ABRAND01036,4,0.05503700261746848,50.34,-113.23,active,46,0,False,unknown,2021-11-14,,,,,,False,,,0.20625000000000002,5.8481920521772865,0.7592366053595171
ABRAND00504_0000000006,ABRAND00504,3,0.05422917791693052,53.28,-115.7,active,85,0,False,unknown,2021-10-06,,,,,,False,,,0.21250000000000002,5.902421230094217,0.7662768626878924
ABRAND01048_0000000004,ABRAND01048,3,0.05384190586287058,51.84,-112.95,active,112,0,False,unknown,2021-09-09,,,,,,False,,,0.21875,5.956263135957087,0.7732668427481733
ABRAND00365_0000000004,ABRAND00365,1,0.051635100574416656,53.07,-116.08,active,102,0,False,unknown,2021-09-19,,,,,,False,,,0.225,6.007898236531504,0.779970326171383
ABRAND00123_0000000004,ABRAND00123,2,0.04989661314038991,55.02,-119.3,active,40,0,False,unknown,2021-11-20,,,,,,False,,,0.23125,6.057794849671893,0.7864481119283576
ABRAND01035_0000000003,ABRAND01035,1,0.049837054687261934,56.1,-113.23,active,118,0,False,unknown,2021-09-03,,,,,,False,,,0.23750000000000002,6.107631904359155,0.7929181655593402
ABRAND00020_0000000004,ABRAND00020,1,0.04716059827668849,55.03,-119.89,active,113,0,False,unknown,2021-09-08,,,,,,False,,,0.24375000000000002,6.154792502635844,0.7990407504920608
ABRAND00174_0000000006,ABRAND00174,1,0.04682893487647374,54.54,-118.94,active,4,0,False,unknown,2021-12-26,,,,,,False,,,0.25,6.201621437512317,0.8051202775033153
ABRAND00656_0000000006,ABRAND00656,3,0.04561707559969193,53.43,-115.14,active,12,0,False,unknown,2021-12-18,,,,,,False,,,0.25625000000000003,6.247238513112009,0.8110424759051007
ABRAND00645_0000000007,ABRAND00645,2,0.04549188188775823,53.02,-115.17,active,5,0,False,unknown,2021-12-25,,,,,,False,,,0.2625,6.292730394999768,0.8169484211387253
ABRAND01101_0000000008,ABRAND01101,5,0.044787467259993226,50.36,-111.26,active,19,0,False,unknown,2021-12-11,,,,,,False,,,0.26875,6.3375178622597605,0.8227629163368555
