leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00414_0000000012,ABRAND00414,2,0.47564417840736783,53.96,-115.95,active,12,0,False,unknown,2021-12-18,,,,,,False,,,0.0,0.47564417840736783,0.07630315952498239
ABRAND00717_0000000003,ABRAND00717,1,0.30105826180178263,52.85,-114.87,active,41,0,False,unknown,2021-11-19,,,,,,False,,,0.006289308176100629,0.7767024402091505,0.1245991286956617
ABRAND00586_0000000006,ABRAND00586,1,0.28985339446806213,53.17,-115.39,active,86,0,False,unknown,2021-10-05,,,,,,False,,,0.012578616352201259,1.0665558346772126,0.17109760550033776
ABRAND00659_0000000007,ABRAND00659,4,0.26921281692132054,52.87,-115.13,active,86,0,False,unknown,2021-10-05,,,,,,False,,,0.01886792452830189,1.3357686515985332,0.21428490695012925
ABRAND01071_0000000006,ABRAND01071,1,0.2253907851778085,56.15,-112.46,active,61,0,False,unknown,2021-10-30,,,,,,False,,,0.025157232704402517,1.5611594367763417,0.25044224854625413
ABRAND00959_0000000006,ABRAND00959,1,0.2119787144036183,52.81,-114.12,active,98,0,False,unknown,2021-09-23,,,,,,False,,,0.031446540880503145,1.77313815117996,0.2844480167135397
ABRAND00101_0000000005,ABRAND00101,2,0.1613343217146654,54.88,-119.44,active,75,0,False,unknown,2021-10-16,,,,,,False,,,0.03773584905660378,1.9344724728946254,0.3103293772883047
ABRAND00030_0000000005,ABRAND00030,3,0.15580654720426249,54.68,-119.85,active,43,0,False,unknown,2021-11-17,,,,,,False,,,0.04402515723270441,2.090279020098888,0.3353239685522423
ABRAND01145_0000000003,ABRAND01145,2,0.15022087306810541,55.15,-110.6,active,85,0,False,unknown,2021-10-06,,,,,,False,,,0.050314465408805034,2.2404998931669935,0.35942250220838384
ABRAND00889_0000000005,ABRAND00889,1,0.1486547110880046,52.51,-114.28,active,58,0,False,unknown,2021-11-02,,,,,,False,,,0.05660377358490566,2.389154604254998,0.38326979110460907
ABRAND00918_0000000009,ABRAND00918,1,0.1461043916056851,52.78,-114.22,active,84,0,False,unknown,2021-10-07,,,,,,False,,,0.06289308176100629,2.535258995860683,0.4067079560314194
