leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00754_0000000007,ABRAND00754,2,1.1754315300961766,52.46,-114.66,active,25,0,False,unknown,2021-12-05,,,,,,False,,,0.0,1.1754315300961766,0.15711379429217126
ABRAND00696_0000000005,ABRAND00696,2,0.693300536634112,52.58,-115.0,active,18,0,False,unknown,2021-12-12,,,,,,False,,,0.006993006993006993,1.8687320667302885,0.24978365647161369
ABRAND00258_0000000006,ABRAND00258,3,0.4143225310904491,54.02,-117.7,active,119,0,False,unknown,2021-09-02,,,,,,False,,,0.013986013986013986,2.2830545978207377,0.30516398552832213
ABRAND00256_0000000002,ABRAND00256,1,0.40563150713413415,53.5,-117.74,active,26,0,False,unknown,2021-12-04,,,,,,False,,,0.02097902097902098,2.688686104954872,0.35938263079903493
ABRAND00092_0000000005,ABRAND00092,2,0.25357841933199105,54.74,-119.51,active,89,0,False,unknown,2021-10-02,,,,,,False,,,0.027972027972027972,2.942264524286863,0.3932771338745144
ABRAND00262_0000000002,ABRAND00262,4,0.24747833680580267,54.02,-117.63,active,84,0,False,unknown,2021-10-07,,,,,,False,,,0.03496503496503497,3.1897428610926655,0.4263562707745549
ABRAND00540_0000000005,ABRAND00540,1,0.2382038422183041,53.74,-115.59,active,75,0,False,unknown,2021-10-16,,,,,,False,,,0.04195804195804196,3.4279467033109694,0.45819573441632844
ABRAND01048_0000000004,ABRAND01048,1,0.22163957000171383,51.84,-112.95,active,111,0,False,unknown,2021-09-10,,,,,,False,,,0.04895104895104895,3.6495862733126834,0.487821138292814
ABRAND00890_0000000002,ABRAND00890,1,0.18470209202541318,52.57,-114.28,active,53,0,False,unknown,2021-11-07,,,,,,False,,,0.055944055944055944,3.8342883653380966,0.5125093023830184
ABRAND00434_0000000009,ABRAND00434,1,0.16577009475276186,53.24,-115.9,active,22,0,False,unknown,2021-12-08,,,,,,False,,,0.06293706293706294,4.000058460090859,0.5346669252644194
ABRAND00586_0000000003,ABRAND00586,5,0.16269927353924615,53.17,-115.39,active,38,0,False,unknown,2021-11-22,,,,,,False,,,0.06993006993006994,4.162757733630105,0.556414087510645
ABRAND01013_0000000002,ABRAND01013,1,0.14010570089239238,52.96,-113.85,active,51,0,False,unknown,2021-11-09,,,,,,False,,,0.07692307692307693,4.302863434522497,0.575141284889268
ABRAND00475_0000000006,ABRAND00475,1,0.1283872644276527,53.59,-115.79,active,42,0,False,unknown,2021-11-18,,,,,,False,,,0.08391608391608392,4.43125069895015,0.5923021400616405
ABRAND00158_0000000005,ABRAND00158,2,0.12392677436813918,54.38,-119.07,active,34,0,False,unknown,2021-11-26,,,,,,False,,,0.09090909090909091,4.555177473318289,0.6088667848213187
