leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00893_0000000007,ABRAND00893,1,0.8009498173922063,52.79,-114.27,active,88,0,False,unknown,2021-10-03,,,,,,False,,,0.0,0.8009498173922063,0.11074867500407427
ABRAND00063_0000000005,ABRAND00063,1,0.5215226568526923,54.79,-119.63,active,108,0,False,unknown,2021-09-13,,,,,,False,,,0.006172839506172839,1.3224724742448986,0.18286048772549157
ABRAND00803_0000000003,ABRAND00803,1,0.24499101602398438,52.34,-114.49,active,44,0,False,unknown,2021-11-16,,,,,,False,,,0.012345679012345678,1.5674634902688829,0.21673580653247757
ABRAND00242_0000000006,ABRAND00242,3,0.2291874736038756,54.28,-118.32,active,5,0,False,unknown,2021-12-25,,,,,,False,,,0.018518518518518517,1.7966509638727586,0.24842594301543702
ABRAND00243_0000000004,ABRAND00243,4,0.22688702494747293,54.21,-118.16,active,67,0,False,unknown,2021-10-24,,,,,,False,,,0.024691358024691357,2.0235379888202316,0.2797979926032137
ABRAND00853_0000000004,ABRAND00853,2,0.22306111839299814,52.37,-114.35,active,98,0,False,unknown,2021-09-23,,,,,,False,,,0.030864197530864196,2.2465991072132296,0.31064102767298096
ABRAND00810_0000000002,ABRAND00810,1,0.22126946269790843,52.69,-114.47,active,26,0,False,unknown,2021-12-04,,,,,,False,,,0.037037037037037035,2.467868569911138,0.3412363275039279
ABRAND00361_0000000006,ABRAND00361,1,0.20644491448265312,53.42,-116.11,active,104,0,False,unknown,2021-09-17,,,,,,False,,,0.043209876543209874,2.674313484393791,0.3697818121820117
ABRAND01149_0000000005,ABRAND01149,1,0.16581054877924845,54.79,-110.54,active,52,0,False,unknown,2021-11-08,,,,,,False,,,0.04938271604938271,2.8401240331730393,0.39270871494202336
ABRAND00764_0000000004,ABRAND00764,5,0.154205842304537,52.61,-114.64,active,105,0,False,unknown,2021-09-16,,,,,,False,,,0.05555555555555555,2.9943298754775762,0.41403101546856425
ABRAND00255_0000000006,ABRAND00255,2,0.15419765043910652,54.05,-117.75,active,19,0,False,unknown,2021-12-11,,,,,,False,,,0.06172839506172839,3.1485275259166827,0.4353521832921286
ABRAND00569_0000000004,ABRAND00569,1,0.14731083641036502,52.79,-115.47,active,83,0,False,unknown,2021-10-08,,,,,,False,,,0.06790123456790123,3.2958383623270477,0.45572109978593317
ABRAND00812_0000000003,ABRAND00812,2,0.14111741413361598,52.42,-114.47,active,95,0,False,unknown,2021-09-26,,,,,,False,,,0.07407407407407407,3.4369557764606635,0.4752336413908291
ABRAND00865_0000000007,ABRAND00865,1,0.129035186155706,52.1,-114.33,active,74,0,False,unknown,2021-10-17,,,,,,False,,,0.08024691358024691,3.5659909626163695,0.49307555306286927
ABRAND00972_0000000005,ABRAND00972,3,0.12820919269819958,53.04,-114.08,active,111,0,False,unknown,2021-09-10,,,,,,False,,,0.08641975308641975,3.694200155314569,0.5108032532337712
ABRAND00640_0000000007,ABRAND00640,1,0.12816917357911164,53.04,-115.18,active,50,0,False,unknown,2021-11-10,,,,,,False,,,0.09259259259259259,3.822369328893681,0.5285254198939368
ABRAND00723_0000000001,ABRAND00723,2,0.11386710803501221,53.01,-114.83,active,101,0,False,unknown,2021-09-20,,,,,,False,,,0.09876543209876543,3.9362364369286933,0.5442700159567488
ABRAND00746_0000000003,ABRAND00746,1,0.10752235666668025,52.76,-114.7,active,29,0,False,unknown,2021-12-01,,,,,,False,,,0.10493827160493827,4.043758793595374,0.5591373126032743
ABRAND00056_0000000003,ABRAND00056,2,0.09981260430680662,54.91,-119.68,active,0,0,False,unknown,2021-12-30,,,,,,False,,,0.1111111111111111,4.14357139790218,0.572938568856351
ABRAND00778_0000000006,ABRAND00778,2,0.08805441004534577,52.16,-114.57,active,111,0,False,unknown,2021-09-10,,,,,,False,,,0.11728395061728394,4.231625807947526,0.5851139998621766
ABRAND00113_0000000006,ABRAND00113,1,0.08375448107119102,54.91,-119.38,active,16,0,False,unknown,2021-12-14,,,,,,False,,,0.12345679012345678,4.315380289018717,0.5966948724747564
