datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_prop_sites_avail,OGI_cost,OGI_sites_visited,OGI_travel_time,OGI_survey_time,OGI_redund_tags,OGI_missed_leaks,OGI_sites_vis_w_leaks,OGI_eff_flags,OGI_n_tags,OGI_flags_redund1,OGI_flags_redund2,OGI_flag_wo_vent
2017-01-01,470,1.0,1.0,5.796823658269441,2.0,2552.2696014595126,5800.0,400.0,0.0,0.0,2.0,0.7,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-02,469,2.0,2.0,11.79353778751369,5.0,2530.6114862835143,6000.0,600.0,0.0,0.0,3.0,0.7,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-03,468,0.0,0.0,17.790251916757942,8.0,2451.6709496824183,6000.0,600.0,0.0,0.0,3.0,0.374,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-04,465,1.0,1.0,23.187294633077762,8.0,2452.070649163422,5400.0,0.0,0.0,0.0,0.0,0.092,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
2017-01-05,466,1.0,1.0,28.784227820372397,9.0,2449.699089017505,5600.0,200.0,0.0,0.0,1.0,0.356,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2017-01-06,466,0.0,0.0,34.38116100766703,10.0,2449.346360015294,5600.0,200.0,0.0,0.0,1.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-07,465,0.0,0.0,40.37787513691128,13.0,2443.3584778853715,6000.0,600.0,0.0,0.0,3.0,0.908,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
2017-01-08,462,0.0,0.0,45.77491785323111,13.0,2443.3584778853715,5400.0,0.0,0.0,0.0,0.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2017-01-09,462,1.0,1.0,51.37185104052573,14.0,2443.13283670032,5600.0,200.0,0.0,0.0,1.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-10,462,3.0,3.0,56.768893756845564,14.0,2447.209109516487,5400.0,0.0,0.0,0.0,0.0,0.3,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2017-01-11,465,3.0,3.0,62.365826944140196,15.0,2503.1702308632234,5600.0,200.0,0.0,0.0,1.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2017-01-12,467,3.0,3.0,67.96276013143483,16.0,2507.724337642425,5600.0,200.0,0.0,0.0,1.0,0.718,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2017-01-13,469,1.0,1.0,73.35980284775465,16.0,2508.6899494838353,5400.0,0.0,0.0,0.0,0.0,0.074,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-14,470,1.0,1.0,78.95673603504929,17.0,2507.9633726229013,5600.0,200.0,0.0,0.0,1.0,0.074,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-15,470,1.0,1.0,84.55366922234393,18.0,2506.7998346484624,5600.0,200.0,0.0,0.0,1.0,0.7,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-16,470,3.0,3.0,90.15060240963857,19.0,2540.6082822085727,5600.0,200.0,0.0,0.0,1.0,0.7,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-17,472,1.0,1.0,95.947426067908,21.0,2528.8479985383574,5800.0,400.0,0.0,0.0,0.0,0.074,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-18,471,1.0,1.0,101.94414019715225,24.0,2509.1785230764763,6000.0,600.0,0.0,0.0,0.0,0.074,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-19,469,1.0,1.0,107.94085432639649,27.0,2492.0069398114456,6000.0,600.0,0.0,0.0,0.0,0.928,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
