datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_prop_sites_avail,OGI_cost,OGI_sites_visited,OGI_travel_time,OGI_survey_time,OGI_redund_tags,OGI_missed_leaks,OGI_sites_vis_w_leaks,OGI_eff_flags,OGI_n_tags,OGI_flags_redund1,OGI_flags_redund2,OGI_flag_wo_vent
2017-01-01,486,1.0,1.0,5.596933187294633,1.0,2101.7853254201823,5600.0,200.0,0.0,0.0,1.0,0.71,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-02,486,4.0,4.0,10.993975903614457,1.0,2112.010091752023,5400.0,0.0,0.0,0.0,0.0,0.71,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-03,490,1.0,1.0,16.391018619934282,1.0,2114.2310192669356,5400.0,0.0,0.0,0.0,0.0,0.368,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0
2017-01-04,491,1.0,1.0,22.187842278203725,3.0,2114.2199398572184,5800.0,400.0,0.0,0.0,2.0,0.098,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0
2017-01-05,490,5.0,5.0,28.18455640744797,6.0,2117.496603115124,6000.0,600.0,0.0,0.0,3.0,0.348,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-06,492,6.0,6.0,33.78148959474261,7.0,2170.1645322693175,5600.0,200.0,0.0,0.0,1.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-07,497,0.0,0.0,39.378422782037234,8.0,2169.5733589783117,5600.0,200.0,0.0,0.0,1.0,0.902,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-08,496,0.0,0.0,44.97535596933188,9.0,2169.522108031707,5600.0,200.0,0.0,0.0,1.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-01-09,495,0.0,0.0,51.171960569550926,13.0,2153.447053295347,6200.0,800.0,0.0,0.0,4.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-10,491,0.0,0.0,57.16867469879517,16.0,2150.834650152542,6000.0,600.0,0.0,0.0,3.0,0.29,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0
2017-01-11,488,1.0,1.0,62.565717415114996,16.0,2157.3302054048713,5400.0,0.0,0.0,0.0,0.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-12,489,0.0,0.0,68.36254107338445,18.0,2154.2691421411746,5800.0,400.0,0.0,0.0,2.0,0.73,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-13,487,0.0,0.0,73.95947426067909,19.0,2152.686775765002,5600.0,200.0,0.0,0.0,1.0,0.078,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-01-14,486,0.0,0.0,79.75629791894852,21.0,2149.84329893709,5800.0,400.0,0.0,0.0,2.0,0.078,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2017-01-15,484,1.0,1.0,85.95290251916758,25.0,2041.478807075257,6200.0,800.0,0.0,0.0,4.0,0.71,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
2017-01-16,481,3.0,3.0,91.34994523548741,25.0,2050.4515159716043,5400.0,0.0,0.0,0.0,0.0,0.71,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-17,484,3.0,3.0,97.54654983570646,29.0,2048.957111054714,6200.0,800.0,0.0,0.0,1.0,0.078,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
2017-01-18,483,2.0,2.0,103.74315443592552,33.0,2016.0919741998289,6200.0,800.0,0.0,0.0,2.0,0.078,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2017-01-19,481,4.0,4.0,110.3395399780942,39.0,1976.1276484822652,6600.0,1200.0,0.0,0.0,1.0,0.922,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-20,479,0.0,0.0,117.13581599123766,46.0,1909.672522798248,6800.0,1400.0,0.0,0.0,1.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2017-01-21,472,3.0,3.0,123.13253012048193,49.0,1921.8724315480135,6000.0,600.0,0.0,0.0,1.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
