facility_ID,subtype_code,lat,lon,equipment_groups,OGI_RS,truck_RS,aircraft_RS,drone_RS,OGI_time,aircraft_time,truck_time,drone_time,OGI_FU_time,fixed_sensors,dist_type,dist_scale,dist_shape,leak_rate_units,leak_rate_dist,initial_leaks,cum_leaks,OGI_min_int,total_emissions_kg,active_leaks,repaired_leaks,tags,initial_leak_cnt,currently_flagged,flagged_by,date_flagged,crew_ID,lat_index,lon_index,OGI_t_since_last_LDAR,OGI_surveys_conducted,OGI_attempted_today?,OGI_surveys_done_this_year,OGI_missed_leaks,active_leak_cnt,repaired_leak_cnt,active_leak_emis,repaired_leak_emis,cum_frac_sites,cum_frac_emissions,mean_rate_kg_day
ABRAND00649,351,52.94,-115.16,1,6,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001A0351CD748>,0,4,60,1544.0167925725768,[],"[{'leak_ID': 'ABRAND00649_0000000000', 'facility_ID': 'ABRAND00649', 'equipment_group': 1, 'rate': 0.003018722170717155, 'lat': 52.94, 'lon': -115.16, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 3, 10, 0, 0), 'date_tagged': datetime.datetime(2018, 3, 5, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2018, 3, 5, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 3, 5, 16, 0), 'repair_delay': 0, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00649_0000000001', 'facility_ID': 'ABRAND00649', 'equipment_group': 1, 'rate': 0.03469048719288908, 'lat': 52.94, 'lon': -115.16, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 4, 18, 0, 0), 'date_tagged': datetime.datetime(2018, 4, 13, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2018, 4, 13, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 4, 13, 16, 0), 'repair_delay': 0, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00649_0000000002', 'facility_ID': 'ABRAND00649', 'equipment_group': 1, 'rate': 0.06473348243675857, 'lat': 52.94, 'lon': -115.16, 'status': 'repaired', 'days_active': 31, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2018, 4, 11, 0, 0), 'date_tagged': datetime.datetime(2018, 4, 26, 8, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 1, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2018, 4, 26, 8, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 5, 12, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00649_0000000003', 'facility_ID': 'ABRAND00649', 'equipment_group': 1, 'rate': 0.006356976117809742, 'lat': 52.94, 'lon': -115.16, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2019, 5, 22, 0, 0), 'date_tagged': datetime.datetime(2020, 5, 16, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2020, 5, 16, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2020, 5, 16, 16, 0), 'repair_delay': 0, 'OGI_sp_covered': 1}]",[],0,False,,,,2,4,9,31,False,6,16,0,4,0.0,1544.0167925725768,0.0,0.019149920625839128,0.8460365986699051
ABRAND01122,503,55.22,-110.85,2,6,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001A0351CD748>,1,10,60,4186.502900746808,"[{'leak_ID': 'ABRAND01122_0000000008', 'facility_ID': 'ABRAND01122', 'equipment_group': 2, 'rate': 0.010717871578502656, 'lat': 55.22, 'lon': -110.85, 'status': 'active', 'days_active': 44, 'days_active_prog_start': 0, 'tagged': False, 'component': 'unknown', 'date_began': datetime.datetime(2021, 11, 16, 0, 0), 'date_tagged': None, 'tagged_by_company': None, 'tagged_by_crew': None, 'init_detect_by': None, 'init_detect_date': None, 'requires_shutdown': False, 'date_repaired': None, 'repair_delay': None, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND01122_0000000009', 'facility_ID': 'ABRAND01122', 'equipment_group': 2, 'rate': 0.07571654840858692, 'lat': 55.22, 'lon': -110.85, 'status': 'active', 'days_active': 38, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2021, 11, 22, 0, 0), 'date_tagged': datetime.datetime(2021, 12, 22, 8, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 2, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2021, 12, 22, 8, 0), 'requires_shutdown': False, 'date_repaired': None, 'repair_delay': None, 'OGI_sp_covered': 1}]","[{'leak_ID': 'ABRAND01122_0000000001', 'facility_ID': 'ABRAND01122', 'equipment_group': 1, 'rate': 0.04258775209730853, 'lat': 55.22, 'lon': -110.85, 'status': 'repaired', 'days_active': 238, 'days_active_prog_start': 221, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2016, 5, 25, 0, 0), 'date_tagged': datetime.datetime(2017, 1, 1, 8, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 2, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2017, 1, 1, 8, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 1, 17, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND01122_0000000001', 'facility_ID': 'ABRAND01122', 'equipment_group': 1, 'rate': 0.037572656911686625, 'lat': 55.22, 'lon': -110.85, 'status': 'repaired', 'days_active': 177, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 5, 20, 0, 0), 'date_tagged': datetime.datetime(2017, 10, 28, 8, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 2, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2017, 10, 28, 8, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 11, 13, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND01122_0000000002', 'facility_ID': 'ABRAND01122', 'equipment_group': 1, 'rate': 0.2780042452970756, 'lat': 55.22, 'lon': -110.85, 'status': 'repaired', 'days_active': 47, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 11, 26, 0, 0), 'date_tagged': datetime.datetime(2017, 12, 27, 8, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 2, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2017, 12, 27, 8, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 1, 12, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND01122_0000000003', 'facility_ID': 'ABRAND01122', 'equipment_group': 1, 'rate': 0.050197092811491956, 'lat': 55.22, 'lon': -110.85, 'status': 'repaired', 'days_active': 77, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2018, 4, 25, 0, 0), 'date_tagged': datetime.datetime(2018, 6, 25, 8, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 2, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2018, 6, 25, 8, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 7, 11, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND01122_0000000004', 'facility_ID': 'ABRAND01122', 'equipment_group': 2, 'rate': 0.0750551830618353, 'lat': 55.22, 'lon': -110.85, 'status': 'repaired', 'days_active': 37, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2018, 6, 4, 0, 0), 'date_tagged': datetime.datetime(2018, 6, 25, 8, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 2, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2018, 6, 25, 8, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 7, 11, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND01122_0000000005', 'facility_ID': 'ABRAND01122', 'equipment_group': 2, 'rate': 0.1283140689163833, 'lat': 55.22, 'lon': -110.85, 'status': 'repaired', 'days_active': 80, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2019, 12, 23, 0, 0), 'date_tagged': datetime.datetime(2020, 2, 25, 8, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 2, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2020, 2, 25, 8, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2020, 3, 12, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND01122_0000000007', 'facility_ID': 'ABRAND01122', 'equipment_group': 2, 'rate': 0.04284253551000063, 'lat': 55.22, 'lon': -110.85, 'status': 'repaired', 'days_active': 71, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2021, 3, 2, 0, 0), 'date_tagged': datetime.datetime(2021, 4, 26, 8, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 2, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2021, 4, 26, 8, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 5, 12, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND01122_0000000006', 'facility_ID': 'ABRAND01122', 'equipment_group': 1, 'rate': 0.013101012370306355, 'lat': 55.22, 'lon': -110.85, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2020, 11, 18, 0, 0), 'date_tagged': datetime.datetime(2021, 11, 13, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2021, 11, 13, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 11, 13, 16, 0), 'repair_delay': 0, 'OGI_sp_covered': 1}]",[],1,False,,,,2,4,9,31,False,6,7,2,8,289.3376323279083,3897.1652684189,0.002004008016032064,0.03566953874361476,2.293974192190032
ABRAND00483,351,53.87,-115.77,3,6,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001A0351CD748>,1,7,60,2890.0821725552373,[],"[{'leak_ID': 'ABRAND00483_0000000001', 'facility_ID': 'ABRAND00483', 'equipment_group': 1, 'rate': 0.44590842769388395, 'lat': 53.87, 'lon': -115.77, 'status': 'repaired', 'days_active': 289, 'days_active_prog_start': 272, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2016, 4, 4, 0, 0), 'date_tagged': datetime.datetime(2017, 1, 1, 8, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 3, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2017, 1, 1, 8, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 1, 17, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00483_0000000001', 'facility_ID': 'ABRAND00483', 'equipment_group': 1, 'rate': 0.006929040121075683, 'lat': 53.87, 'lon': -115.77, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 2, 19, 0, 0), 'date_tagged': datetime.datetime(2018, 2, 14, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2018, 2, 14, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 2, 14, 16, 0), 'repair_delay': 0, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00483_0000000002', 'facility_ID': 'ABRAND00483', 'equipment_group': 3, 'rate': 0.005300739114361889, 'lat': 53.87, 'lon': -115.77, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 10, 10, 0, 0), 'date_tagged': datetime.datetime(2018, 10, 5, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2018, 10, 5, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 10, 5, 16, 0), 'repair_delay': 0, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00483_0000000003', 'facility_ID': 'ABRAND00483', 'equipment_group': 3, 'rate': 0.012286977722292649, 'lat': 53.87, 'lon': -115.77, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2018, 3, 21, 0, 0), 'date_tagged': datetime.datetime(2019, 3, 16, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2019, 3, 16, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2019, 3, 16, 16, 0), 'repair_delay': 0, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00483_0000000004', 'facility_ID': 'ABRAND00483', 'equipment_group': 2, 'rate': 0.011833347431658581, 'lat': 53.87, 'lon': -115.77, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2019, 10, 24, 0, 0), 'date_tagged': datetime.datetime(2020, 10, 18, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2020, 10, 18, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2020, 10, 18, 16, 0), 'repair_delay': 0, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00483_0000000006', 'facility_ID': 'ABRAND00483', 'equipment_group': 1, 'rate': 0.1163986900640693, 'lat': 53.87, 'lon': -115.77, 'status': 'repaired', 'days_active': 27, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2021, 2, 14, 0, 0), 'date_tagged': datetime.datetime(2021, 2, 25, 8, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 3, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2021, 2, 25, 8, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 3, 13, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00483_0000000005', 'facility_ID': 'ABRAND00483', 'equipment_group': 2, 'rate': 0.02677994350724827, 'lat': 53.87, 'lon': -115.77, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2020, 10, 20, 0, 0), 'date_tagged': datetime.datetime(2021, 10, 15, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2021, 10, 15, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 10, 15, 16, 0), 'repair_delay': 0, 'OGI_sp_covered': 0}]",[],1,False,,,,2,4,9,31,False,6,21,0,7,0.0,2890.0821725552373,0.004008016032064128,0.05174731826655263,1.5836066698932807
ABRAND00966,351,52.33,-114.09,3,6,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001A0351CD748>,0,4,60,2968.916074112058,"[{'leak_ID': 'ABRAND00966_0000000003', 'facility_ID': 'ABRAND00966', 'equipment_group': 3, 'rate': 0.02294618685809803, 'lat': 52.33, 'lon': -114.09, 'status': 'active', 'days_active': 243, 'days_active_prog_start': 0, 'tagged': False, 'component': 'unknown', 'date_began': datetime.datetime(2021, 5, 1, 0, 0), 'date_tagged': None, 'tagged_by_company': None, 'tagged_by_crew': None, 'init_detect_by': None, 'init_detect_date': None, 'requires_shutdown': False, 'date_repaired': None, 'repair_delay': None, 'OGI_sp_covered': 1}]","[{'leak_ID': 'ABRAND00966_0000000001', 'facility_ID': 'ABRAND00966', 'equipment_group': 1, 'rate': 0.40737979071779606, 'lat': 52.33, 'lon': -114.09, 'status': 'repaired', 'days_active': 50, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2018, 3, 23, 0, 0), 'date_tagged': datetime.datetime(2018, 4, 26, 10, 30), 'tagged_by_company': 'OGI', 'tagged_by_crew': 1, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2018, 4, 26, 10, 30), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 5, 12, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00966_0000000000', 'facility_ID': 'ABRAND00966', 'equipment_group': 2, 'rate': 0.020184337633388588, 'lat': 52.33, 'lon': -114.09, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2018, 3, 8, 0, 0), 'date_tagged': datetime.datetime(2019, 3, 3, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2019, 3, 3, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2019, 3, 3, 16, 0), 'repair_delay': 0, 'OGI_sp_covered': 0}, {'leak_ID': 'ABRAND00966_0000000002', 'facility_ID': 'ABRAND00966', 'equipment_group': 1, 'rate': 0.04427615657902424, 'lat': 52.33, 'lon': -114.09, 'status': 'repaired', 'days_active': 26, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2021, 4, 16, 0, 0), 'date_tagged': datetime.datetime(2021, 4, 26, 10, 30), 'tagged_by_company': 'OGI', 'tagged_by_crew': 1, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2021, 4, 26, 10, 30), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 5, 12, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}]",[],0,False,,,,3,4,9,31,False,6,6,1,3,481.7597823231398,2487.156291788918,0.006012024048096192,0.05918893370270437,1.6268033282805798
ABRAND00422,351,53.14,-115.92,5,6,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001A0351CD748>,1,4,60,1560.103605113048,"[{'leak_ID': 'ABRAND00422_0000000003', 'facility_ID': 'ABRAND00422', 'equipment_group': 4, 'rate': 0.04339922223633472, 'lat': 53.14, 'lon': -115.92, 'status': 'active', 'days_active': 157, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2021, 7, 26, 0, 0), 'date_tagged': datetime.datetime(2021, 12, 23, 8, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 1, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2021, 12, 23, 8, 0), 'requires_shutdown': False, 'date_repaired': None, 'repair_delay': None, 'OGI_sp_covered': 1}]","[{'leak_ID': 'ABRAND00422_0000000001', 'facility_ID': 'ABRAND00422', 'equipment_group': 1, 'rate': 0.09410835120246465, 'lat': 53.14, 'lon': -115.92, 'status': 'repaired', 'days_active': 178, 'days_active_prog_start': 161, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2016, 7, 24, 0, 0), 'date_tagged': datetime.datetime(2017, 1, 1, 10, 30), 'tagged_by_company': 'OGI', 'tagged_by_crew': 2, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2017, 1, 1, 10, 30), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 1, 17, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00422_0000000001', 'facility_ID': 'ABRAND00422', 'equipment_group': 2, 'rate': 0.021364371135541172, 'lat': 53.14, 'lon': -115.92, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 5, 11, 0, 0), 'date_tagged': datetime.datetime(2018, 5, 6, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2018, 5, 6, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 5, 6, 16, 0), 'repair_delay': 0, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00422_0000000002', 'facility_ID': 'ABRAND00422', 'equipment_group': 5, 'rate': 0.038275710166022575, 'lat': 53.14, 'lon': -115.92, 'status': 'repaired', 'days_active': 51, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2018, 3, 23, 0, 0), 'date_tagged': datetime.datetime(2018, 4, 27, 8, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 1, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2018, 4, 27, 8, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 5, 13, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}]",[],1,False,,,,2,4,8,31,False,6,5,1,3,588.7017697914332,971.4018353216147,0.008016032064128256,0.06610352591212945,0.854851290472903
ABRAND00266,601,54.09,-117.62,2,6,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001A0351CD748>,0,0,60,0.0,[],[],[],0,False,,,,2,4,8,31,False,6,0,0,0,0.0,0.0,0.01002004008016032,0.07284738824398307,0.0
ABRAND00904,351,52.55,-114.25,3,6,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001A0351CD748>,2,5,60,1638.343543691913,[],"[{'leak_ID': 'ABRAND00904_0000000001', 'facility_ID': 'ABRAND00904', 'equipment_group': 1, 'rate': 0.053302022978538595, 'lat': 52.55, 'lon': -114.25, 'status': 'repaired', 'days_active': 295, 'days_active_prog_start': 278, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2016, 3, 29, 0, 0), 'date_tagged': datetime.datetime(2017, 1, 1, 13, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 1, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2017, 1, 1, 13, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 1, 17, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00904_0000000002', 'facility_ID': 'ABRAND00904', 'equipment_group': 1, 'rate': 0.049175350987870216, 'lat': 52.55, 'lon': -114.25, 'status': 'repaired', 'days_active': 194, 'days_active_prog_start': 177, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2016, 7, 8, 0, 0), 'date_tagged': datetime.datetime(2017, 1, 1, 13, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 1, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2017, 1, 1, 13, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 1, 17, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00904_0000000002', 'facility_ID': 'ABRAND00904', 'equipment_group': 1, 'rate': 0.06424739272573726, 'lat': 52.55, 'lon': -114.25, 'status': 'repaired', 'days_active': 37, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 10, 7, 0, 0), 'date_tagged': datetime.datetime(2017, 10, 28, 13, 0), 'tagged_by_company': 'OGI', 'tagged_by_crew': 1, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2017, 10, 28, 13, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 11, 13, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00904_0000000003', 'facility_ID': 'ABRAND00904', 'equipment_group': 3, 'rate': 0.1170290279673445, 'lat': 52.55, 'lon': -114.25, 'status': 'repaired', 'days_active': 43, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2018, 5, 30, 0, 0), 'date_tagged': datetime.datetime(2018, 6, 26, 10, 30), 'tagged_by_company': 'OGI', 'tagged_by_crew': 1, 'init_detect_by': 'OGI', 'init_detect_date': datetime.datetime(2018, 6, 26, 10, 30), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 7, 12, 16, 0), 'repair_delay': 16, 'OGI_sp_covered': 1}, {'leak_ID': 'ABRAND00904_0000000004', 'facility_ID': 'ABRAND00904', 'equipment_group': 2, 'rate': 0.02725220122942826, 'lat': 52.55, 'lon': -114.25, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2018, 7, 13, 0, 0), 'date_tagged': datetime.datetime(2019, 7, 8, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2019, 7, 8, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2019, 7, 8, 16, 0), 'repair_delay': 0, 'OGI_sp_covered': 1}]",[],2,False,,,,3,4,8,31,False,6,4,0,5,0.0,1638.343543691913,0.012024048096192385,0.07953162031738133,0.897722489694199
