datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_prop_sites_avail,OGI_cost,OGI_sites_visited,OGI_travel_time,OGI_survey_time,OGI_redund_tags,OGI_missed_leaks,OGI_sites_vis_w_leaks,OGI_eff_flags,OGI_n_tags,OGI_flags_redund1,OGI_flags_redund2,OGI_flag_wo_vent
2017-01-01,495,4.0,4.0,5.796823658269441,2.0,2598.344868381629,5800.0,400.0,0.0,0.0,2.0,0.72,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-01-02,497,1.0,1.0,11.79353778751369,5.0,2594.7720790897283,6000.0,600.0,0.0,0.0,3.0,0.72,5400.0,9.0,360.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,495,3.0,3.0,17.390470974808323,6.0,2604.5057891674446,5600.0,200.0,0.0,0.0,1.0,0.364,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-04,497,2.0,2.0,23.387185104052573,9.0,2604.2899820860575,6000.0,600.0,0.0,0.0,3.0,0.102,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-05,496,3.0,3.0,28.984118291347208,10.0,2649.4386987208086,5600.0,200.0,0.0,0.0,1.0,0.346,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-06,498,3.0,3.0,34.78094194961665,12.0,2652.6119345631573,5800.0,400.0,0.0,0.0,2.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-07,499,2.0,2.0,40.17798466593647,12.0,2656.704847996725,5400.0,0.0,0.0,0.0,0.0,0.898,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-08,501,1.0,1.0,45.575027382256295,12.0,2657.7166009077055,5400.0,0.0,0.0,0.0,0.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017-01-09,502,1.0,1.0,51.37185104052573,14.0,2659.480744265732,5800.0,400.0,0.0,0.0,2.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-01-10,501,2.0,2.0,56.768893756845564,14.0,2666.6728504862476,5400.0,0.0,0.0,0.0,0.0,0.28,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
