leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,OGI_sp_covered,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00654_0000000003,ABRAND00654,3,0.4889277560267711,52.44,-115.14,active,78,0,False,unknown,2021-10-13 00:00:00,,,,,,False,,,0.0,0.0,0.4889277560267711,0.06745369116824355
ABRAND00039_0000000004,ABRAND00039,1,0.44759981048406094,55.0,-119.79,active,19,0,False,unknown,2021-12-11 00:00:00,,,,,,False,,,,0.002777777777777778,0.936527566510832,0.12920567601915683
ABRAND00767_0000000008,ABRAND00767,1,0.3242920401881275,52.53,-114.63,active,5,0,False,unknown,2021-12-25 00:00:00,,,,,,False,,,,0.005555555555555556,1.2608196066989596,0.1739458137133888
ABRAND01132_0000000004,ABRAND01132,1,0.23279231705563205,50.55,-110.71,active,59,0,False,unknown,2021-11-01 00:00:00,,,,,,False,,,0.0,0.008333333333333333,1.4936119237545917,0.2060624216732581
ABRAND00863_0000000006,ABRAND00863,1,0.1622260195787415,52.55,-114.33,active,9,0,False,unknown,2021-12-21 00:00:00,,,,,,False,,,,0.011111111111111112,1.6558379433333332,0.2284435274485635
ABRAND00038_0000000004,ABRAND00038,2,0.11876012792780463,55.06,-119.82,active,36,0,False,unknown,2021-11-24 00:00:00,,,,,,False,,,,0.01388888888888889,1.7745980712611378,0.24482797053570252
ABRAND00232_0000000010,ABRAND00232,4,0.09751442690256529,54.26,-118.56,active,67,0,True,unknown,2021-10-24 00:00:00,2021-12-18 08:00:00,OGI,3.0,OGI,2021-12-18 08:00:00,False,,,1.0,0.016666666666666666,1.8721124981637032,0.25828130378515246
ABRAND00673_0000000005,ABRAND00673,1,0.08124897525561532,53.01,-115.08,active,12,0,False,unknown,2021-12-18 00:00:00,,,,,,False,,,,0.019444444444444445,1.9533614734193185,0.2694906148072259
ABRAND00346_0000000005,ABRAND00346,1,0.08084523726659779,53.11,-116.19,active,20,0,True,unknown,2021-12-10 00:00:00,2021-12-14 13:00:00,OGI,2.0,OGI,2021-12-14 13:00:00,False,,,1.0,0.022222222222222223,2.0342067106859165,0.28064422513060033
ABRAND00200_0000000006,ABRAND00200,3,0.07374118401250761,54.45,-118.76,active,25,0,False,unknown,2021-12-05 00:00:00,,,,,,False,,,,0.025,2.107947894698424,0.2908177425704406
