leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,OGI_sp_covered,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00376_0000000003,ABRAND00376,2,0.5119680980157449,53.21,-116.05,active,49,0,False,unknown,2021-11-11 00:00:00,,,,,,False,,,,0.0,0.5119680980157449,0.0649651665969794
ABRAND00802_0000000007,ABRAND00802,1,0.45076257433955885,52.5,-114.5,active,27,0,True,unknown,2021-12-03 00:00:00,2021-12-14 08:00:00,OGI,3.0,OGI,2021-12-14 08:00:00,False,,,1.0,0.0026109660574412533,0.9627306723553037,0.12216378082929073
ABRAND00552_0000000005,ABRAND00552,1,0.26375212353220956,52.69,-115.54,active,22,0,True,unknown,2021-12-08 00:00:00,2021-12-20 10:30:00,OGI,3.0,OGI,2021-12-20 10:30:00,False,,,1.0,0.005221932114882507,1.2264827958875133,0.15563207838921042
ABRAND00974_0000000010,ABRAND00974,1,0.2563652731265551,52.57,-114.06,active,41,0,True,unknown,2021-11-19 00:00:00,2021-12-20 10:30:00,OGI,1.0,OGI,2021-12-20 10:30:00,False,,,1.0,0.00783289817232376,1.4828480690140684,0.18816303635885054
ABRAND00931_0000000008,ABRAND00931,1,0.2182436971740938,52.49,-114.19,active,22,0,False,unknown,2021-12-08 00:00:00,,,,,,False,,,,0.010443864229765013,1.7010917661881622,0.2158566332853131
ABRAND00244_0000000004,ABRAND00244,2,0.17325682682664767,54.12,-118.13,active,8,0,False,unknown,2021-12-22 00:00:00,,,,,,False,,,,0.013054830287206266,1.8743485930148098,0.23784171138389226
ABRAND00171_0000000005,ABRAND00171,3,0.1398471429770774,54.42,-118.95,active,7,0,False,unknown,2021-12-23 00:00:00,,,,,,False,,,,0.01566579634464752,2.0141957359918874,0.25558733455226795
ABRAND00299_0000000005,ABRAND00299,2,0.10137980931967105,53.85,-117.08,active,110,0,False,unknown,2021-09-11 00:00:00,,,,,,False,,,1.0,0.018276762402088774,2.1155755453115583,0.2684517224458665
ABRAND00809_0000000010,ABRAND00809,1,0.09731831253797853,52.33,-114.47,active,68,0,False,unknown,2021-10-23 00:00:00,,,,,,False,,,1.0,0.020887728459530026,2.212893857849537,0.2808007348383774
ABRAND00519_0000000005,ABRAND00519,3,0.09642546839701774,52.59,-115.64,active,1,0,False,unknown,2021-12-29 00:00:00,,,,,,False,,,,0.02349869451697128,2.3093193262465546,0.2930364515615147
ABRAND00802_0000000006,ABRAND00802,1,0.09573286677131637,52.5,-114.5,active,34,0,True,unknown,2021-11-26 00:00:00,2021-12-14 08:00:00,OGI,3.0,OGI,2021-12-14 08:00:00,False,,,1.0,0.02610966057441253,2.405052193017871,0.3051842819882725
ABRAND01068_0000000008,ABRAND01068,1,0.09202072734692936,51.66,-112.62,active,73,0,False,unknown,2021-10-18 00:00:00,,,,,,False,,,1.0,0.028720626631853787,2.4970729203648006,0.31686106791622043
ABRAND01152_0000000002,ABRAND01152,5,0.09011420443969566,54.98,-110.51,active,34,0,True,unknown,2021-11-26 00:00:00,2021-12-22 13:00:00,OGI,3.0,OGI,2021-12-22 13:00:00,False,,,1.0,0.03133159268929504,2.587187124804496,0.3282959294376097
ABRAND00635_0000000005,ABRAND00635,4,0.08643997359283584,52.98,-115.2,active,76,0,True,unknown,2021-10-15 00:00:00,2021-12-18 08:00:00,OGI,1.0,OGI,2021-12-18 08:00:00,False,,,1.0,0.033942558746736295,2.673627098397332,0.3392645567932235
ABRAND00356_0000000006,ABRAND00356,2,0.07874847045751031,53.25,-116.12,active,27,0,False,unknown,2021-12-03 00:00:00,,,,,,False,,,,0.03655352480417755,2.752375568854842,0.349257186260484
