datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_prop_sites_avail,OGI_cost,OGI_sites_visited,OGI_travel_time,OGI_survey_time,OGI_redund_tags,OGI_missed_leaks,OGI_sites_vis_w_leaks,OGI_eff_flags,OGI_n_tags,OGI_flags_redund1,OGI_flags_redund2,OGI_flag_wo_vent
2017-01-01,1692,6.0,6.0,6.996166484118292,8.0,6765.417530633961,7000.0,1600.0,0.0,0.0,8.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0
2017-01-02,1690,6.0,6.0,13.592552026286967,14.0,6764.017619197937,6600.0,1200.0,0.0,0.0,6.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0
2017-01-03,1690,7.0,7.0,20.18893756845564,20.0,6782.111017359903,6600.0,1200.0,0.0,0.0,6.0,0.322,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0
2017-01-04,1691,5.0,5.0,27.185104052573934,28.0,6778.555333726672,7000.0,1600.0,0.0,0.0,8.0,0.094,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
2017-01-05,1688,6.0,6.0,34.181270536692224,36.0,6780.874177832797,7000.0,1600.0,0.0,0.0,8.0,0.304,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0
2017-01-06,1686,6.0,6.0,41.377327491785316,45.0,6776.141206353549,7200.0,1800.0,0.0,0.0,9.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0
2017-01-07,1683,8.0,8.0,47.77382256297919,50.0,6786.25177445428,6400.0,1000.0,0.0,0.0,5.0,0.906,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
2017-01-08,1686,9.0,9.0,54.570098576122675,57.0,6780.119927346063,6800.0,1400.0,0.0,0.0,7.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
2017-01-09,1688,8.0,8.0,61.96604600219059,67.0,6759.4868417695725,7400.0,2000.0,0.0,0.0,9.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0
2017-01-10,1686,5.0,5.0,68.56243154435926,73.0,6744.671135045201,6600.0,1200.0,0.0,0.0,4.0,0.246,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0
2017-01-11,1685,2.0,2.0,75.55859802847755,81.0,6741.818450870393,7000.0,1600.0,0.0,0.0,7.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0
2017-01-12,1679,10.0,10.0,83.55421686746988,94.0,6737.587245241375,8000.0,2600.0,0.0,0.0,12.0,0.772,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0
2017-01-13,1676,2.0,2.0,90.35049288061336,101.0,6628.534786116702,6800.0,1400.0,0.0,0.0,6.0,0.076,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0
2017-01-14,1671,8.0,8.0,97.14676889375686,108.0,6632.607997421461,6800.0,1400.0,0.0,0.0,7.0,0.076,5400.0,9.0,360.0,1080.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,0.0
2017-01-15,1672,7.0,7.0,104.34282584884994,117.0,6588.085641057294,7200.0,1800.0,0.0,0.0,7.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0
2017-01-16,1670,4.0,4.0,110.93921139101862,123.0,6589.716770915661,6600.0,1200.0,0.0,0.0,6.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-01-17,1668,7.0,7.0,119.7343921139102,140.0,6522.953673432108,8800.0,3400.0,0.0,0.0,9.0,0.076,5400.0,9.0,360.0,1080.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0
2017-01-18,1658,7.0,7.0,127.73001095290252,153.0,6469.844215707986,8000.0,2600.0,0.0,0.0,6.0,0.076,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0
2017-01-19,1652,6.0,6.0,135.72562979189487,166.0,6429.301561347938,8000.0,2600.0,0.0,0.0,5.0,0.924,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0
2017-01-20,1645,4.0,4.0,144.3209200438116,182.0,6399.1726446619405,8600.0,3200.0,0.0,0.0,12.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0
2017-01-21,1633,5.0,5.0,151.5169769989047,191.0,6401.514994802523,7200.0,1800.0,0.0,0.0,2.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-22,1629,4.0,4.0,159.31270536692224,203.0,6330.56921036131,7800.0,2400.0,0.0,0.0,2.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-23,1621,7.0,7.0,165.70920043811608,208.0,6314.786803873906,6400.0,1000.0,0.0,0.0,1.0,0.076,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0
2017-01-24,1623,7.0,7.0,173.70481927710844,221.0,6391.727522610532,8000.0,2600.0,0.0,0.0,11.0,0.228,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0
2017-01-25,1617,7.0,7.0,181.30065717415113,232.0,6331.996587996106,7600.0,2200.0,0.0,0.0,3.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0
2017-01-26,1613,8.0,8.0,190.09583789704274,249.0,6232.608272662406,8800.0,3400.0,0.0,0.0,6.0,0.678,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
2017-01-27,1604,7.0,7.0,197.69167579408543,260.0,6176.74007871817,7600.0,2200.0,0.0,0.0,5.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0
2017-01-28,1600,6.0,6.0,205.68729463307776,273.0,6137.284307900754,8000.0,2600.0,0.0,0.0,6.0,0.982,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0
2017-01-29,1593,4.0,4.0,213.4830230010953,285.0,6046.320360159551,7800.0,2400.0,0.0,0.0,4.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0
2017-01-30,1585,12.0,12.0,222.87787513691129,305.0,5914.763738545792,9400.0,4000.0,0.0,0.0,9.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0
2017-01-31,1577,7.0,7.0,232.8723986856517,328.0,5709.08148640962,10000.0,4600.0,0.0,0.0,9.0,0.924,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2017-02-01,1561,3.0,3.0,240.2683461117196,338.0,5671.07484612126,7400.0,2000.0,0.0,0.0,5.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0
2017-02-02,1554,9.0,9.0,250.26286966045998,361.0,5602.302184205852,10000.0,4600.0,0.0,0.0,14.0,0.322,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0
2017-02-03,1540,4.0,4.0,257.8587075575027,372.0,5548.273501337113,7600.0,2200.0,0.0,0.0,6.0,0.322,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0
2017-02-04,1533,6.0,6.0,266.05421686746985,386.0,5359.283987401578,8200.0,2800.0,0.0,0.0,5.0,0.678,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,15.0,0.0,0.0,0.0
2017-02-05,1525,9.0,9.0,273.6500547645126,397.0,5304.868645321589,7600.0,2200.0,0.0,0.0,4.0,0.076,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2017-02-06,1523,4.0,4.0,281.44578313253015,409.0,5260.955605554903,7800.0,2400.0,0.0,0.0,9.0,0.982,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0
