leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,OGI_sp_covered,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00569_0000000030,ABRAND00569,4,2.536884087081516,52.79,-115.47,active,13,0,False,unknown,2021-12-17 00:00:00,,,,,,False,,,,0.0,2.536884087081516,0.0711773213303367
ABRAND00864_0000000031,ABRAND00864,1,0.6664902540670445,53.07,-114.33,active,4,0,False,unknown,2021-12-26 00:00:00,,,,,,False,,,,0.0007974481658692185,3.2033743411485602,0.08987702906189592
ABRAND00504_0000000034,ABRAND00504,2,0.5668633900130969,53.28,-115.7,active,28,0,True,unknown,2021-12-02 00:00:00,2021-12-17 13:00:00,OGI,1.0,OGI,2021-12-17 13:00:00,False,,,1.0,0.001594896331738437,3.7702377311616573,0.10578150726286219
ABRAND00308_0000000029,ABRAND00308,2,0.5312394485599923,53.24,-116.45,active,59,0,False,unknown,2021-11-01 00:00:00,,,,,,False,,,0.0,0.0023923444976076554,4.301477179721649,0.12068648503699667
ABRAND00836_0000000021,ABRAND00836,1,0.47959357656590773,52.38,-114.4,active,8,0,False,unknown,2021-12-22 00:00:00,,,,,,False,,,,0.003189792663476874,4.781070756287557,0.13414243530332043
ABRAND00860_0000000027,ABRAND00860,1,0.47755444299267924,52.4,-114.34,active,0,0,False,unknown,2021-12-30 00:00:00,,,,,,False,,,,0.003987240829346092,5.258625199280236,0.14754117362751556
ABRAND00725_0000000031,ABRAND00725,5,0.39814030352745544,52.14,-114.82,active,101,0,True,unknown,2021-09-20 00:00:00,2021-12-17 13:00:00,OGI,3.0,OGI,2021-12-17 13:00:00,False,,,1.0,0.004784688995215311,5.6567655028076915,0.15871179055204868
ABRAND00523_0000000027,ABRAND00523,2,0.3956723587535431,52.84,-115.63,active,75,0,True,unknown,2021-10-16 00:00:00,2021-12-23 10:30:00,OGI,1.0,OGI,2021-12-23 10:30:00,False,,,1.0,0.005582137161084529,6.052437861561234,0.1698131643845963
ABRAND00247_0000000035,ABRAND00247,2,0.39517493503447987,54.21,-118.0,active,74,0,True,unknown,2021-10-17 00:00:00,2021-12-15 13:00:00,OGI,3.0,OGI,2021-12-15 13:00:00,False,,,1.0,0.006379585326953748,6.447612796595714,0.18090058200681905
ABRAND00292_0000000025,ABRAND00292,5,0.37703778977670444,53.97,-117.25,active,179,0,False,unknown,2021-07-04 00:00:00,,,,,,False,,,0.0,0.007177033492822967,6.824650586372418,0.19147912599835384
