datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_prop_sites_avail,OGI_cost,OGI_sites_visited,OGI_travel_time,OGI_survey_time,OGI_redund_tags,OGI_missed_leaks,OGI_sites_vis_w_leaks,OGI_eff_flags,OGI_n_tags,OGI_flags_redund1,OGI_flags_redund2,OGI_flag_wo_vent
2017-01-01,1595,15.0,15.0,6.996166484118292,8.0,7164.351444654892,7000.0,1600.0,0.0,0.0,8.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0
2017-01-02,1602,3.0,3.0,13.992332968236584,16.0,7153.305939120917,7000.0,1600.0,0.0,0.0,8.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0
2017-01-03,1597,7.0,7.0,19.989047097480835,19.0,7170.650760096873,6000.0,600.0,0.0,0.0,3.0,0.33,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0
2017-01-04,1601,11.0,11.0,26.185651697699893,23.0,7195.5188791859555,6200.0,800.0,0.0,0.0,3.0,0.104,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
2017-01-05,1608,4.0,4.0,32.782037239868565,29.0,7206.630005021184,6600.0,1200.0,0.0,0.0,6.0,0.31,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0
2017-01-06,1606,8.0,8.0,40.57776560788609,41.0,7197.611688330116,7800.0,2400.0,0.0,0.0,12.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2017-01-07,1602,5.0,5.0,46.77437020810515,45.0,7201.425033159901,6200.0,800.0,0.0,0.0,4.0,0.896,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0
2017-01-08,1603,5.0,5.0,53.57064622124864,52.0,7216.97145863976,6800.0,1400.0,0.0,0.0,7.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0
2017-01-09,1601,4.0,4.0,60.56681270536692,60.0,7216.336950007613,7000.0,1600.0,0.0,0.0,7.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
2017-01-10,1597,6.0,6.0,66.56352683461117,63.0,7216.149694828679,6000.0,600.0,0.0,0.0,2.0,0.246,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0
2017-01-11,1600,6.0,6.0,72.76013143483023,67.0,7261.34252608358,6200.0,800.0,0.0,0.0,3.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0
2017-01-12,1602,9.0,9.0,79.95618838992334,76.0,7203.667949508852,7200.0,1800.0,0.0,0.0,8.0,0.774,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0
2017-01-13,1602,9.0,9.0,86.3526834611172,81.0,7196.393190997219,6400.0,1000.0,0.0,0.0,4.0,0.084,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-14,1606,9.0,9.0,92.94906900328587,87.0,7266.354120794809,6600.0,1200.0,0.0,0.0,6.0,0.084,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0
2017-01-15,1609,8.0,8.0,99.74534501642937,94.0,7252.627936583246,6800.0,1400.0,0.0,0.0,5.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0
2017-01-16,1610,10.0,10.0,107.14129244249727,104.0,7277.465823183903,7400.0,2000.0,0.0,0.0,9.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0
2017-01-17,1610,3.0,3.0,116.33625410733845,123.0,7101.691947316441,9200.0,3800.0,0.0,0.0,6.0,0.084,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0
2017-01-18,1594,7.0,7.0,124.5317634173056,137.0,6997.09190063762,8200.0,2800.0,0.0,0.0,5.0,0.084,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0
2017-01-19,1587,9.0,9.0,131.7278203723987,146.0,6975.324003965813,7200.0,1800.0,0.0,0.0,2.0,0.918,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0
2017-01-20,1587,3.0,3.0,140.52300109529025,163.0,6892.916735273429,8800.0,3400.0,0.0,0.0,13.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0
2017-01-21,1573,6.0,6.0,149.3181818181818,180.0,6721.371536525699,8800.0,3400.0,0.0,0.0,7.0,0.002,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0
2017-01-22,1562,6.0,6.0,157.91347207009858,196.0,6642.628273797667,8600.0,3200.0,0.0,0.0,11.0,0.002,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0
2017-01-23,1552,3.0,3.0,166.30887185104052,211.0,6556.066103949241,8400.0,3000.0,0.0,0.0,7.0,0.084,5400.0,9.0,360.0,1080.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0
2017-01-24,1540,4.0,4.0,174.10460021905806,223.0,6547.723937416977,7800.0,2400.0,0.0,0.0,5.0,0.228,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-01-25,1532,8.0,8.0,182.10021905805039,236.0,6498.29751947868,8000.0,2600.0,0.0,0.0,7.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0
2017-01-26,1527,3.0,3.0,190.09583789704274,249.0,6409.985340078549,8000.0,2600.0,0.0,0.0,6.0,0.672,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0
2017-01-27,1517,8.0,8.0,197.69167579408543,260.0,6390.421255766036,7600.0,2200.0,0.0,0.0,5.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0
2017-01-28,1514,11.0,11.0,205.08762322015332,270.0,6286.4700472221,7400.0,2000.0,0.0,0.0,6.0,0.98,5400.0,9.0,360.0,1080.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-01-29,1515,7.0,7.0,212.28368017524645,279.0,6341.014656582223,7200.0,1800.0,0.0,0.0,5.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0
2017-01-30,1513,7.0,7.0,220.87897042716318,295.0,6150.808940509635,8600.0,3200.0,0.0,0.0,4.0,0.752,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0
2017-01-31,1504,8.0,8.0,229.07447973713036,309.0,6086.923446797352,8200.0,2800.0,0.0,0.0,6.0,0.916,5400.0,9.0,360.0,1080.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2017-02-01,1498,5.0,5.0,235.87075575027382,316.0,6050.782488250417,6800.0,1400.0,0.0,0.0,2.0,0.002,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0
2017-02-02,1496,9.0,9.0,243.86637458926612,329.0,6044.60169617804,8000.0,2600.0,0.0,0.0,8.0,0.33,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0
2017-02-03,1492,10.0,10.0,252.2617743702081,344.0,5981.224889907656,8400.0,3000.0,0.0,0.0,8.0,0.33,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0
2017-02-04,1487,6.0,6.0,259.657721796276,354.0,5904.508897444023,7400.0,2000.0,0.0,0.0,4.0,0.67,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0
2017-02-05,1483,7.0,7.0,268.05312157721795,369.0,5866.665522978486,8400.0,3000.0,0.0,0.0,7.0,0.084,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0
2017-02-06,1475,2.0,2.0,275.64895947426066,380.0,5829.679902766094,7600.0,2200.0,0.0,0.0,6.0,0.98,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0
2017-02-07,1466,10.0,10.0,283.644578313253,393.0,5789.577174783956,8000.0,2600.0,0.0,0.0,6.0,0.98,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0
2017-02-08,1463,5.0,5.0,292.8395399780942,412.0,5777.001053619373,9200.0,3800.0,0.0,0.0,6.0,0.98,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0
2017-02-09,1449,10.0,10.0,300.2354874041621,422.0,5797.112924318395,7400.0,2000.0,0.0,0.0,8.0,0.978,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0
2017-02-10,1449,7.0,7.0,308.0312157721796,434.0,5699.114620936586,7800.0,2400.0,0.0,0.0,2.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0
2017-02-11,1444,6.0,6.0,316.8263964950712,451.0,5536.071119029309,8800.0,3400.0,0.0,0.0,8.0,0.246,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0
2017-02-12,1433,5.0,5.0,324.8220153340635,464.0,5446.963905316326,8000.0,2600.0,0.0,0.0,5.0,0.754,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0
2017-02-13,1425,6.0,6.0,332.61774370208104,476.0,5421.531174141246,7800.0,2400.0,0.0,0.0,9.0,0.752,5400.0,9.0,360.0,1080.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0
2017-02-14,1419,7.0,7.0,341.013143483023,491.0,5329.08012227733,8400.0,3000.0,0.0,0.0,7.0,0.246,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0
2017-02-15,1411,7.0,7.0,348.60898138006576,502.0,5302.353142905387,7600.0,2200.0,0.0,0.0,4.0,0.084,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
2017-02-16,1407,10.0,10.0,356.0049288061336,512.0,5294.260361510221,7400.0,2000.0,0.0,0.0,8.0,1.0,5400.0,9.0,360.0,1080.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0
2017-02-17,1407,7.0,7.0,364.60021905805036,528.0,5253.648478861375,8600.0,3200.0,0.0,0.0,10.0,0.0,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0
2017-02-18,1398,8.0,8.0,372.9956188389923,543.0,5196.395295910037,8400.0,3000.0,0.0,0.0,7.0,0.916,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0
2017-02-19,1391,4.0,4.0,381.7907995618839,560.0,5052.501317085426,8800.0,3400.0,0.0,0.0,6.0,0.978,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0
2017-02-20,1378,9.0,9.0,389.7864184008762,573.0,4964.767006242259,8000.0,2600.0,0.0,0.0,4.0,0.978,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0
2017-02-21,1374,8.0,8.0,397.5821467688937,585.0,4934.795184618807,7800.0,2400.0,0.0,0.0,4.0,0.248,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0
2017-02-22,1370,7.0,7.0,405.3778751369113,597.0,4878.324424423009,7800.0,2400.0,0.0,0.0,3.0,0.226,5400.0,9.0,360.0,1080.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0
2017-02-23,1365,4.0,4.0,413.17360350492885,609.0,4760.099115742973,7800.0,2400.0,0.0,0.0,5.0,0.084,5400.0,9.0,360.0,1080.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0
2017-02-24,1357,4.0,4.0,421.9687842278204,626.0,4625.286010754818,8800.0,3400.0,0.0,0.0,6.0,0.31,5400.0,9.0,360.0,1080.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0
2017-02-25,1344,7.0,7.0,426.9660460021906,636.0,4797.307574055254,5000.0,2000.0,0.0,0.0,4.0,0.998,3000.0,5.0,210.0,600.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
2017-02-26,1341,10.0,10.0,429.3647316538883,648.0,4821.262380359304,2400.0,2400.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,1339,13.0,13.0,432.1631982475356,662.0,4728.284098105874,2800.0,2800.0,0.0,0.0,4.0,0.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
