datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,1566,15.0,15.0,2.7984665936473165,14.0,7067.982969808474,2800.0,2800.0,0.0,0.0,14.0
2017-01-02,1567,24.0,24.0,5.397042716319825,27.0,7159.436382271974,2600.0,2600.0,0.0,0.0,13.0
2017-01-03,1578,22.0,22.0,7.595837897042716,38.0,7246.477172798325,2200.0,2200.0,0.0,0.0,11.0
2017-01-04,1589,14.0,14.0,10.194414019715225,51.0,7231.404451434479,2600.0,2600.0,0.0,0.0,13.0
2017-01-05,1590,19.0,19.0,12.193318729463307,61.0,7377.125589404956,2000.0,2000.0,0.0,0.0,10.0
2017-01-06,1599,12.0,12.0,14.392113910186199,72.0,7351.154491797858,2200.0,2200.0,0.0,0.0,11.0
2017-01-07,1600,15.0,15.0,17.390470974808323,87.0,7351.052151110607,3000.0,3000.0,0.0,0.0,15.0
2017-01-08,1600,11.0,11.0,20.18893756845564,101.0,7329.283705278578,2800.0,2800.0,0.0,0.0,14.0
2017-01-09,1597,12.0,12.0,22.58762322015334,113.0,7322.718355980847,2400.0,2400.0,0.0,0.0,12.0
2017-01-10,1597,9.0,9.0,24.986308871851044,125.0,7231.038926707735,2400.0,2400.0,0.0,0.0,12.0
2017-01-11,1594,13.0,13.0,27.185104052573934,136.0,7275.592200419203,2200.0,2200.0,0.0,0.0,11.0
2017-01-12,1596,14.0,14.0,30.383351588170864,152.0,7283.164395219656,3200.0,3200.0,0.0,0.0,16.0
2017-01-13,1594,18.0,18.0,34.78094194961665,174.0,7071.115372725741,4400.0,4400.0,0.0,0.0,22.0
2017-01-14,1590,13.0,13.0,36.57995618838992,183.0,7124.466176364154,1800.0,1800.0,0.0,0.0,9.0
2017-01-15,1594,10.0,10.0,38.77875136911282,194.0,7117.389288444513,2200.0,2200.0,0.0,0.0,11.0
2017-01-16,1593,6.0,6.0,42.77656078860898,214.0,7052.652765714741,4000.0,4000.0,0.0,0.0,20.0
2017-01-17,1579,11.0,11.0,45.97480832420592,230.0,7029.364610500314,3200.0,3200.0,0.0,0.0,16.0
2017-01-18,1574,11.0,11.0,47.973713033954,240.0,7094.588537323251,2000.0,2000.0,0.0,0.0,10.0
2017-01-19,1575,7.0,7.0,50.5722891566265,253.0,7090.544273409355,2600.0,2600.0,0.0,0.0,13.0
2017-01-20,1569,12.0,12.0,52.97097480832421,265.0,7101.111496805143,2400.0,2400.0,0.0,0.0,12.0
2017-01-21,1569,10.0,10.0,55.969331872946334,280.0,7067.617486347124,3000.0,3000.0,0.0,0.0,15.0
2017-01-22,1564,11.0,11.0,58.76779846659364,294.0,7083.323195251063,2800.0,2800.0,0.0,0.0,14.0
2017-01-23,1561,14.0,14.0,60.56681270536692,303.0,7112.60671783656,1800.0,1800.0,0.0,0.0,9.0
2017-01-24,1566,9.0,9.0,62.365826944140196,312.0,7172.805108514443,1800.0,1800.0,0.0,0.0,9.0
2017-01-25,1566,12.0,12.0,64.36473165388828,322.0,7199.2842997694615,2000.0,2000.0,0.0,0.0,10.0
2017-01-26,1568,15.0,15.0,67.16319824753559,336.0,7194.992684255012,2800.0,2800.0,0.0,0.0,14.0
2017-01-27,1569,12.0,12.0,69.36199342825849,347.0,7228.142328666921,2200.0,2200.0,0.0,0.0,11.0
2017-01-28,1570,9.0,9.0,70.76122672508214,354.0,7279.331270525494,1400.0,1400.0,0.0,0.0,7.0
2017-01-29,1572,14.0,14.0,74.1593647316539,371.0,7183.769987000669,3400.0,3400.0,0.0,0.0,17.0
2017-01-30,1569,14.0,14.0,76.55805038335158,383.0,7218.68662107692,2400.0,2400.0,0.0,0.0,12.0
2017-01-31,1571,16.0,16.0,78.35706462212485,392.0,7216.7110390084445,1800.0,1800.0,0.0,0.0,9.0
2017-02-01,1578,12.0,12.0,81.15553121577219,406.0,7206.621733535748,2800.0,2800.0,0.0,0.0,14.0
2017-02-02,1576,10.0,10.0,83.55421686746988,418.0,7196.44402517661,2400.0,2400.0,0.0,0.0,12.0
2017-02-03,1574,17.0,17.0,86.95235487404162,435.0,7288.708303255476,3400.0,3400.0,0.0,0.0,17.0
2017-02-04,1574,15.0,15.0,90.15060240963857,451.0,7307.029345760573,3200.0,3200.0,0.0,0.0,16.0
2017-02-05,1573,16.0,16.0,92.74917853231105,464.0,7276.071764405503,2600.0,2600.0,0.0,0.0,13.0
2017-02-06,1576,19.0,19.0,94.94797371303395,475.0,7297.224268639601,2200.0,2200.0,0.0,0.0,11.0
2017-02-07,1584,17.0,17.0,97.74644030668127,489.0,7258.7693106110855,2800.0,2800.0,0.0,0.0,14.0
2017-02-08,1587,18.0,18.0,99.54545454545455,498.0,7239.162835877985,1800.0,1800.0,0.0,0.0,9.0
2017-02-09,1596,17.0,17.0,101.74424972617744,509.0,7253.974186308907,2200.0,2200.0,0.0,0.0,11.0
2017-02-10,1602,20.0,20.0,104.14293537787515,521.0,7279.843683959442,2400.0,2400.0,0.0,0.0,12.0
2017-02-11,1610,10.0,10.0,108.1407447973713,541.0,7260.552956683644,4000.0,4000.0,0.0,0.0,20.0
2017-02-12,1600,5.0,5.0,110.3395399780942,552.0,7250.934167230167,2200.0,2200.0,0.0,0.0,11.0
2017-02-13,1594,16.0,16.0,113.13800657174151,566.0,7287.7353754783,2800.0,2800.0,0.0,0.0,14.0
2017-02-14,1596,12.0,12.0,116.13636363636363,581.0,7476.148873144586,3000.0,3000.0,0.0,0.0,15.0
2017-02-15,1593,7.0,7.0,118.53504928806133,593.0,7447.724493787168,2400.0,2400.0,0.0,0.0,12.0
2017-02-16,1588,12.0,12.0,121.93318729463306,610.0,7355.906922748958,3400.0,3400.0,0.0,0.0,17.0
2017-02-17,1583,11.0,11.0,124.93154435925523,625.0,7318.338778041335,3000.0,3000.0,0.0,0.0,15.0
2017-02-18,1579,16.0,16.0,127.92990142387733,640.0,7367.112104051927,3000.0,3000.0,0.0,0.0,15.0
2017-02-19,1580,15.0,15.0,130.92825848849944,655.0,7194.855164057064,3000.0,3000.0,0.0,0.0,15.0
2017-02-20,1580,17.0,17.0,133.52683461117195,668.0,7205.586566980263,2600.0,2600.0,0.0,0.0,13.0
2017-02-21,1584,9.0,9.0,136.32530120481928,682.0,7193.670644931313,2800.0,2800.0,0.0,0.0,14.0
2017-02-22,1579,13.0,13.0,138.52409638554215,693.0,7210.920323114436,2200.0,2200.0,0.0,0.0,11.0
2017-02-23,1581,17.0,17.0,141.12267250821466,706.0,7232.228717898109,2600.0,2600.0,0.0,0.0,13.0
2017-02-24,1585,13.0,13.0,143.12157721796277,716.0,7227.196235576896,2000.0,2000.0,0.0,0.0,10.0
2017-02-25,1588,9.0,9.0,145.1204819277108,726.0,7154.083192451147,2000.0,2000.0,0.0,0.0,10.0
2017-02-26,1587,11.0,11.0,147.91894852135817,740.0,7180.934413675933,2800.0,2800.0,0.0,0.0,14.0
2017-02-27,1584,20.0,20.0,150.31763417305584,752.0,7102.231623902866,2400.0,2400.0,0.0,0.0,12.0
2017-02-28,1592,9.0,9.0,153.11610076670317,766.0,7073.202466914409,2800.0,2800.0,0.0,0.0,14.0
2017-03-01,1587,8.0,8.0,156.91401971522453,785.0,6796.592752639368,3800.0,3800.0,0.0,0.0,19.0
2017-03-02,1576,15.0,15.0,159.71248630887186,799.0,6837.809024772562,2800.0,2800.0,0.0,0.0,14.0
2017-03-03,1577,22.0,22.0,161.71139101861993,809.0,6832.614660259269,2000.0,2000.0,0.0,0.0,10.0
2017-03-04,1589,13.0,13.0,164.70974808324206,824.0,6838.424388826211,3000.0,3000.0,0.0,0.0,15.0
2017-03-05,1587,19.0,19.0,167.10843373493975,836.0,6859.691781290337,2400.0,2400.0,0.0,0.0,12.0
2017-03-06,1594,18.0,18.0,170.9063526834611,855.0,6851.318483684384,3800.0,3800.0,0.0,0.0,19.0
2017-03-07,1593,17.0,17.0,172.90525739320918,865.0,6889.705253308333,2000.0,2000.0,0.0,0.0,10.0
2017-03-08,1600,17.0,17.0,175.5038335158817,878.0,6831.218501348143,2600.0,2600.0,0.0,0.0,13.0
2017-03-09,1604,6.0,6.0,177.7026286966046,889.0,6827.541466188453,2200.0,2200.0,0.0,0.0,11.0
2017-03-10,1599,11.0,11.0,181.10076670317633,906.0,6804.800913694786,3400.0,3400.0,0.0,0.0,17.0
2017-03-11,1593,11.0,11.0,184.0991237677985,921.0,6799.17597529779,3000.0,3000.0,0.0,0.0,15.0
2017-03-12,1589,20.0,20.0,185.89813800657174,930.0,6819.987042373915,1800.0,1800.0,0.0,0.0,9.0
2017-03-13,1600,17.0,17.0,188.69660460021905,944.0,6829.512741449964,2800.0,2800.0,0.0,0.0,14.0
