datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,1639,12.0,12.0,3.5980284775465496,18.0,7747.940373622082,3600.0,3600.0,0.0,0.0,18.0
2017-01-02,1633,14.0,14.0,6.196604600219058,31.0,7634.337328518877,2600.0,2600.0,0.0,0.0,13.0
2017-01-03,1634,16.0,16.0,9.594742606790799,48.0,7451.836656812749,3400.0,3400.0,0.0,0.0,17.0
2017-01-04,1633,23.0,23.0,12.193318729463307,61.0,7489.076473229899,2600.0,2600.0,0.0,0.0,13.0
2017-01-05,1643,16.0,16.0,13.592552026286967,68.0,7572.107623127125,1400.0,1400.0,0.0,0.0,7.0
2017-01-06,1652,8.0,8.0,16.590909090909093,83.0,7507.983500812186,3000.0,3000.0,0.0,0.0,15.0
2017-01-07,1645,9.0,9.0,19.589266155531213,98.0,7482.716298124195,3000.0,3000.0,0.0,0.0,15.0
2017-01-08,1639,11.0,11.0,21.5881708652793,108.0,7471.759844984456,2000.0,2000.0,0.0,0.0,10.0
2017-01-09,1640,14.0,14.0,22.387732749178532,112.0,7478.0598228972385,800.0,800.0,0.0,0.0,4.0
2017-01-10,1650,12.0,12.0,24.386637458926614,122.0,7483.491919443078,2000.0,2000.0,0.0,0.0,10.0
2017-01-11,1652,11.0,11.0,27.984665936473167,140.0,7361.7503387968745,3600.0,3600.0,0.0,0.0,18.0
2017-01-12,1645,11.0,11.0,31.382803943044905,157.0,7420.203283000526,3400.0,3400.0,0.0,0.0,17.0
2017-01-13,1639,16.0,16.0,33.581599123767795,168.0,7401.543268003079,2200.0,2200.0,0.0,0.0,11.0
2017-01-14,1644,11.0,11.0,35.580503833515884,178.0,7295.5300584967945,2000.0,2000.0,0.0,0.0,10.0
2017-01-15,1645,6.0,6.0,37.57940854326396,188.0,7285.532430277127,2000.0,2000.0,0.0,0.0,10.0
2017-01-16,1641,13.0,13.0,39.57831325301205,198.0,7325.001739764346,2000.0,2000.0,0.0,0.0,10.0
2017-01-17,1644,17.0,17.0,41.57721796276013,208.0,7329.512755916468,2000.0,2000.0,0.0,0.0,10.0
2017-01-18,1651,15.0,15.0,43.57612267250822,218.0,7349.541129330402,2000.0,2000.0,0.0,0.0,10.0
2017-01-19,1656,14.0,14.0,46.97426067907996,235.0,7240.2981538718905,3400.0,3400.0,0.0,0.0,17.0
2017-01-20,1653,12.0,12.0,50.5722891566265,253.0,7132.635596597527,3600.0,3600.0,0.0,0.0,18.0
2017-01-21,1647,9.0,9.0,53.77053669222344,269.0,7137.651992445333,3200.0,3200.0,0.0,0.0,16.0
2017-01-22,1640,8.0,8.0,55.969331872946334,280.0,7057.249475160559,2200.0,2200.0,0.0,0.0,11.0
2017-01-23,1637,11.0,11.0,58.36801752464403,292.0,7035.955426462165,2400.0,2400.0,0.0,0.0,12.0
2017-01-24,1636,21.0,21.0,60.76670317634173,304.0,7074.37609888598,2400.0,2400.0,0.0,0.0,12.0
2017-01-25,1645,17.0,17.0,62.96549835706462,315.0,7118.647947115224,2200.0,2200.0,0.0,0.0,11.0
2017-01-26,1651,11.0,11.0,65.96385542168674,330.0,7134.390911149366,3000.0,3000.0,0.0,0.0,15.0
2017-01-27,1647,14.0,14.0,68.56243154435926,343.0,7108.50816787428,2600.0,2600.0,0.0,0.0,13.0
2017-01-28,1648,19.0,19.0,70.56133625410733,353.0,7124.5546907611615,2000.0,2000.0,0.0,0.0,10.0
2017-01-29,1657,15.0,15.0,73.75958378970428,369.0,7117.799076847638,3200.0,3200.0,0.0,0.0,16.0
2017-01-30,1656,9.0,9.0,76.55805038335158,383.0,7128.209078412415,2800.0,2800.0,0.0,0.0,14.0
2017-01-31,1651,11.0,11.0,79.3565169769989,397.0,7104.74020202398,2800.0,2800.0,0.0,0.0,14.0
2017-02-01,1648,11.0,11.0,81.95509309967142,410.0,7108.47044326201,2600.0,2600.0,0.0,0.0,13.0
2017-02-02,1646,8.0,8.0,85.15334063526834,426.0,7088.313009340107,3200.0,3200.0,0.0,0.0,16.0
2017-02-03,1638,14.0,14.0,87.35213581599125,437.0,7028.19647355156,2200.0,2200.0,0.0,0.0,11.0
2017-02-04,1641,11.0,11.0,90.15060240963857,451.0,7018.269333517196,2800.0,2800.0,0.0,0.0,14.0
2017-02-05,1638,18.0,18.0,92.94906900328587,465.0,7011.542951024942,2800.0,2800.0,0.0,0.0,14.0
2017-02-06,1642,12.0,12.0,96.1473165388828,481.0,7007.186039142941,3200.0,3200.0,0.0,0.0,16.0
2017-02-07,1638,11.0,11.0,98.5460021905805,493.0,7015.555873831732,2400.0,2400.0,0.0,0.0,12.0
2017-02-08,1637,8.0,8.0,101.74424972617744,509.0,6996.554600230999,3200.0,3200.0,0.0,0.0,16.0
2017-02-09,1629,21.0,21.0,106.34173055859803,532.0,7031.23179319134,4600.0,4600.0,0.0,0.0,23.0
2017-02-10,1627,18.0,18.0,108.94030668127054,545.0,7001.847254227048,2600.0,2600.0,0.0,0.0,13.0
2017-02-11,1632,16.0,16.0,111.73877327491786,559.0,6957.806658399148,2800.0,2800.0,0.0,0.0,14.0
2017-02-12,1634,16.0,16.0,116.13636363636363,581.0,6900.646184574106,4400.0,4400.0,0.0,0.0,22.0
2017-02-13,1628,11.0,11.0,118.73493975903615,594.0,6855.852076492876,2600.0,2600.0,0.0,0.0,13.0
2017-02-14,1626,11.0,11.0,120.1341730558598,601.0,6903.259132731814,1400.0,1400.0,0.0,0.0,7.0
2017-02-15,1630,15.0,15.0,122.33296823658269,612.0,7000.371774632238,2200.0,2200.0,0.0,0.0,11.0
2017-02-16,1634,24.0,24.0,124.5317634173056,623.0,7029.533759066745,2200.0,2200.0,0.0,0.0,11.0
2017-02-17,1647,7.0,7.0,127.13033953997811,636.0,7020.035049562964,2600.0,2600.0,0.0,0.0,13.0
2017-02-18,1641,17.0,17.0,129.92880613362541,650.0,7017.259417181096,2800.0,2800.0,0.0,0.0,14.0
2017-02-19,1644,13.0,13.0,133.92661555312156,670.0,6995.742553711322,4000.0,4000.0,0.0,0.0,20.0
2017-02-20,1637,15.0,15.0,136.12541073384446,681.0,6964.7687154294545,2200.0,2200.0,0.0,0.0,11.0
