datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,1671,15.0,15.0,3.5980284775465496,18.0,6572.642888112389,3600.0,3600.0,0.0,0.0,18.0
2017-01-02,1668,16.0,16.0,5.397042716319825,27.0,6570.663263920336,1800.0,1800.0,0.0,0.0,9.0
2017-01-03,1675,12.0,12.0,8.395399780941949,42.0,6536.977676698284,3000.0,3000.0,0.0,0.0,15.0
2017-01-04,1672,19.0,19.0,10.993975903614457,55.0,6565.318530053624,2600.0,2600.0,0.0,0.0,13.0
2017-01-05,1678,11.0,11.0,13.39266155531216,67.0,6560.714443441467,2400.0,2400.0,0.0,0.0,12.0
2017-01-06,1677,15.0,15.0,17.99014238773275,90.0,6578.247267467113,4600.0,4600.0,0.0,0.0,23.0
2017-01-07,1669,15.0,15.0,20.988499452354876,105.0,6548.219714289799,3000.0,3000.0,0.0,0.0,15.0
2017-01-08,1669,15.0,15.0,23.387185104052573,117.0,6570.3654415043075,2400.0,2400.0,0.0,0.0,12.0
2017-01-09,1672,9.0,9.0,25.785870755750274,129.0,6538.875905687491,2400.0,2400.0,0.0,0.0,12.0
2017-01-10,1669,16.0,16.0,27.58488499452355,138.0,6561.703514776418,1800.0,1800.0,0.0,0.0,9.0
2017-01-11,1676,13.0,13.0,30.18346111719606,151.0,6597.301144984437,2600.0,2600.0,0.0,0.0,13.0
2017-01-12,1676,15.0,15.0,32.58214676889375,163.0,6637.603556046768,2400.0,2400.0,0.0,0.0,12.0
2017-01-13,1679,17.0,17.0,34.58105147864184,173.0,6620.847983077164,2000.0,2000.0,0.0,0.0,10.0
2017-01-14,1686,20.0,20.0,36.77984665936473,184.0,6641.646097999568,2200.0,2200.0,0.0,0.0,11.0
2017-01-15,1695,13.0,13.0,41.177437020810515,206.0,6706.142835095913,4400.0,4400.0,0.0,0.0,22.0
2017-01-16,1686,10.0,10.0,44.57557502738226,223.0,6678.723702115455,3400.0,3400.0,0.0,0.0,17.0
2017-01-17,1679,14.0,14.0,47.57393209200438,238.0,6677.221005344539,3000.0,3000.0,0.0,0.0,15.0
2017-01-18,1678,10.0,10.0,50.77217962760132,254.0,6641.463431419873,3200.0,3200.0,0.0,0.0,16.0
2017-01-19,1672,13.0,13.0,54.37020810514787,272.0,6647.449603998679,3600.0,3600.0,0.0,0.0,18.0
2017-01-20,1667,12.0,12.0,58.56790799561883,293.0,6649.045064043784,4200.0,4200.0,0.0,0.0,21.0
2017-01-21,1658,11.0,11.0,61.96604600219059,310.0,6646.086706224677,3400.0,3400.0,0.0,0.0,17.0
2017-01-22,1652,20.0,20.0,65.36418400876232,327.0,6731.050902516232,3400.0,3400.0,0.0,0.0,17.0
2017-01-23,1655,11.0,11.0,67.96276013143483,340.0,6745.525535727972,2600.0,2600.0,0.0,0.0,13.0
2017-01-24,1653,9.0,9.0,71.56078860898138,358.0,6781.576673572147,3600.0,3600.0,0.0,0.0,18.0
2017-01-25,1644,11.0,11.0,73.75958378970428,369.0,6789.9572288190375,2200.0,2200.0,0.0,0.0,11.0
2017-01-26,1644,13.0,13.0,76.55805038335158,383.0,6774.642642313758,2800.0,2800.0,0.0,0.0,14.0
2017-01-27,1643,17.0,17.0,79.95618838992334,400.0,6721.172648709484,3400.0,3400.0,0.0,0.0,17.0
2017-01-28,1643,12.0,12.0,82.75465498357063,414.0,6734.925213244419,2800.0,2800.0,0.0,0.0,14.0
2017-01-29,1641,13.0,13.0,85.55312157721796,428.0,6741.72233417397,2800.0,2800.0,0.0,0.0,14.0
2017-01-30,1640,18.0,18.0,89.35104052573932,447.0,6743.7172508204685,3800.0,3800.0,0.0,0.0,19.0
2017-01-31,1639,16.0,16.0,92.54928806133624,463.0,6755.215007683412,3200.0,3200.0,0.0,0.0,16.0
2017-02-01,1639,13.0,13.0,95.74753559693319,479.0,6840.162346158542,3200.0,3200.0,0.0,0.0,16.0
2017-02-02,1636,16.0,16.0,97.94633077765607,490.0,6882.036741902993,2200.0,2200.0,0.0,0.0,11.0
2017-02-03,1641,13.0,13.0,99.94523548740418,500.0,6904.292987033723,2000.0,2000.0,0.0,0.0,10.0
2017-02-04,1644,19.0,19.0,102.34392113910185,512.0,6947.914123133308,2400.0,2400.0,0.0,0.0,12.0
2017-02-05,1651,16.0,16.0,103.74315443592552,519.0,7087.517997823336,1400.0,1400.0,0.0,0.0,7.0
2017-02-06,1660,15.0,15.0,107.34118291347208,537.0,7119.372432098471,3600.0,3600.0,0.0,0.0,18.0
2017-02-07,1657,10.0,10.0,109.9397590361446,550.0,7149.605856570361,2600.0,2600.0,0.0,0.0,13.0
2017-02-08,1654,17.0,17.0,112.13855421686748,561.0,7154.264623886584,2200.0,2200.0,0.0,0.0,11.0
2017-02-09,1660,9.0,9.0,115.13691128148959,576.0,7084.519793740486,3000.0,3000.0,0.0,0.0,15.0
2017-02-10,1654,15.0,15.0,117.33570646221247,587.0,7119.344207567336,2200.0,2200.0,0.0,0.0,11.0
2017-02-11,1658,7.0,7.0,119.33461117196057,597.0,7184.974809237668,2000.0,2000.0,0.0,0.0,10.0
2017-02-12,1655,18.0,18.0,121.93318729463306,610.0,7187.820148669247,2600.0,2600.0,0.0,0.0,13.0
2017-02-13,1660,11.0,11.0,125.13143483022999,626.0,7177.513015922583,3200.0,3200.0,0.0,0.0,16.0
2017-02-14,1655,17.0,17.0,126.53066812705367,633.0,7194.995640548134,1400.0,1400.0,0.0,0.0,7.0
2017-02-15,1665,15.0,15.0,130.1286966046002,651.0,7191.91669472286,3600.0,3600.0,0.0,0.0,18.0
2017-02-16,1662,18.0,18.0,133.52683461117195,668.0,7202.769189456932,3400.0,3400.0,0.0,0.0,17.0
