datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,503,1.0,1.0,0.1998904709748083,1.0,1612.307252614257,200.0,200.0,0.0,0.0,1.0
2017-01-02,503,0.0,0.0,0.3997809419496166,2.0,1612.1501283390355,200.0,200.0,0.0,0.0,1.0
2017-01-03,502,0.0,0.0,0.5996714129244249,3.0,1611.3408779952197,200.0,200.0,0.0,0.0,1.0
2017-01-04,501,1.0,1.0,0.9994523548740416,5.0,1609.986517971197,400.0,400.0,0.0,0.0,2.0
2017-01-05,500,1.0,1.0,0.9994523548740416,5.0,1610.6863343305045,0.0,0.0,0.0,0.0,0.0
2017-01-06,501,1.0,1.0,1.3992332968236583,7.0,1588.9920301317284,400.0,400.0,0.0,0.0,2.0
2017-01-07,500,2.0,2.0,1.9989047097480832,10.0,1594.963704832376,600.0,600.0,0.0,0.0,3.0
2017-01-08,499,1.0,1.0,2.3986856516976998,12.0,1585.056944299188,400.0,400.0,0.0,0.0,2.0
2017-01-09,498,1.0,1.0,3.5980284775465496,18.0,1541.7183553688078,1200.0,1200.0,0.0,0.0,6.0
2017-01-10,493,2.0,2.0,3.5980284775465496,18.0,1545.3423908626205,0.0,0.0,0.0,0.0,0.0
2017-01-11,495,3.0,3.0,3.9978094194961664,20.0,1550.144954160808,400.0,400.0,0.0,0.0,2.0
2017-01-12,496,2.0,2.0,4.197699890470974,21.0,1553.1250204765872,200.0,200.0,0.0,0.0,1.0
2017-01-13,497,2.0,2.0,4.197699890470974,21.0,1553.794627733288,0.0,0.0,0.0,0.0,0.0
2017-01-14,499,0.0,0.0,4.597480832420591,23.0,1551.5583106586555,400.0,400.0,0.0,0.0,2.0
2017-01-15,497,2.0,2.0,4.7973713033953995,24.0,1554.5410573515337,200.0,200.0,0.0,0.0,1.0
2017-01-16,498,0.0,0.0,5.197152245345016,26.0,1543.0755096728403,400.0,400.0,0.0,0.0,2.0
2017-01-17,496,1.0,1.0,5.796823658269441,29.0,1542.0174706070989,600.0,600.0,0.0,0.0,3.0
2017-01-18,494,1.0,1.0,5.796823658269441,29.0,1542.459386774564,0.0,0.0,0.0,0.0,0.0
2017-01-19,495,1.0,1.0,6.396495071193866,32.0,1532.1880314564162,600.0,600.0,0.0,0.0,3.0
2017-01-20,493,0.0,0.0,6.996166484118292,35.0,1521.4325078735228,600.0,600.0,0.0,0.0,3.0
2017-01-21,490,3.0,3.0,7.196056955093099,36.0,1524.412703519295,200.0,200.0,0.0,0.0,1.0
2017-01-22,492,2.0,2.0,7.196056955093099,36.0,1529.9463318654452,0.0,0.0,0.0,0.0,0.0
2017-01-23,494,2.0,2.0,7.595837897042716,38.0,1534.7130604849979,400.0,400.0,0.0,0.0,2.0
2017-01-24,494,1.0,1.0,7.595837897042716,38.0,1534.7801459344084,0.0,0.0,0.0,0.0,0.0
2017-01-25,495,2.0,2.0,7.995618838992333,40.0,1542.513432686102,400.0,400.0,0.0,0.0,2.0
2017-01-26,495,0.0,0.0,7.995618838992333,40.0,1542.513432686102,0.0,0.0,0.0,0.0,0.0
2017-01-27,495,1.0,1.0,7.995618838992333,40.0,1545.0415920350736,0.0,0.0,0.0,0.0,0.0
2017-01-28,496,0.0,0.0,8.195509309967141,41.0,1544.4720945404517,200.0,200.0,0.0,0.0,1.0
2017-01-29,495,1.0,1.0,8.395399780941949,42.0,1543.1841602478773,200.0,200.0,0.0,0.0,1.0
2017-01-30,495,4.0,4.0,8.595290251916758,43.0,1560.7160523306368,200.0,200.0,0.0,0.0,1.0
2017-01-31,498,1.0,1.0,9.794633077765607,49.0,1550.4061918428238,1200.0,1200.0,0.0,0.0,6.0
2017-02-01,493,3.0,3.0,9.994523548740418,50.0,1547.2146844366025,200.0,200.0,0.0,0.0,1.0
2017-02-02,495,2.0,2.0,10.194414019715225,51.0,1542.0714755925162,200.0,200.0,0.0,0.0,1.0
2017-02-03,496,2.0,2.0,10.194414019715225,51.0,1542.7461069374135,0.0,0.0,0.0,0.0,0.0
2017-02-04,498,1.0,1.0,10.194414019715225,51.0,1542.8671906009324,0.0,0.0,0.0,0.0,0.0
2017-02-05,499,1.0,1.0,10.394304490690033,52.0,1543.8742880378309,200.0,200.0,0.0,0.0,1.0
