leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00356_0000000011,ABRAND00356,2,1.3075960099833217,53.25,-116.12,active,225,0,False,unknown,2021-05-19,,,,,,False,,,0.0,1.3075960099833217,0.05366315541593846
ABRAND00606_0000000006,ABRAND00606,1,0.6112229175730076,53.3,-115.3,active,0,0,False,unknown,2021-12-30,,,,,,False,,,0.002145922746781116,1.9188189275563294,0.0787474705783272
ABRAND01075_0000000005,ABRAND01075,1,0.5635370749103169,51.05,-112.29,active,352,0,False,unknown,2021-01-12,,,,,,False,,,0.004291845493562232,2.4823560024666462,0.10187478008575022
ABRAND00918_0000000003,ABRAND00918,1,0.5139149934938164,52.78,-114.22,active,96,0,False,unknown,2021-09-25,,,,,,False,,,0.006437768240343348,2.9962709959604625,0.12296562156575094
ABRAND00720_0000000003,ABRAND00720,1,0.46189600321356616,52.1,-114.84,active,268,0,False,unknown,2021-04-06,,,,,,False,,,0.008583690987124463,3.4581669991740287,0.14192162695059957
ABRAND01061_0000000002,ABRAND01061,3,0.4198307193384088,50.17,-112.78,active,26,0,False,unknown,2021-12-04,,,,,,False,,,0.01072961373390558,3.8779977185124377,0.15915129189927865
ABRAND00600_0000000005,ABRAND00600,2,0.37390431317860934,53.09,-115.33,active,146,0,False,unknown,2021-08-06,,,,,,False,,,0.012875536480686695,4.251902031691047,0.1744961576801473
ABRAND01164_0000000004,ABRAND01164,4,0.37225641676186233,55.19,-110.43,active,1,0,False,unknown,2021-12-29,,,,,,False,,,0.015021459227467811,4.62415844845291,0.18977339452910877
ABRAND00285_0000000006,ABRAND00285,2,0.3671420592567352,54.0,-117.38,active,349,0,False,unknown,2021-01-15,,,,,,False,,,0.017167381974248927,4.991300507709645,0.20484074043350103
ABRAND00968_0000000013,ABRAND00968,3,0.3495271607684237,52.99,-114.09,active,33,0,False,unknown,2021-11-27,,,,,,False,,,0.019313304721030045,5.3408276684780684,0.21918517878235075
ABRAND00137_0000000009,ABRAND00137,1,0.3493590977012053,55.32,-119.23,active,157,0,False,unknown,2021-07-26,,,,,,False,,,0.02145922746781116,5.6901867661792735,0.23352271989808948
ABRAND00200_0000000007,ABRAND00200,1,0.34078687280914294,54.45,-118.76,active,159,0,False,unknown,2021-07-24,,,,,,False,,,0.023605150214592273,6.030973638988416,0.2475084607382607
ABRAND00575_0000000006,ABRAND00575,1,0.3147141995784093,53.07,-115.43,active,86,0,False,unknown,2021-10-05,,,,,,False,,,0.02575107296137339,6.345687838566826,0.2604241907302743
ABRAND00145_0000000006,ABRAND00145,3,0.3076087002344298,55.56,-119.15,active,238,0,False,unknown,2021-05-06,,,,,,False,,,0.027896995708154508,6.653296538801255,0.27304831420720777
ABRAND00070_0000000003,ABRAND00070,1,0.29891736651981227,55.14,-119.59,active,182,0,False,unknown,2021-07-01,,,,,,False,,,0.030042918454935622,6.952213905321067,0.2853157492357685
ABRAND00503_0000000005,ABRAND00503,4,0.29878131110424966,53.97,-115.71,active,216,0,False,unknown,2021-05-28,,,,,,False,,,0.032188841201716736,7.250995216425317,0.29757760061092664
ABRAND00199_0000000006,ABRAND00199,1,0.2946221566242224,54.41,-118.77,active,63,0,False,unknown,2021-10-28,,,,,,False,,,0.034334763948497854,7.54561737304954,0.3096687621464427
ABRAND00982_0000000006,ABRAND00982,2,0.29079734629020026,52.7,-114.04,active,107,0,False,unknown,2021-09-14,,,,,,False,,,0.03648068669527897,7.83641471933974,0.3216029551765304
