facility_ID,subtype_code,lat,lon,equipment_groups,OGI_RS,truck_RS,aircraft_RS,drone_RS,OGI_time,aircraft_time,truck_time,drone_time,OGI_FU_time,fixed_sensors,dist_type,dist_scale,dist_shape,leak_rate_units,leak_rate_dist,initial_leaks,cum_leaks,total_emissions_kg,active_leaks,repaired_leaks,tags,initial_leak_cnt,currently_flagged,flagged_by,date_flagged,crew_ID,lat_index,lon_index,active_leak_cnt,repaired_leak_cnt,active_leak_emis,repaired_leak_emis,cum_frac_sites,cum_frac_emissions,mean_rate_kg_day
ABRAND00601,351,53.36,-115.32,1,1,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001FFC59C8F88>,1,6,15901.624328420206,"[{'leak_ID': 'ABRAND00601_0000000004', 'facility_ID': 'ABRAND00601', 'equipment_group': 1, 'rate': 0.009955616555658546, 'lat': 53.36, 'lon': -115.32, 'status': 'active', 'days_active': 337, 'days_active_prog_start': 0, 'tagged': False, 'component': 'unknown', 'date_began': datetime.datetime(2021, 1, 27, 0, 0), 'date_tagged': None, 'tagged_by_company': None, 'tagged_by_crew': None, 'init_detect_by': None, 'init_detect_date': None, 'requires_shutdown': False, 'date_repaired': None, 'repair_delay': None}, {'leak_ID': 'ABRAND00601_0000000005', 'facility_ID': 'ABRAND00601', 'equipment_group': 1, 'rate': 0.14596014922690437, 'lat': 53.36, 'lon': -115.32, 'status': 'active', 'days_active': 29, 'days_active_prog_start': 0, 'tagged': False, 'component': 'unknown', 'date_began': datetime.datetime(2021, 12, 1, 0, 0), 'date_tagged': None, 'tagged_by_company': None, 'tagged_by_crew': None, 'init_detect_by': None, 'init_detect_date': None, 'requires_shutdown': False, 'date_repaired': None, 'repair_delay': None}]","[{'leak_ID': 'ABRAND00601_0000000001', 'facility_ID': 'ABRAND00601', 'equipment_group': 1, 'rate': 0.8890269527421824, 'lat': 53.36, 'lon': -115.32, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 227, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2016, 5, 19, 0, 0), 'date_tagged': datetime.datetime(2017, 5, 13, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2017, 5, 13, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 5, 13, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00601_0000000001', 'facility_ID': 'ABRAND00601', 'equipment_group': 1, 'rate': 0.01715342349075521, 'lat': 53.36, 'lon': -115.32, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 8, 14, 0, 0), 'date_tagged': datetime.datetime(2018, 8, 9, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2018, 8, 9, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 8, 9, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00601_0000000002', 'facility_ID': 'ABRAND00601', 'equipment_group': 1, 'rate': 0.12157593154150323, 'lat': 53.36, 'lon': -115.32, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 9, 10, 0, 0), 'date_tagged': datetime.datetime(2018, 9, 5, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2018, 9, 5, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 9, 5, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00601_0000000003', 'facility_ID': 'ABRAND00601', 'equipment_group': 1, 'rate': 0.022987606227981662, 'lat': 53.36, 'lon': -115.32, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 11, 22, 0, 0), 'date_tagged': datetime.datetime(2018, 11, 17, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2018, 11, 17, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 11, 17, 0, 0), 'repair_delay': 0}]",[],1,False,,,,2,4,2,4,655.5934460307303,15246.030882389476,0.0,0.02412382633337704,8.713218810093263
ABRAND01082,601,52.86,-111.77,1,1,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001FFC59C8F88>,1,4,6347.526880738856,"[{'leak_ID': 'ABRAND01082_0000000002', 'facility_ID': 'ABRAND01082', 'equipment_group': 1, 'rate': 0.015785890417866707, 'lat': 52.86, 'lon': -111.77, 'status': 'active', 'days_active': 351, 'days_active_prog_start': 0, 'tagged': False, 'component': 'unknown', 'date_began': datetime.datetime(2021, 1, 13, 0, 0), 'date_tagged': None, 'tagged_by_company': None, 'tagged_by_crew': None, 'init_detect_by': None, 'init_detect_date': None, 'requires_shutdown': False, 'date_repaired': None, 'repair_delay': None}, {'leak_ID': 'ABRAND01082_0000000003', 'facility_ID': 'ABRAND01082', 'equipment_group': 1, 'rate': 0.0022664858091965227, 'lat': 52.86, 'lon': -111.77, 'status': 'active', 'days_active': 294, 'days_active_prog_start': 0, 'tagged': False, 'component': 'unknown', 'date_began': datetime.datetime(2021, 3, 11, 0, 0), 'date_tagged': None, 'tagged_by_company': None, 'tagged_by_crew': None, 'init_detect_by': None, 'init_detect_date': None, 'requires_shutdown': False, 'date_repaired': None, 'repair_delay': None}]","[{'leak_ID': 'ABRAND01082_0000000001', 'facility_ID': 'ABRAND01082', 'equipment_group': 1, 'rate': 0.02871689887252068, 'lat': 52.86, 'lon': -111.77, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 255, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2016, 4, 21, 0, 0), 'date_tagged': datetime.datetime(2017, 4, 15, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2017, 4, 15, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 4, 15, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND01082_0000000001', 'facility_ID': 'ABRAND01082', 'equipment_group': 1, 'rate': 0.17845632655182833, 'lat': 52.86, 'lon': -111.77, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2019, 2, 15, 0, 0), 'date_tagged': datetime.datetime(2020, 2, 10, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2020, 2, 10, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2020, 2, 10, 0, 0), 'repair_delay': 0}]",[],1,False,,,,2,4,2,2,536.3015930992793,5811.225287639576,0.002004008016032064,0.04283408767274745,3.4780969209527974
ABRAND00476,351,53.02,-115.79,5,1,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001FFC59C8F88>,1,5,1730.399514952964,"[{'leak_ID': 'ABRAND00476_0000000004', 'facility_ID': 'ABRAND00476', 'equipment_group': 2, 'rate': 0.144136855034388, 'lat': 53.02, 'lon': -115.79, 'status': 'active', 'days_active': 5, 'days_active_prog_start': 0, 'tagged': False, 'component': 'unknown', 'date_began': datetime.datetime(2021, 12, 25, 0, 0), 'date_tagged': None, 'tagged_by_company': None, 'tagged_by_crew': None, 'init_detect_by': None, 'init_detect_date': None, 'requires_shutdown': False, 'date_repaired': None, 'repair_delay': None}]","[{'leak_ID': 'ABRAND00476_0000000001', 'facility_ID': 'ABRAND00476', 'equipment_group': 5, 'rate': 0.018253522323470356, 'lat': 53.02, 'lon': -115.79, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 337, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2016, 1, 30, 0, 0), 'date_tagged': datetime.datetime(2017, 1, 23, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2017, 1, 23, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 1, 23, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00476_0000000001', 'facility_ID': 'ABRAND00476', 'equipment_group': 1, 'rate': 0.04018915677072468, 'lat': 53.02, 'lon': -115.79, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2018, 1, 18, 0, 0), 'date_tagged': datetime.datetime(2019, 1, 13, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2019, 1, 13, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2019, 1, 13, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00476_0000000002', 'facility_ID': 'ABRAND00476', 'equipment_group': 3, 'rate': 0.008200428256861523, 'lat': 53.02, 'lon': -115.79, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2019, 12, 20, 0, 0), 'date_tagged': datetime.datetime(2020, 12, 14, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2020, 12, 14, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2020, 12, 14, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00476_0000000003', 'facility_ID': 'ABRAND00476', 'equipment_group': 3, 'rate': 0.00407501740351295, 'lat': 53.02, 'lon': -115.79, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2020, 1, 26, 0, 0), 'date_tagged': datetime.datetime(2021, 1, 20, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2021, 1, 20, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 1, 20, 0, 0), 'repair_delay': 0}]",[],1,False,,,,2,4,1,4,62.26712137485562,1668.1323935781083,0.004008016032064128,0.059594539983991376,0.948164117782446
ABRAND00540,601,53.74,-115.59,4,1,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001FFC59C8F88>,1,7,9706.770915544237,"[{'leak_ID': 'ABRAND00540_0000000006', 'facility_ID': 'ABRAND00540', 'equipment_group': 4, 'rate': 0.15866094655474489, 'lat': 53.74, 'lon': -115.59, 'status': 'active', 'days_active': 222, 'days_active_prog_start': 0, 'tagged': False, 'component': 'unknown', 'date_began': datetime.datetime(2021, 5, 22, 0, 0), 'date_tagged': None, 'tagged_by_company': None, 'tagged_by_crew': None, 'init_detect_by': None, 'init_detect_date': None, 'requires_shutdown': False, 'date_repaired': None, 'repair_delay': None}]","[{'leak_ID': 'ABRAND00540_0000000001', 'facility_ID': 'ABRAND00540', 'equipment_group': 3, 'rate': 0.0031475243794406196, 'lat': 53.74, 'lon': -115.59, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 219, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2016, 5, 27, 0, 0), 'date_tagged': datetime.datetime(2017, 5, 21, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2017, 5, 21, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 5, 21, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00540_0000000001', 'facility_ID': 'ABRAND00540', 'equipment_group': 1, 'rate': 0.0047271105748240795, 'lat': 53.74, 'lon': -115.59, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2019, 11, 2, 0, 0), 'date_tagged': datetime.datetime(2020, 10, 27, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2020, 10, 27, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2020, 10, 27, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00540_0000000002', 'facility_ID': 'ABRAND00540', 'equipment_group': 4, 'rate': 0.01142784472367489, 'lat': 53.74, 'lon': -115.59, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2019, 12, 21, 0, 0), 'date_tagged': datetime.datetime(2020, 12, 15, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2020, 12, 15, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2020, 12, 15, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00540_0000000003', 'facility_ID': 'ABRAND00540', 'equipment_group': 4, 'rate': 0.09544172336204952, 'lat': 53.74, 'lon': -115.59, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2020, 9, 24, 0, 0), 'date_tagged': datetime.datetime(2021, 9, 19, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2021, 9, 19, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 9, 19, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00540_0000000004', 'facility_ID': 'ABRAND00540', 'equipment_group': 1, 'rate': 0.00015679564622626382, 'lat': 53.74, 'lon': -115.59, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2020, 11, 14, 0, 0), 'date_tagged': datetime.datetime(2021, 11, 9, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2021, 11, 9, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 11, 9, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00540_0000000005', 'facility_ID': 'ABRAND00540', 'equipment_group': 3, 'rate': 0.1012475104818984, 'lat': 53.74, 'lon': -115.59, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2020, 12, 23, 0, 0), 'date_tagged': datetime.datetime(2021, 12, 18, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2021, 12, 18, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 12, 18, 0, 0), 'repair_delay': 0}]",[],1,False,,,,2,4,1,6,3043.243883677251,6663.527031866986,0.006012024048096192,0.07099357576765926,5.318778583859856
ABRAND00392,351,53.1,-116.01,2,1,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001FFC59C8F88>,1,4,3139.173729851494,"[{'leak_ID': 'ABRAND00392_0000000003', 'facility_ID': 'ABRAND00392', 'equipment_group': 2, 'rate': 0.0040839293689197515, 'lat': 53.1, 'lon': -116.01, 'status': 'active', 'days_active': 328, 'days_active_prog_start': 0, 'tagged': False, 'component': 'unknown', 'date_began': datetime.datetime(2021, 2, 5, 0, 0), 'date_tagged': None, 'tagged_by_company': None, 'tagged_by_crew': None, 'init_detect_by': None, 'init_detect_date': None, 'requires_shutdown': False, 'date_repaired': None, 'repair_delay': None}]","[{'leak_ID': 'ABRAND00392_0000000001', 'facility_ID': 'ABRAND00392', 'equipment_group': 2, 'rate': 0.01060497793095509, 'lat': 53.1, 'lon': -116.01, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 46, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2016, 11, 16, 0, 0), 'date_tagged': datetime.datetime(2017, 11, 10, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2017, 11, 10, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 11, 10, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00392_0000000001', 'facility_ID': 'ABRAND00392', 'equipment_group': 1, 'rate': 0.07263401655132246, 'lat': 53.1, 'lon': -116.01, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 4, 24, 0, 0), 'date_tagged': datetime.datetime(2018, 4, 19, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2018, 4, 19, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 4, 19, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00392_0000000002', 'facility_ID': 'ABRAND00392', 'equipment_group': 2, 'rate': 0.015320253941352554, 'lat': 53.1, 'lon': -116.01, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2018, 10, 17, 0, 0), 'date_tagged': datetime.datetime(2019, 10, 12, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2019, 10, 12, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2019, 10, 12, 0, 0), 'repair_delay': 0}]",[],1,False,,,,2,4,1,3,115.73529117169063,3023.4384386798033,0.008016032064128256,0.08180876902898578,1.720095194439175
ABRAND00880,351,52.76,-114.29,4,1,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001FFC59C8F88>,2,8,4337.732076913681,"[{'leak_ID': 'ABRAND00880_0000000007', 'facility_ID': 'ABRAND00880', 'equipment_group': 3, 'rate': 0.050004793074171626, 'lat': 52.76, 'lon': -114.29, 'status': 'active', 'days_active': 20, 'days_active_prog_start': 0, 'tagged': False, 'component': 'unknown', 'date_began': datetime.datetime(2021, 12, 10, 0, 0), 'date_tagged': None, 'tagged_by_company': None, 'tagged_by_crew': None, 'init_detect_by': None, 'init_detect_date': None, 'requires_shutdown': False, 'date_repaired': None, 'repair_delay': None}]","[{'leak_ID': 'ABRAND00880_0000000002', 'facility_ID': 'ABRAND00880', 'equipment_group': 2, 'rate': 0.004763211994208042, 'lat': 52.76, 'lon': -114.29, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 355, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2016, 1, 12, 0, 0), 'date_tagged': datetime.datetime(2017, 1, 5, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2017, 1, 5, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 1, 5, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00880_0000000001', 'facility_ID': 'ABRAND00880', 'equipment_group': 4, 'rate': 0.01835983578960444, 'lat': 52.76, 'lon': -114.29, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 128, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2016, 8, 26, 0, 0), 'date_tagged': datetime.datetime(2017, 8, 20, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2017, 8, 20, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2017, 8, 20, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00880_0000000002', 'facility_ID': 'ABRAND00880', 'equipment_group': 4, 'rate': 0.0023352645725239402, 'lat': 52.76, 'lon': -114.29, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 5, 27, 0, 0), 'date_tagged': datetime.datetime(2018, 5, 22, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2018, 5, 22, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 5, 22, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00880_0000000003', 'facility_ID': 'ABRAND00880', 'equipment_group': 3, 'rate': 0.007322589307409524, 'lat': 52.76, 'lon': -114.29, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 6, 24, 0, 0), 'date_tagged': datetime.datetime(2018, 6, 19, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2018, 6, 19, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 6, 19, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00880_0000000004', 'facility_ID': 'ABRAND00880', 'equipment_group': 4, 'rate': 0.0008484044765196453, 'lat': 52.76, 'lon': -114.29, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2017, 8, 21, 0, 0), 'date_tagged': datetime.datetime(2018, 8, 16, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2018, 8, 16, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2018, 8, 16, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00880_0000000005', 'facility_ID': 'ABRAND00880', 'equipment_group': 2, 'rate': 0.0006605652103324357, 'lat': 52.76, 'lon': -114.29, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2018, 12, 21, 0, 0), 'date_tagged': datetime.datetime(2019, 12, 16, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2019, 12, 16, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2019, 12, 16, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00880_0000000006', 'facility_ID': 'ABRAND00880', 'equipment_group': 1, 'rate': 0.11361606128611285, 'lat': 52.76, 'lon': -114.29, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2020, 12, 30, 0, 0), 'date_tagged': datetime.datetime(2021, 12, 25, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2021, 12, 25, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 12, 25, 0, 0), 'repair_delay': 0}]",[],2,False,,,,2,4,1,7,86.40828243216858,4251.323794481513,0.01002004008016032,0.09204979752572874,2.3768394941992774
ABRAND00262,351,54.02,-117.63,4,1,2,2,2,120,1,30,20,120,1,lognorm,0.062287158377333125,[1.462],"['kilogram', 'hour']",<scipy.stats._distn_infrastructure.rv_frozen object at 0x000001FFC59C8F88>,0,5,3717.6432768681525,[],"[{'leak_ID': 'ABRAND00262_0000000000', 'facility_ID': 'ABRAND00262', 'equipment_group': 4, 'rate': 0.009784628968872057, 'lat': 54.02, 'lon': -117.63, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2019, 10, 16, 0, 0), 'date_tagged': datetime.datetime(2020, 10, 10, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2020, 10, 10, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2020, 10, 10, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00262_0000000001', 'facility_ID': 'ABRAND00262', 'equipment_group': 1, 'rate': 0.03328879735525657, 'lat': 54.02, 'lon': -117.63, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2020, 2, 13, 0, 0), 'date_tagged': datetime.datetime(2021, 2, 7, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2021, 2, 7, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 2, 7, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00262_0000000002', 'facility_ID': 'ABRAND00262', 'equipment_group': 2, 'rate': 0.07459009533607945, 'lat': 54.02, 'lon': -117.63, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2020, 9, 9, 0, 0), 'date_tagged': datetime.datetime(2021, 9, 4, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2021, 9, 4, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 9, 4, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00262_0000000003', 'facility_ID': 'ABRAND00262', 'equipment_group': 3, 'rate': 0.0011472544437275889, 'lat': 54.02, 'lon': -117.63, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2020, 10, 3, 0, 0), 'date_tagged': datetime.datetime(2021, 9, 28, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2021, 9, 28, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 9, 28, 0, 0), 'repair_delay': 0}, {'leak_ID': 'ABRAND00262_0000000004', 'facility_ID': 'ABRAND00262', 'equipment_group': 4, 'rate': 0.0007122201945517368, 'lat': 54.02, 'lon': -117.63, 'status': 'repaired', 'days_active': 360, 'days_active_prog_start': 0, 'tagged': True, 'component': 'unknown', 'date_began': datetime.datetime(2020, 10, 31, 0, 0), 'date_tagged': datetime.datetime(2021, 10, 26, 0, 0), 'tagged_by_company': 'natural', 'tagged_by_crew': 1, 'init_detect_by': 'natural', 'init_detect_date': datetime.datetime(2021, 10, 26, 0, 0), 'requires_shutdown': False, 'date_repaired': datetime.datetime(2021, 10, 26, 0, 0), 'repair_delay': 0}]",[],0,False,,,,2,4,0,5,0.0,3717.6432768681525,0.012024048096192385,0.1010363355261141,2.0370648092428234
