datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,467,1.0,1.0,0.1998904709748083,1.0,2516.419428004192,200.0,200.0,0.0,0.0,1.0
2017-01-02,467,0.0,0.0,0.9994523548740416,5.0,2512.4392607325385,800.0,800.0,0.0,0.0,4.0
2017-01-03,463,1.0,1.0,0.9994523548740416,5.0,2534.3020759953934,0.0,0.0,0.0,0.0,0.0
2017-01-04,464,0.0,0.0,1.1993428258488499,6.0,2530.8345442116165,200.0,200.0,0.0,0.0,1.0
2017-01-05,463,1.0,1.0,1.5991237677984664,8.0,2529.6068654698984,400.0,400.0,0.0,0.0,2.0
2017-01-06,462,1.0,1.0,1.7990142387732748,9.0,2538.62423066893,200.0,200.0,0.0,0.0,1.0
2017-01-07,462,2.0,2.0,1.9989047097480832,10.0,2546.47022731486,200.0,200.0,0.0,0.0,1.0
2017-01-08,463,1.0,1.0,2.198795180722892,11.0,2558.4271453100214,200.0,200.0,0.0,0.0,1.0
2017-01-09,463,1.0,1.0,2.598576122672508,13.0,2555.5534911528944,400.0,400.0,0.0,0.0,2.0
2017-01-10,462,0.0,0.0,2.598576122672508,13.0,2555.5534911528944,0.0,0.0,0.0,0.0,0.0
2017-01-11,462,1.0,1.0,3.198247535596933,16.0,2556.3223786480517,600.0,600.0,0.0,0.0,3.0
2017-01-12,460,1.0,1.0,3.5980284775465496,18.0,2559.1804708998393,400.0,400.0,0.0,0.0,2.0
2017-01-13,459,1.0,1.0,3.797918948521358,19.0,2558.9677364140452,200.0,200.0,0.0,0.0,1.0
2017-01-14,459,3.0,3.0,3.797918948521358,19.0,2570.5603604075914,0.0,0.0,0.0,0.0,0.0
2017-01-15,462,3.0,3.0,4.197699890470974,21.0,2571.263273442179,400.0,400.0,0.0,0.0,2.0
2017-01-16,463,7.0,7.0,4.197699890470974,21.0,2613.170416999616,0.0,0.0,0.0,0.0,0.0
2017-01-17,470,3.0,3.0,4.7973713033953995,24.0,2609.859705307747,600.0,600.0,0.0,0.0,3.0
2017-01-18,470,3.0,3.0,4.7973713033953995,24.0,2611.044784247374,0.0,0.0,0.0,0.0,0.0
2017-01-19,473,0.0,0.0,5.397042716319825,27.0,2608.4323917096212,600.0,600.0,0.0,0.0,3.0
2017-01-20,470,0.0,0.0,5.596933187294633,28.0,2603.5809609296093,200.0,200.0,0.0,0.0,1.0
2017-01-21,469,0.0,0.0,5.796823658269441,29.0,2600.106986186048,200.0,200.0,0.0,0.0,1.0
2017-01-22,468,3.0,3.0,5.99671412924425,30.0,2611.765849180271,200.0,200.0,0.0,0.0,1.0
2017-01-23,470,1.0,1.0,6.596385542168675,33.0,2609.3016882378483,600.0,600.0,0.0,0.0,3.0
2017-01-24,468,2.0,2.0,7.395947426067908,37.0,2603.7001870606996,800.0,800.0,0.0,0.0,4.0
2017-01-25,466,2.0,2.0,7.995618838992333,40.0,2476.2880440863983,600.0,600.0,0.0,0.0,3.0
2017-01-26,465,1.0,1.0,8.395399780941949,42.0,2464.127560317013,400.0,400.0,0.0,0.0,2.0
2017-01-27,464,0.0,0.0,8.995071193866375,45.0,2459.221668143272,600.0,600.0,0.0,0.0,3.0
2017-01-28,461,2.0,2.0,9.594742606790799,48.0,2456.9022018691817,600.0,600.0,0.0,0.0,3.0
2017-01-29,460,0.0,0.0,10.394304490690033,52.0,2434.678177251335,800.0,800.0,0.0,0.0,4.0
2017-01-30,456,1.0,1.0,10.394304490690033,52.0,2441.047882540358,0.0,0.0,0.0,0.0,0.0
2017-01-31,457,1.0,1.0,10.79408543263965,54.0,2422.021655528321,400.0,400.0,0.0,0.0,2.0
2017-02-01,456,0.0,0.0,10.993975903614457,55.0,2416.247982257207,200.0,200.0,0.0,0.0,1.0
2017-02-02,455,1.0,1.0,10.993975903614457,55.0,2417.1775805989123,0.0,0.0,0.0,0.0,0.0
2017-02-03,456,1.0,1.0,11.193866374589266,56.0,2413.68941545456,200.0,200.0,0.0,0.0,1.0
2017-02-04,456,1.0,1.0,11.393756845564074,57.0,2409.8475099539387,200.0,200.0,0.0,0.0,1.0
2017-02-05,456,3.0,3.0,11.593647316538881,58.0,2381.9971252780115,200.0,200.0,0.0,0.0,1.0
2017-02-06,458,2.0,2.0,11.79353778751369,59.0,2387.7633813972107,200.0,200.0,0.0,0.0,1.0
2017-02-07,459,0.0,0.0,11.79353778751369,59.0,2387.7633813972107,0.0,0.0,0.0,0.0,0.0
