leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00979_0000000005,ABRAND00979,5,1.306142102374324,52.8,-114.04,active,258,0,False,unknown,2021-04-16,,,,,,False,,,0.0,1.306142102374324,0.05345139975873563
ABRAND00051_0000000006,ABRAND00051,1,0.972517641445478,54.83,-119.7,active,153,0,False,unknown,2021-07-30,,,,,,False,,,0.002004008016032064,2.278659743819802,0.09324984828193272
ABRAND00514_0000000006,ABRAND00514,1,0.7308166683931877,54.13,-115.65,active,321,0,False,unknown,2021-02-12,,,,,,False,,,0.004008016032064128,3.00947641221299,0.12315714077455049
ABRAND00545_0000000007,ABRAND00545,2,0.7265204192294494,52.72,-115.57,active,88,0,False,unknown,2021-10-03,,,,,,False,,,0.0060120240480961915,3.7359968314424394,0.15288861738075232
ABRAND00636_0000000010,ABRAND00636,1,0.5990612422753655,52.53,-115.2,active,23,0,False,unknown,2021-12-07,,,,,,False,,,0.008016032064128256,4.335058073717805,0.17740406779201903
ABRAND00942_0000000013,ABRAND00942,5,0.4761115508909976,52.87,-114.17,active,124,0,False,unknown,2021-08-28,,,,,,False,,,0.01002004008016032,4.8111696246088025,0.19688803419212592
ABRAND00967_0000000005,ABRAND00967,2,0.47101096216777627,52.75,-114.09,active,177,0,False,unknown,2021-07-06,,,,,,False,,,0.012024048096192383,5.282180586776579,0.2161632686278055
ABRAND01114_0000000004,ABRAND01114,2,0.4709492912985738,55.3,-110.95,active,306,0,False,unknown,2021-02-27,,,,,,False,,,0.014028056112224447,5.7531298780751525,0.2354359792995874
ABRAND01118_0000000006,ABRAND01118,4,0.41607198440575693,49.06,-110.92,active,246,0,False,unknown,2021-04-28,,,,,,False,,,0.01603206412825651,6.169201862480909,0.2524629397860881
ABRAND01064_0000000004,ABRAND01064,2,0.40644100175200476,56.1,-112.75,active,281,0,False,unknown,2021-03-24,,,,,,False,,,0.018036072144288574,6.575642864232914,0.26909577048919125
ABRAND00768_0000000006,ABRAND00768,1,0.369179322954528,52.04,-114.62,active,359,0,False,unknown,2021-01-05,,,,,,False,,,0.02004008016032064,6.944822187187442,0.2842037373314136
ABRAND00047_0000000007,ABRAND00047,1,0.33637425658928916,55.23,-119.71,active,250,0,False,unknown,2021-04-24,,,,,,False,,,0.022044088176352703,7.281196443776731,0.29796921876319493
ABRAND00979_0000000006,ABRAND00979,2,0.32187195145864195,52.8,-114.04,active,133,0,False,unknown,2021-08-19,,,,,,False,,,0.024048096192384766,7.603068395235374,0.3111412207354655
ABRAND00532_0000000007,ABRAND00532,2,0.31679516960210263,54.12,-115.6,active,113,0,False,unknown,2021-09-08,,,,,,False,,,0.026052104208416832,7.919863564837477,0.3241054649943843
ABRAND00507_0000000007,ABRAND00507,2,0.29713018736961283,53.23,-115.7,active,334,0,False,unknown,2021-01-30,,,,,,False,,,0.028056112224448895,8.21699375220709,0.33626495697968256
ABRAND01081_0000000006,ABRAND01081,2,0.29312368838158165,51.11,-111.93,active,353,0,False,unknown,2021-01-11,,,,,,False,,,0.03006012024048096,8.510117440588672,0.3482604905575052
ABRAND00999_0000000003,ABRAND00999,4,0.28213325740336315,55.62,-113.94,active,203,0,False,unknown,2021-06-10,,,,,,False,,,0.03206412825651302,8.792250697992035,0.3598062614956657
ABRAND00999_0000000002,ABRAND00999,1,0.27435371509713197,55.62,-113.94,active,311,0,False,unknown,2021-02-22,,,,,,False,,,0.03406813627254509,9.066604413089166,0.37103366935143695
ABRAND00234_0000000006,ABRAND00234,1,0.27025670942721614,54.25,-118.55,active,226,0,False,unknown,2021-05-18,,,,,,False,,,0.03607214428857715,9.336861122516382,0.38209341498463806
ABRAND01129_0000000003,ABRAND01129,1,0.2648510074252337,55.52,-110.76,active,170,0,False,unknown,2021-07-13,,,,,,False,,,0.038076152304609215,9.601712129941616,0.3929319424684822
ABRAND00216_0000000003,ABRAND00216,1,0.2647330306005414,54.19,-118.7,active,3,0,False,unknown,2021-12-27,,,,,,False,,,0.04008016032064128,9.866445160542158,0.40376564197349657
ABRAND01007_0000000004,ABRAND01007,1,0.25818005952329454,53.01,-113.88,active,0,0,False,unknown,2021-12-30,,,,,,False,,,0.04208416833667334,10.124625220065452,0.4143311735081035
ABRAND00937_0000000001,ABRAND00937,3,0.23709955723661746,52.89,-114.18,active,316,0,False,unknown,2021-02-17,,,,,,False,,,0.044088176352705406,10.361724777302069,0.42403402528314077
ABRAND00912_0000000004,ABRAND00912,2,0.22072700073705748,52.41,-114.23,active,350,0,False,unknown,2021-01-14,,,,,,False,,,0.04609218436873747,10.582451778039125,0.4330668610921207
ABRAND01106_0000000006,ABRAND01106,3,0.21819894715466992,55.03,-111.09,active,281,0,False,unknown,2021-03-24,,,,,,False,,,0.04809619238476953,10.800650725193796,0.44199624108078983
ABRAND00566_0000000003,ABRAND00566,4,0.21784527183664218,53.16,-115.48,active,161,0,False,unknown,2021-07-22,,,,,,False,,,0.0501002004008016,11.018495997030438,0.45091114757474937
ABRAND00933_0000000008,ABRAND00933,2,0.21061094230451877,52.96,-114.18,active,334,0,False,unknown,2021-01-30,,,,,,False,,,0.052104208416833664,11.229106939334956,0.4595300027898281
ABRAND00616_0000000007,ABRAND00616,1,0.2095148600971693,52.97,-115.27,active,69,0,False,unknown,2021-10-22,,,,,,False,,,0.05410821643286573,11.438621799432125,0.4681040029097935
ABRAND01050_0000000006,ABRAND01050,1,0.1983825293966902,56.17,-112.93,active,39,0,False,unknown,2021-11-21,,,,,,False,,,0.05611222444889779,11.637004328828816,0.4762224334118467
ABRAND00915_0000000003,ABRAND00915,4,0.1915838067344278,52.64,-114.23,active,189,0,False,unknown,2021-06-24,,,,,,False,,,0.058116232464929855,11.828588135563244,0.4840626390238143
ABRAND00543_0000000011,ABRAND00543,1,0.19041691683869683,52.98,-115.59,active,239,0,False,unknown,2021-05-05,,,,,,False,,,0.06012024048096192,12.01900505240194,0.4918550918696947
ABRAND00244_0000000006,ABRAND00244,1,0.17013644938782407,54.12,-118.13,active,270,0,False,unknown,2021-04-04,,,,,,False,,,0.06212424849699398,12.189141501789765,0.498817604871327
ABRAND00068_0000000008,ABRAND00068,2,0.16257820463668524,57.4,-119.6,active,150,0,False,unknown,2021-08-02,,,,,,False,,,0.06412825651302605,12.351719706426449,0.5054708109752387
ABRAND00528_0000000005,ABRAND00528,1,0.15644929809402688,52.5,-115.62,active,347,0,False,unknown,2021-01-17,,,,,,False,,,0.06613226452905811,12.508169004520475,0.5118732031492571
ABRAND00760_0000000005,ABRAND00760,3,0.15571463679908124,51.97,-114.64,active,258,0,False,unknown,2021-04-16,,,,,,False,,,0.06813627254509018,12.663883641319556,0.5182455306966993
ABRAND00534_0000000002,ABRAND00534,2,0.14304678485745698,53.75,-115.6,active,79,0,False,unknown,2021-10-12,,,,,,False,,,0.07014028056112225,12.806930426177013,0.5240994503182465
ABRAND00913_0000000005,ABRAND00913,1,0.14167644372330682,52.85,-114.23,active,19,0,False,unknown,2021-12-11,,,,,,False,,,0.0721442885771543,12.94860686990032,0.5298972913158565
ABRAND00810_0000000004,ABRAND00810,2,0.134817624825395,52.69,-114.47,active,107,0,False,unknown,2021-09-14,,,,,,False,,,0.07414829659318636,13.083424494725715,0.5354144480983888
ABRAND00273_0000000006,ABRAND00273,1,0.13248141754132137,54.07,-117.55,active,334,0,False,unknown,2021-01-30,,,,,,False,,,0.07615230460921843,13.215905912267036,0.5408360000081944
ABRAND00667_0000000005,ABRAND00667,4,0.12747518735127605,52.85,-115.1,active,38,0,False,unknown,2021-11-22,,,,,,False,,,0.0781563126252505,13.343381099618313,0.5460526813984097
ABRAND00931_0000000007,ABRAND00931,1,0.12566891362068047,52.49,-114.19,active,338,0,False,unknown,2021-01-26,,,,,,False,,,0.08016032064128256,13.469050013238993,0.5511954444461473
ABRAND00505_0000000007,ABRAND00505,1,0.1250900216175912,52.79,-115.7,active,14,0,False,unknown,2021-12-16,,,,,,False,,,0.08216432865731463,13.594140034856585,0.5563145174315112
