datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,491,0.0,0.0,0.1998904709748083,1.0,1764.2966590554565,200.0,200.0,0.0,0.0,1.0
2017-01-02,490,1.0,1.0,0.3997809419496166,2.0,1763.396533580758,200.0,200.0,0.0,0.0,1.0
2017-01-03,490,2.0,2.0,0.3997809419496166,2.0,1773.6704451423093,0.0,0.0,0.0,0.0,0.0
2017-01-04,492,2.0,2.0,0.7995618838992332,4.0,1773.5578368559036,400.0,400.0,0.0,0.0,2.0
2017-01-05,492,2.0,2.0,0.7995618838992332,4.0,1774.6989417746818,0.0,0.0,0.0,0.0,0.0
2017-01-06,494,1.0,1.0,0.9994523548740416,5.0,1777.8166289672627,200.0,200.0,0.0,0.0,1.0
2017-01-07,494,2.0,2.0,0.9994523548740416,5.0,1779.460210498567,0.0,0.0,0.0,0.0,0.0
2017-01-08,496,2.0,2.0,1.1993428258488499,6.0,1778.6863320891403,200.0,200.0,0.0,0.0,1.0
2017-01-09,497,2.0,2.0,1.3992332968236583,7.0,1779.4213502399843,200.0,200.0,0.0,0.0,1.0
2017-01-10,498,3.0,3.0,1.3992332968236583,7.0,1781.3123688869687,0.0,0.0,0.0,0.0,0.0
2017-01-11,501,1.0,1.0,1.9989047097480832,10.0,1782.8477568083704,600.0,600.0,0.0,0.0,3.0
2017-01-12,499,1.0,1.0,2.3986856516976998,12.0,1781.8615104852727,400.0,400.0,0.0,0.0,2.0
2017-01-13,498,3.0,3.0,2.7984665936473165,14.0,1785.7376671762902,400.0,400.0,0.0,0.0,2.0
2017-01-14,499,1.0,1.0,3.5980284775465496,18.0,1779.5710886911127,800.0,800.0,0.0,0.0,4.0
2017-01-15,496,0.0,0.0,3.797918948521358,19.0,1779.325246925973,200.0,200.0,0.0,0.0,1.0
2017-01-16,495,0.0,0.0,3.797918948521358,19.0,1779.325246925973,0.0,0.0,0.0,0.0,0.0
2017-01-17,495,1.0,1.0,3.797918948521358,19.0,1779.511279569317,0.0,0.0,0.0,0.0,0.0
2017-01-18,496,1.0,1.0,4.397590361445784,22.0,1773.3854229137285,600.0,600.0,0.0,0.0,3.0
2017-01-19,494,4.0,4.0,4.997261774370209,25.0,1781.5623758581148,600.0,600.0,0.0,0.0,3.0
2017-01-20,495,1.0,1.0,5.197152245345016,26.0,1779.6431044728329,200.0,200.0,0.0,0.0,1.0
2017-01-21,495,1.0,1.0,5.197152245345016,26.0,1780.0515997443695,0.0,0.0,0.0,0.0,0.0
2017-01-22,496,2.0,2.0,5.197152245345016,26.0,1786.0658366975354,0.0,0.0,0.0,0.0,0.0
2017-01-23,498,0.0,0.0,5.596933187294633,28.0,1776.4078675805831,400.0,400.0,0.0,0.0,2.0
2017-01-24,496,2.0,2.0,5.596933187294633,28.0,1781.2841780832623,0.0,0.0,0.0,0.0,0.0
2017-01-25,498,2.0,2.0,6.196604600219058,31.0,1777.6229216117513,600.0,600.0,0.0,0.0,3.0
2017-01-26,497,0.0,0.0,6.596385542168675,33.0,1766.6129492020614,400.0,400.0,0.0,0.0,2.0
2017-01-27,495,1.0,1.0,6.996166484118292,35.0,1758.4468070758048,400.0,400.0,0.0,0.0,2.0
2017-01-28,494,3.0,3.0,7.595837897042716,38.0,1775.504167727548,600.0,600.0,0.0,0.0,3.0
2017-01-29,494,1.0,1.0,7.7957283680175244,39.0,1770.3727707634632,200.0,200.0,0.0,0.0,1.0
2017-01-30,494,1.0,1.0,7.7957283680175244,39.0,1773.7777078804968,0.0,0.0,0.0,0.0,0.0
2017-01-31,495,1.0,1.0,7.7957283680175244,39.0,1773.9871841777856,0.0,0.0,0.0,0.0,0.0
2017-02-01,496,4.0,4.0,8.195509309967141,41.0,1801.7655174935699,400.0,400.0,0.0,0.0,2.0
2017-02-02,498,1.0,1.0,8.195509309967141,41.0,1828.25594891636,0.0,0.0,0.0,0.0,0.0
2017-02-03,499,1.0,1.0,8.195509309967141,41.0,1835.9110690197176,0.0,0.0,0.0,0.0,0.0
2017-02-04,500,1.0,1.0,8.795180722891567,44.0,1835.1845879741154,600.0,600.0,0.0,0.0,3.0
2017-02-05,498,2.0,2.0,8.795180722891567,44.0,1836.4819590930056,0.0,0.0,0.0,0.0,0.0
2017-02-06,500,1.0,1.0,9.194961664841182,46.0,1830.4518666852969,400.0,400.0,0.0,0.0,2.0
2017-02-07,499,3.0,3.0,9.194961664841182,46.0,1831.9218580952518,0.0,0.0,0.0,0.0,0.0
2017-02-08,502,2.0,2.0,9.39485213581599,47.0,1830.6125740174762,200.0,200.0,0.0,0.0,1.0
2017-02-09,503,5.0,5.0,9.594742606790799,48.0,1832.6972236162565,200.0,200.0,0.0,0.0,1.0
2017-02-10,507,1.0,1.0,9.594742606790799,48.0,1833.2942947618685,0.0,0.0,0.0,0.0,0.0
