datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2017-01-01,1622,6.0,6.0,1.7990142387732748,9.0,7117.813349876118,1800.0,1800.0,0.0,0.0,9.0
2017-01-02,1619,10.0,10.0,3.5980284775465496,18.0,7078.054404083657,1800.0,1800.0,0.0,0.0,9.0
2017-01-03,1620,8.0,8.0,4.397590361445784,22.0,7110.646751749385,800.0,800.0,0.0,0.0,4.0
2017-01-04,1624,9.0,9.0,4.7973713033953995,24.0,7155.557434675151,400.0,400.0,0.0,0.0,2.0
2017-01-05,1631,8.0,8.0,5.796823658269441,29.0,7198.785851680653,1000.0,1000.0,0.0,0.0,5.0
2017-01-06,1634,2.0,2.0,7.196056955093099,36.0,7175.121343204952,1400.0,1400.0,0.0,0.0,7.0
2017-01-07,1629,4.0,4.0,8.195509309967141,41.0,7190.357993973902,1000.0,1000.0,0.0,0.0,5.0
2017-01-08,1628,7.0,7.0,8.595290251916758,43.0,7236.303281970755,400.0,400.0,0.0,0.0,2.0
2017-01-09,1633,10.0,10.0,9.594742606790799,48.0,7233.17449330302,1000.0,1000.0,0.0,0.0,5.0
2017-01-10,1638,7.0,7.0,10.79408543263965,54.0,7224.207513040417,1200.0,1200.0,0.0,0.0,6.0
2017-01-11,1639,6.0,6.0,13.992332968236584,70.0,7195.746607567358,3200.0,3200.0,0.0,0.0,16.0
2017-01-12,1629,7.0,7.0,14.192223439211391,71.0,7217.376835689178,200.0,200.0,0.0,0.0,1.0
2017-01-13,1635,6.0,6.0,15.591456736035049,78.0,7220.418184262447,1400.0,1400.0,0.0,0.0,7.0
2017-01-14,1634,2.0,2.0,16.590909090909093,83.0,7215.984420688224,1000.0,1000.0,0.0,0.0,5.0
2017-01-15,1631,3.0,3.0,18.78970427163198,94.0,7174.829861711626,2200.0,2200.0,0.0,0.0,11.0
2017-01-16,1623,3.0,3.0,20.18893756845564,101.0,7140.115779807568,1400.0,1400.0,0.0,0.0,7.0
2017-01-17,1619,7.0,7.0,21.188389923329684,106.0,7166.383454387951,1000.0,1000.0,0.0,0.0,5.0
2017-01-18,1621,6.0,6.0,22.387732749178532,112.0,7156.744695321921,1200.0,1200.0,0.0,0.0,6.0
2017-01-19,1621,10.0,10.0,23.58707557502738,118.0,7112.966230782079,1200.0,1200.0,0.0,0.0,6.0
2017-01-20,1625,6.0,6.0,24.386637458926614,122.0,7212.5827562982695,800.0,800.0,0.0,0.0,4.0
2017-01-21,1627,3.0,3.0,25.985761226725085,130.0,7207.7755063653885,1600.0,1600.0,0.0,0.0,8.0
2017-01-22,1622,2.0,2.0,26.985213581599123,135.0,7186.907530331771,1000.0,1000.0,0.0,0.0,5.0
