leak_ID,facility_ID,equipment_group,rate,lat,lon,status,days_active,days_active_prog_start,tagged,component,date_began,date_tagged,tagged_by_company,tagged_by_crew,init_detect_by,init_detect_date,requires_shutdown,date_repaired,repair_delay,cum_frac_leaks,cum_rate,cum_frac_rate
ABRAND00093_0000000029,ABRAND00093,2,1.6332763824903633,54.84,-119.51,active,144,0,False,unknown,2021-08-08,,,,,,False,,,0.0,1.6332763824903633,0.02111703852064799
ABRAND00759_0000000018,ABRAND00759,4,1.446698684995126,52.56,-114.65,active,21,0,False,unknown,2021-12-09,,,,,,False,,,0.0006105006105006105,3.0799750674854893,0.03982176736282429
ABRAND00919_0000000017,ABRAND00919,2,1.2927080769309087,52.7,-114.22,active,144,0,False,unknown,2021-08-08,,,,,,False,,,0.001221001221001221,4.372683144416398,0.0565355131496087
ABRAND00880_0000000022,ABRAND00880,2,1.2407766846528412,52.76,-114.29,active,149,0,False,unknown,2021-08-03,,,,,,False,,,0.0018315018315018315,5.61345982906924,0.07257782498747706
ABRAND00902_0000000029,ABRAND00902,2,1.1570323596274819,52.44,-114.25,active,166,0,False,unknown,2021-07-17,,,,,,False,,,0.002442002442002442,6.770492188696721,0.08753738551858266
ABRAND00653_0000000022,ABRAND00653,1,1.033884243821051,52.89,-115.15,active,67,0,False,unknown,2021-10-24,,,,,,False,,,0.0030525030525030525,7.804376432517772,0.10090473328453187
ABRAND00848_0000000023,ABRAND00848,2,0.9683086425992856,52.18,-114.36,active,174,0,False,unknown,2021-07-09,,,,,,False,,,0.003663003663003663,8.772685075117058,0.11342423771431329
ABRAND00603_0000000024,ABRAND00603,1,0.9210931115315022,53.19,-115.32,active,14,0,False,unknown,2021-12-16,,,,,,False,,,0.004273504273504274,9.693778186648562,0.12533328074330538
ABRAND00154_0000000025,ABRAND00154,2,0.7840230494037528,54.95,-119.11,active,71,0,False,unknown,2021-10-20,,,,,,False,,,0.004884004884004884,10.477801236052315,0.13547011068392484
ABRAND00187_0000000021,ABRAND00187,2,0.7384816633131628,54.65,-118.85,active,45,0,False,unknown,2021-11-15,,,,,,False,,,0.005494505494505494,11.216282899365478,0.14501812466254996
ABRAND01051_0000000029,ABRAND01051,4,0.6879123403078371,51.58,-112.92,active,173,0,False,unknown,2021-07-10,,,,,,False,,,0.006105006105006105,11.904195239673315,0.1539123152262805
ABRAND00999_0000000018,ABRAND00999,2,0.6737717583944428,55.62,-113.94,active,59,0,False,unknown,2021-11-01,,,,,,False,,,0.006715506715506716,12.577966998067758,0.1626236786725857
ABRAND00764_0000000030,ABRAND00764,5,0.6726741176712904,52.61,-114.64,active,15,0,False,unknown,2021-12-15,,,,,,False,,,0.007326007326007326,13.250641115739048,0.17132085044767034
ABRAND01018_0000000033,ABRAND01018,1,0.6675807221307493,50.22,-113.66,active,204,0,False,unknown,2021-06-09,,,,,,False,,,0.007936507936507936,13.918221837869797,0.17995216843892295
ABRAND00257_0000000032,ABRAND00257,1,0.49753665292857435,54.08,-117.71,active,201,0,False,unknown,2021-06-12,,,,,,False,,,0.008547008547008548,14.415758490798371,0.18638494416381712
ABRAND00128_0000000023,ABRAND00128,1,0.4722555251429025,54.86,-119.27,active,193,0,False,unknown,2021-06-20,,,,,,False,,,0.009157509157509158,14.888014015941273,0.19249085386957407
ABRAND00978_0000000036,ABRAND00978,2,0.46462505501778717,52.74,-114.05,active,121,0,False,unknown,2021-08-31,,,,,,False,,,0.009768009768009768,15.35263907095906,0.19849810732015574
ABRAND00215_0000000021,ABRAND00215,1,0.4444716805402238,54.36,-118.7,active,231,0,False,unknown,2021-05-13,,,,,,False,,,0.010378510378510378,15.797110751499284,0.20424479275559548
ABRAND00927_0000000022,ABRAND00927,3,0.4312757836248003,52.42,-114.19,active,68,0,False,unknown,2021-10-23,,,,,,False,,,0.010989010989010988,16.228386535124084,0.20982086514203452
ABRAND00297_0000000029,ABRAND00297,1,0.3863209391501781,53.99,-117.09,active,119,0,False,unknown,2021-09-02,,,,,,False,,,0.0115995115995116,16.61470747427426,0.21481570510961442
ABRAND00155_0000000031,ABRAND00155,3,0.38014304565879414,54.8,-119.1,active,148,0,False,unknown,2021-08-04,,,,,,False,,,0.01221001221001221,16.994850519933056,0.21973066954832943
ABRAND00787_0000000022,ABRAND00787,2,0.3696128774354491,52.0,-114.54,active,75,0,False,unknown,2021-10-16,,,,,,False,,,0.01282051282051282,17.364463397368507,0.2245094868104948
ABRAND00779_0000000019,ABRAND00779,2,0.36064970047859657,52.81,-114.57,active,207,0,False,unknown,2021-06-06,,,,,,False,,,0.013431013431013432,17.725113097847103,0.2291724169178011
ABRAND00898_0000000020,ABRAND00898,5,0.3601407722032452,52.88,-114.26,active,31,0,False,unknown,2021-11-29,,,,,,False,,,0.014041514041514042,18.085253870050348,0.23382876696424937
ABRAND00830_0000000031,ABRAND00830,1,0.35769868842676433,52.55,-114.42,active,143,0,False,unknown,2021-08-09,,,,,,False,,,0.014652014652014652,18.442952558477113,0.23845354269925137
ABRAND00500_0000000026,ABRAND00500,2,0.35436050935950714,53.78,-115.72,active,28,0,False,unknown,2021-12-02,,,,,,False,,,0.015262515262515262,18.79731306783662,0.2430351582828498
ABRAND00768_0000000031,ABRAND00768,1,0.3530814939081706,52.04,-114.62,active,96,0,False,unknown,2021-09-25,,,,,,False,,,0.015873015873015872,19.15039456174479,0.24760023715603968
